"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5409644"
"19hRuthElkrief";"Les4Vérités";"0.5171341"
"25novembre";"violencesfaitesauxfemmes";"0.5772953"
"AJ2017";"AJNancy";"0.5924340"
"AJ2017";"JeVoteJuppé";"0.5770908"
"AJ2017";"JuppéGagnant";"0.6235231"
"AJ2017";"JuppéPrésidentCest";"0.6392135"
"AJ2017";"VivementJuppe";"0.5887623"
"AJLille";"AJNancy";"0.5521402"
"AJLille";"JeVoteJuppé";"0.5129123"
"AJNancy";"AJToulouse";"0.5774600"
"AJNancy";"JuppéPrésidentCest";"0.5424961"
"AJNancy";"LE20H";"0.6515882"
"AJNancy";"VivementJuppe";"0.5292362"
"AJToulouse";"JuppéPrésidentCest";"0.6201266"
"AJToulouse";"LE20H";"0.5391761"
"Alep";"Syrie";"0.6072092"
"AuNomDuPeuple";"ConventionMLP";"0.6828719"
"AuNomDuPeuple";"DimanchePolitique";"0.6255406"
"AuNomDuPeuple";"LaRéunion";"0.6241054"
"AuNomDuPeuple";"LeGrandJury";"0.5061776"
"AuNomDuPeuple";"LeVraiFillon";"0.6084114"
"AuNomDuPeuple";"Marine2017";"0.5894987"
"AuNomDuPeuple";"Mayotte";"0.6538510"
"AuNomDuPeuple";"MIFexpo";"0.5728837"
"AuNomDuPeuple";"migrants";"0.5878622"
"AuNomDuPeuple";"MLPTF1";"0.6340623"
"AuNomDuPeuple";"referendumcostituzionale";"0.5094061"
"AuNomDuPeuple";"SalonDuCheval";"0.5418555"
"AvecNS";"NSNimes";"0.6213074"
"AvecNS";"PrimaireLeDebat";"0.5051696"
"AvecNS";"ToutPourLaFrance";"0.7930387"
"AvenirEnCommun";"FranceInsoumise";"0.7911415"
"AvenirEnCommun";"JLM2017";"0.6461681"
"AvenirEnCommun";"Obsinsoumis";"0.5932437"
"benoithamon2017";"Hamon2017";"0.5939213"
"benoithamon2017";"Japy";"0.6358682"
"Berges";"Paris";"0.5926510"
"Berges";"StopPollution";"0.5490449"
"Berges";"VoiesSurBerges";"0.5484936"
"budget";"ConseildeParis";"0.5129658"
"Budget2017";"Paris";"0.5046909"
"Castro";"Royal";"0.5380206"
"Cazeneuve";"Hollande";"0.5268259"
"Cazeneuve";"Valls";"0.5534844"
"CeQuiNousRassemble";"Valls2017";"0.7630169"
"circulationalternee";"pollution";"0.6391767"
"Cities4Climate";"CitiesForLife";"0.7117843"
"CitiesForLife";"Paris";"0.5102066"
"CitiesForLife";"StopPollution";"0.5191785"
"ConseildeParis";"Paris";"0.6282366"
"ConventionBAP";"LaBAP";"0.5472509"
"ConventionMLP";"DimanchePolitique";"0.6081663"
"ConventionMLP";"LaRéunion";"0.5839353"
"ConventionMLP";"LeVraiFillon";"0.5370762"
"ConventionMLP";"Marine2017";"0.5891884"
"ConventionMLP";"Mayotte";"0.6646963"
"ConventionMLP";"MIFexpo";"0.5052440"
"ConventionMLP";"MLPTF1";"0.5063792"
"ConventionMLP";"SalonDuCheval";"0.5448050"
"DelitDentraveIVG";"IVG";"0.5601138"
"diesel";"Paris";"0.6207231"
"Dijon";"UEngagement";"0.5087954"
"DimanchePolitique";"LaRéunion";"0.6723961"
"DimanchePolitique";"Marine2017";"0.5628643"
"DimanchePolitique";"Mayotte";"0.6402134"
"DimanchePolitique";"MIFexpo";"0.5286498"
