"Hashtag1";"Hashtag2";"Correlation"
"AuNomDuPeuple";"ConventionMLP";"0.7461714"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6241941"
"AuNomDuPeuple";"Koblenz";"0.5859424"
"AuNomDuPeuple";"Les4Vérités";"0.5544858"
"AuNomDuPeuple";"LeVraiFillon";"0.7740496"
"AuNomDuPeuple";"Marine2017";"0.8981742"
"AuNomDuPeuple";"RSI";"0.6662201"
"AuNomDuPeuple";"Tromelin";"0.5067097"
"AvecMV";"AvecValls";"0.5898039"
"AvecMV";"Valls2017";"0.7954752"
"AvecMV";"VallsParis";"0.5113940"
"AvecPeillon";"newdeal";"0.6096692"
"AvecPeillon";"ONPC";"0.7103552"
"AvecPeillon";"peillon2017";"0.8567149"
"AvecValls";"Valls2017";"0.7007659"
"AvecValls";"VallsParis";"0.6714134"
"benoithamon2017";"Hamon2017";"0.6270346"
"benoithamon2017";"INJ";"0.5614141"
"benoithamon2017";"RevenuUniversel";"0.5228812"
"benoithamon2017";"RUE";"0.5218999"
"CES2017";"FrenchTech";"0.6653599"
"CES2017";"LasVegas";"0.5670766"
"CES2017";"startup";"0.5569242"
"Clermont";"interactiv";"0.5727729"
"Clermont";"Valls2017";"0.5294056"
"ClermontFerrand";"ConfDePresse";"0.5481140"
"ClermontFerrand";"INJ";"0.5025897"
"ClermontFerrand";"QuestionsPol";"0.5306028"
"ClermontFerrand";"RevenuUniversel";"0.6002903"
"CNlesRépublicains";"Fillon2017";"0.5654200"
"CNlesRépublicains";"JTFillon";"0.5682930"
"CNlesRépublicains";"VoeuxFillon";"0.5503875"
"ConfDePresse";"QuestionsPol";"0.7087546"
"ConfDePresse";"RevenuUniversel";"0.6069976"
"Conferasmus";"Erasmus";"0.5913977"
"ConventionMLP";"FaitesLeBonChoix";"0.5784940"
"ConventionMLP";"Koblenz";"0.5581611"
"ConventionMLP";"Les4Vérités";"0.5147626"
"ConventionMLP";"LeVraiFillon";"0.7513063"
"ConventionMLP";"Marine2017";"0.7238474"
"ConventionMLP";"RSI";"0.5270716"
"ConventionMLP";"Tromelin";"0.5563959"
"DimPol";"transports";"0.5233115"
"En2017";"Paris";"0.5745329"
"Europe";"newdeal";"0.5836242"
"Europe";"peillon2017";"0.5598834"
"FaitesLeBonChoix";"LeVraiFillon";"0.5942869"
"FaitesLeBonChoix";"Marine2017";"0.6400050"
"Fillon";"Macron";"0.5927866"
"Fillon2017";"VoeuxFillon";"0.5160767"
"FillonNice";"VoeuxFillon";"0.5871627"
"FN";"Trump";"0.6378162"
"FranceInsoumise";"JLM2017";"0.6702232"
"FrenchTech";"innovation";"0.5545695"
"FrenchTech";"LasVegas";"0.5353566"
"FrenchTech";"startup";"0.5165555"
"Hamon2017";"INJ";"0.7230643"
"Hamon2017";"RevenuUniversel";"0.7122844"
"Hamon2017";"RUE";"0.6859032"
"Handball2017";"PhenomenalHandball";"0.6820862"
"Inauguration";"investituretrump";"0.6579925"
"INJ";"Montpellier";"0.5567416"
"INJ";"QuestionsPol";"0.5254639"
"INJ";"RevenuUniversel";"0.7434742"
"INJ";"RUE";"0.5291009"
"innovation";"startups";"0.5361759"
"Israel";"Jerusalem";"0.5400844"
"Jaures";"Montebourg";"0.6074389"
"Jaures";"Montebourg2017";"0.7175830"
"JLM2017";"Mélenchon";"0.5206787"
"JRG";"Pinel2017";"0.5935862"
"JRG";"PRG";"0.5604996"
"JRG";"SylviaPinel";"0.5343841"
"Koblenz";"LeVraiFillon";"0.5691690"
"Koblenz";"Marine2017";"0.6028854"
"laïcité";"Peillon";"0.5226473"
"LEmissionPolitique";"Valls2017";"0.5556542"
"LeVraiFillon";"Marine2017";"0.7793613"
"Liévin";"Valls2017";"0.5305670"
"Macron";"Trump";"0.5118439"
"Macron";"Valls";"0.5175411"
"Marine2017";"RSI";"0.5804650"
"Marine2017";"Tromelin";"0.5303414"
"migrants";"Poutine";"0.5167354"
"Montebourg";"Montebourg2017";"0.6920026"
"Montpellier";"RevenuUniversel";"0.5956942"
"neige";"verglas";"0.7434648"
"neige";"VigilanceOrange";"0.6344915"
"newdeal";"peillon2017";"0.6945954"
"Obama";"Poutine";"0.5174822"
"Obama";"Russie";"0.5723585"
"Obama";"Trump";"0.5397237"
"ONPC";"peillon2017";"0.7132747"
"Paris";"ParisSeSouvient";"0.5002646"
"peillon2017";"projet";"0.5828005"
"peillon2017";"recherche";"0.5427115"
"Pinel";"Pinel2017";"0.6636424"
"Pinel";"PRG";"0.5641532"
"Pinel2017";"PRG";"0.6604020"
"Pinel2017";"SylviaPinel";"0.6645998"
"Poutine";"Trump";"0.6153532"
"PrimaireGauche";"Valls";"0.5115039"
"QuestionsPol";"RevenuUniversel";"0.7000666"
"Valls2017";"VallsParis";"0.6940934"
"verglas";"VigilanceOrange";"0.6466538"
