"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.7848897"
"18mars2017";"AvenirEnCommun";"0.7484668"
"18mars2017";"Bastille";"0.6305290"
"18mars2017";"FranceInsoumise";"0.6518200"
"18mars2017";"JaiBastille";"0.8591762"
"18mars2017";"JLM2017";"0.8164651"
"18mars2017";"JLMLeHavre";"0.6574868"
"18mars2017";"JLMRennes";"0.7148281"
"18mars2017";"LuttesSociales";"0.5588718"
"6eRepublique";"AvenirEnCommun";"0.6139799"
"6eRepublique";"FranceInsoumise";"0.5755776"
"6eRepublique";"JaiBastille";"0.7306217"
"6eRepublique";"JLM2017";"0.7230199"
"6eRepublique";"JLMLeHavre";"0.5626554"
"6eRepublique";"JLMRennes";"0.6025969"
"ADMD";"Admd2017";"0.6211267"
"ADMD";"findevie";"0.7609080"
"Admd2017";"findevie";"0.6492538"
"agriculteurs";"AuNomDuPeuple";"0.5190570"
"agriculteurs";"LeVraiMacron";"0.6095477"
"agriculteurs";"Marine2017";"0.5244839"
"agriculteurs";"MetzMLP";"0.5449861"
"Asselineau";"Frexit";"0.6038097"
"AuNomDuPeuple";"AvecMarine";"0.6718005"
"AuNomDuPeuple";"Aveyron";"0.5090923"
"AuNomDuPeuple";"BordeauxMLP";"0.5876271"
"AuNomDuPeuple";"DebatTF1";"0.6030695"
"AuNomDuPeuple";"ErnotteGate";"0.6168005"
"AuNomDuPeuple";"LeVraiMacron";"0.7207260"
"AuNomDuPeuple";"LilleMLP";"0.6938137"
"AuNomDuPeuple";"Marine2017";"0.8941140"
"AuNomDuPeuple";"MetzMLP";"0.6508673"
"AuNomDuPeuple";"policiers";"0.5757502"
"AuNomDuPeuple";"RSI";"0.6011662"
"AuNomDuPeuple";"SaintRaphaël";"0.7647963"
"AuNomDuPeuple";"Tchad";"0.6641187"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5728196"
"AvecHamon";"Bercy";"0.6091556"
"AvecMarine";"Marine2017";"0.6794960"
"AvecMarine";"SaintRaphaël";"0.5694263"
"AvecMarine";"TrinitéPorhoët";"0.5447523"
"AvenirEnCommun";"FranceInsoumise";"0.6480890"
"AvenirEnCommun";"JaiBastille";"0.6459971"
"AvenirEnCommun";"JLM2017";"0.7658493"
"AvenirEnCommun";"JLMLeHavre";"0.5753212"
"AvenirEnCommun";"JLMRennes";"0.6168397"
"Bastille";"JLM2017";"0.5235744"
"Bercy";"fairebattrelecoeurdelafrance";"0.5966883"
"Bercy";"FuturDesirable";"0.5325148"
"Bercy";"gauche";"0.5215891"
"Bercy";"Hamon2017";"0.6760987"
"Bercy";"HamonBercy";"0.5945543"
"Bercy";"JeVotePour";"0.5195019"
"BHBruxelles";"Bruxelles";"0.5190485"
"BHLeHavre";"Conf";"0.5267716"
"BHNice";"Hamon2017";"0.5048576"
"BienvenuePlaceBeauvau";"CabinetNoir";"0.5160500"
"BordeauxMLP";"LilleMLP";"0.5943892"
"BordeauxMLP";"Marine2017";"0.5102945"
"BordeauxMLP";"SaintRaphaël";"0.5221141"
"Bretagne";"passezalouest";"0.6562413"
"Brexit";"UE";"0.5017427"
"CabinetNoir";"Hollande";"0.5078043"
"Conf";"ConfDefense";"0.5532365"
"ConfBH";"HamonReunion";"0.5092858"
"ConseildeParis";"Paris";"0.6244034"
"ConseildeParis";"propreté";"0.7112070"
"ConseildeParis";"RivesDeSeine";"0.5580867"
"DebatTF1";"LeGrandDebat";"0.5696851"
"DebatTF1";"Marine2017";"0.5554405"
"DebatTF1";"policiers";"0.5532966"
"DimPol";"MetzMLP";"0.5055181"
"DirectIDF";"Pécresse";"0.5094839"
"E1Bus";"E1Soir";"0.5297642"
"EnMarche";"Macron2017";"0.5744462"
"EnMarche";"MacronGironde";"0.5727901"
"EnMarche";"MacronMarseille";"0.5419544"
"EnvoyeSpecial";"ErnotteGate";"0.5676458"
"ErnotteGate";"LilleMLP";"0.5493634"
"ErnotteGate";"Marine2017";"0.5894217"
"EU60";"Europe";"0.5271717"
"EU60";"TraiteDeRome";"0.5520360"
"exposition";"theatre";"0.5417225"
"fairebattrelecoeurdelafrance";"FuturDesirable";"0.5140362"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5966007"
"Fillon";"Hamon";"0.5063235"
"Fillon";"Hollande";"0.5137579"
"Fillon";"Juppé";"0.6060335"
"Fillon";"LePen";"0.5341724"
"Fillon";"Macron";"0.6702708"
"Fillon";"Mélenchon";"0.5212128"
"Fillon";"Sarkozy";"0.5098677"
"Fillon";"Valls";"0.5739280"
"Fillon2017";"FillonPresident";"0.6559468"
"Fillon2017";"ProjetFillon";"0.5628573"
"FillonBesançon";"FillonBiarritz";"0.5400696"
"FillonBiarritz";"FillonPertuis";"0.5657796"
"FillonPresident";"ImpostureMacron";"0.5309648"
"FillonPresident";"JeVoteFillon";"0.5990379"
"FillonPresident";"ProjetFillon";"0.5534838"
"FranceInsoumise";"JaiBastille";"0.6600977"
"FranceInsoumise";"JLM2017";"0.6749152"
"FranceInsoumise";"JLMRennes";"0.5352437"
"FuturDesirable";"Hamon2017";"0.6030744"
"gauche";"Hamon2017";"0.5742183"
"Hamon";"Mélenchon";"0.5521537"
"Hamon";"Valls";"0.6088045"
"Hamon2017";"HamonBercy";"0.7655923"
"Hamon2017";"HamonDebat";"0.7137963"
"Hamon2017";"HamonLille";"0.5819163"
"Hamon2017";"HamonPresident";"0.5142490"
"Hamon2017";"JeVotePour";"0.7618116"
"Hamon2017";"LEmissionPolitique";"0.5313386"
"Hamon2017";"ProjetBH";"0.5290649"
"Hamon2017";"RevenuUniversel";"0.6064278"
"Hamon2017";"RUE";"0.5287905"
"HamonBercy";"HamonDebat";"0.6290015"
"HamonBercy";"JeVotePour";"0.6284416"
"HamonDebat";"HamonLille";"0.5091656"
"HamonDebat";"JeVotePour";"0.6282364"
"HamonLille";"JeVotePour";"0.6003511"
"HamonPresident";"JeVotePour";"0.5576706"
"Hollande";"Macron";"0.7081340"
"Hollande";"Valls";"0.5487681"
"JaiBastille";"JLM2017";"0.7413704"
"JaiBastille";"JLMLeHavre";"0.5715542"
"JaiBastille";"JLMRennes";"0.6950843"
"JeVotePour";"RevenuUniversel";"0.5564353"
"JLM2017";"JLMLeHavre";"0.6498009"
"JLM2017";"JLMRennes";"0.6832781"
"JLMChâteauroux";"LuttesSociales";"0.5049150"
"JLMLeHavre";"JLMRennes";"0.6997317"
"JLMLeHavre";"LuttesSociales";"0.6294439"
"JLMRennes";"LuttesSociales";"0.6854580"
"Juppé";"Sarkozy";"0.5758417"
"LePen";"Mélenchon";"0.5033427"
"LeVraiMacron";"LilleMLP";"0.5316714"
"LeVraiMacron";"Marine2017";"0.6976045"
"LeVraiMacron";"MetzMLP";"0.6704434"
"LeVraiMacron";"RSI";"0.5401496"
"LeVraiMacron";"SaintRaphaël";"0.6153720"
"LeVraiMacron";"Tchad";"0.5115759"
"LeVraiMacron";"TrinitéPorhoët";"0.5862794"
"LilleMLP";"Marine2017";"0.6376691"
"LilleMLP";"MetzMLP";"0.5419915"
"LilleMLP";"SaintRaphaël";"0.6859754"
"LilleMLP";"Tchad";"0.5727405"
"LilleMLP";"TrinitéPorhoët";"0.5440005"
"Londres";"Orly";"0.5113530"
"Londres";"Westminster";"0.5027424"
"Lorient";"Morbihan";"0.5499156"
"LuttesSociales";"RMC";"0.6028592"
"Macron";"Valls";"0.6153928"
"MacronDijon";"MacronGironde";"0.5102344"
"Marine2017";"MetzMLP";"0.6972726"
"Marine2017";"RSI";"0.5985945"
"Marine2017";"SaintRaphaël";"0.6937827"
"Marine2017";"Tchad";"0.6027418"
"Marine2017";"TrinitéPorhoët";"0.5309712"
"melaniepeutlefaire";"Météo";"0.5417735"
"MetzMLP";"RSI";"0.5483749"
"MetzMLP";"SaintRaphaël";"0.7310772"
"MetzMLP";"Tchad";"0.5240274"
"MetzMLP";"TrinitéPorhoët";"0.5020427"
"NuitDesDébats";"RivesDeSeine";"0.5026923"
"Paris";"propreté";"0.5054544"
"Paris";"RivesDeSeine";"0.6649916"
"Paris2024";"VenezPartager";"0.7052462"
"RSI";"SaintRaphaël";"0.5272090"
"SaintRaphaël";"Tchad";"0.6194190"
"SaintRaphaël";"TrinitéPorhoët";"0.5105156"
"Tchad";"TrinitéPorhoët";"0.5648952"
"tempête";"Zeus";"0.6934073"
"TransportsIDF";"VoiesSurBerge";"0.6488774"
