"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"Pageas";"0.5014991"
"19RuthElkrief";"ChoisirLaFrance";"0.5468382"
"19RuthElkrief";"DangerMacron";"0.5397193"
"19RuthElkrief";"InvitePol";"0.5765222"
"19RuthElkrief";"LeTalk";"0.5078964"
"19RuthElkrief";"Marine¿Nice";"0.5836655"
"19RuthElkrief";"MLPTF1";"0.6937272"
"19RuthElkrief";"Pageas";"0.5531110"
"19RuthElkrief";"PerpignanMLP";"0.6389299"
"2017LeDebat";"Debat2017";"0.5920805"
"6moisBH";"BHJaures";"0.5265460"
"6moisBH";"CoeurBattant";"0.5994043"
"6moisBH";"Hamon2017";"0.5289808"
"6moisBH";"JeVotePour";"0.5049915"
"Alsace";"Strasbourg";"0.5562175"
"Amiens";"Whirlpool";"0.5368050"
"ArcisSurAube";"ChoisirLaFrance";"0.5113589"
"ArcisSurAube";"DangerMacron";"0.5276912"
"ArcisSurAube";"InvitePol";"0.5203403"
"ArcisSurAube";"Pageas";"0.6433829"
"AuNomDuPeuple";"ChoisirLaFrance";"0.8179566"
"AuNomDuPeuple";"DangerMacron";"0.6931783"
"AuNomDuPeuple";"InvitePol";"0.5110033"
"AuNomDuPeuple";"JeChoisisMarine";"0.5137505"
"AuNomDuPeuple";"JeVoteMarine";"0.7375745"
"AuNomDuPeuple";"LeVraiFillon";"0.5638896"
"AuNomDuPeuple";"Marine2017";"0.8507370"
"AuNomDuPeuple";"Marine¿Nice";"0.6016972"
"AuNomDuPeuple";"MarineAParis";"0.7052882"
"AuNomDuPeuple";"Marine¿Villepinte";"0.6513002"
"AuNomDuPeuple";"MarseilleMLP";"0.6555191"
"AuNomDuPeuple";"MLPTF1";"0.5186765"
"AuNomDuPeuple";"Pageas";"0.5044673"
"AuNomDuPeuple";"UOIF";"0.6315813"
"AvenirEnCommun";"FranceInsoumise";"0.6744249"
"AvenirEnCommun";"JLM2017";"0.7716103"
"AvenirEnCommun";"JLMFrance2";"0.5863903"
"AvenirEnCommun";"JLMLille";"0.5248298"
"AvenirEnCommun";"LaForceDuPeuple";"0.6344121"
"BeurFM";"MohamedSaou";"0.6013300"
"BHJaures";"BHToulouse";"0.5375780"
"BHJaures";"CoeurBattant";"0.5491840"
"BHJaures";"NotreRepublique";"0.5663410"
"BHRennes";"Hamon2017";"0.6267479"
"BHRennes";"JeVotePour";"0.5291175"
"BHToulouse";"CoeurBattant";"0.5648222"
"BHToulouse";"Hamon2017";"0.6049202"
"BHToulouse";"JeVotePour";"0.5073735"
"BHToulouse";"NosQuartiers";"0.6097523"
"Bretagne";"FinistËre";"0.5684540"
"Bruxelles";"UE";"0.5077730"
"Cazeneuve";"DangerMacron";"0.5024975"
"ChoisirLaFrance";"DangerMacron";"0.7838046"
"ChoisirLaFrance";"JeVoteMarine";"0.7207529"
"ChoisirLaFrance";"LeVraiFillon";"0.6188977"
"ChoisirLaFrance";"Marine2017";"0.8563047"
