"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.6324644"
"18mars2017";"AvenirEnCommun";"0.6378485"
"18mars2017";"Bastille";"0.6685500"
"18mars2017";"FiscalKombat";"0.5227182"
"18mars2017";"FranceInsoumise";"0.5848015"
"18mars2017";"JaiBastille";"0.8358225"
"18mars2017";"JLM2017";"0.6976878"
"18mars2017";"JLMLeHavre";"0.5825494"
"18mars2017";"JLMMarseille";"0.5980158"
"18mars2017";"JLMRennes";"0.6579596"
"18mars2017";"LaForceDuPeuple";"0.5441562"
"6eRepublique";"AvenirEnCommun";"0.5346160"
"6eRepublique";"FranceInsoumise";"0.5942293"
"6eRepublique";"JaiBastille";"0.6262877"
"6eRepublique";"JLM2017";"0.6723420"
"6eRepublique";"JLMRennes";"0.5435580"
"6eRepublique";"LaForceDuPeuple";"0.6648459"
"Admd2017";"findevie";"0.6721120"
"Ajaccio";"AuNomDuPeuple";"0.5568721"
"Ajaccio";"LeVraiMacron";"0.5121210"
"Ajaccio";"Marine2017";"0.5621602"
"AjaccioMLP";"AuNomDuPeuple";"0.5038255"
"ArcisSurAube";"AuNomDuPeuple";"0.6868094"
"ArcisSurAube";"InvitePol";"0.6988678"
"ArcisSurAube";"LeVraiFillon";"0.5262072"
"ArcisSurAube";"LeVraiMacron";"0.6321641"
"ArcisSurAube";"LilleMLP";"0.5300725"
"ArcisSurAube";"Marine2017";"0.6248009"
"ArcisSurAube";"MetzMLP";"0.5674131"
"ArcisSurAube";"Tchad";"0.6069932"
"ArcisSurAube";"TrinitéPorhoët";"0.5452833"
"Arthaud";"Poutou";"0.5753775"
"AuNomDuPeuple";"AvecMarine";"0.7358408"
"AuNomDuPeuple";"BordeauxMLP";"0.5740479"
"AuNomDuPeuple";"DebatTF1";"0.5630426"
"AuNomDuPeuple";"ErnotteGate";"0.5384166"
"AuNomDuPeuple";"InvitePol";"0.5481386"
"AuNomDuPeuple";"LeVraiFillon";"0.6171832"
"AuNomDuPeuple";"LeVraiMacron";"0.6664780"
"AuNomDuPeuple";"LilleMLP";"0.6682825"
"AuNomDuPeuple";"Marine2017";"0.9282654"
"AuNomDuPeuple";"MarinePrésidente";"0.5071706"
"AuNomDuPeuple";"MetzMLP";"0.6501298"
"AuNomDuPeuple";"Monswiller";"0.5093811"
"AuNomDuPeuple";"policiers";"0.5116114"
"AuNomDuPeuple";"RSI";"0.6334892"
"AuNomDuPeuple";"Tchad";"0.6469813"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5909459"
"AvecHamon";"Hamon2017";"0.5075123"
"AvecMarine";"Marine2017";"0.7702436"
"AvecMarine";"MarinePrésidente";"0.5065009"
"AvecMarine";"Tchad";"0.5938990"
"AvecMarine";"TrinitéPorhoët";"0.6092921"
"AvenirEnCommun";"FiscalKombat";"0.5801893"
"AvenirEnCommun";"FranceInsoumise";"0.6186773"
"AvenirEnCommun";"JaiBastille";"0.6533203"
"AvenirEnCommun";"JLM2017";"0.7956046"
"AvenirEnCommun";"JLMLeHavre";"0.7414498"
"AvenirEnCommun";"JLMMarseille";"0.5378382"
"AvenirEnCommun";"JLMRennes";"0.5832295"
"AvenirEnCommun";"LaForceDuPeuple";"0.5369770"
"Bastille";"JLMRennes";"0.5065484"
"Bercy";"fairebattrelecoeurdelafrance";"0.5423121"
"Bercy";"FuturDesirable";"0.5144648"
"Bercy";"Hamon";"0.5044589"
"Bercy";"Hamon2017";"0.6646970"
"Bercy";"HamonBercy";"0.6137216"
"BHBruxelles";"Bruxelles";"0.5334048"
"BHBruxelles";"SPD";"0.5150883"
"BienvenuePlaceBeauvau";"CabinetNoir";"0.5009208"
"BordeauxMLP";"LilleMLP";"0.5692523"
"BordeauxMLP";"Marine2017";"0.5690603"
"BordeauxMLP";"MarinePrésidente";"0.6529846"
"BordeauxMLP";"Monswiller";"0.5230435"
"Bretagne";"Morbihan";"0.5397892"
"Bretagne";"passezalouest";"0.7066507"
"Brexit";"UE";"0.5080944"
"CabinetNoir";"Hollande";"0.5143653"
"ConfBH";"HamonReunion";"0.5265018"
"ConseildeParis";"Paris";"0.5414425"
"ConseildeParis";"propreté";"0.6904993"
"ConseildeParis";"RivesDeSeine";"0.5314733"
"DebatTF1";"LeGrandDebat";"0.5411983"
"DebatTF1";"Marine2017";"0.5611814"
"DebatTF1";"policiers";"0.6067207"
"DimPol";"MetzMLP";"0.5222153"
"EmmanuelHollande";"ImpostureMacron";"0.5183187"
"EnMarche";"JeVoteMacron";"0.6433456"
"EnMarche";"Macron2017";"0.5507188"
"EnMarche";"MacronMarseille";"0.5364287"
"EnvoyeSpecial";"ErnotteGate";"0.5753901"
"ErnotteGate";"Marine2017";"0.5761378"
"EU60";"Europe";"0.5367083"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6127549"
"fairebattrelecoeurdelafrance";"HamonBercy";"0.5009862"
"fairebattrelecoeurdelafrance";"HamonDebat";"0.5013035"
"Fillon";"Hamon";"0.5287731"
"Fillon";"Hollande";"0.5395997"
"Fillon";"LEmissionPolitique";"0.5878376"
"Fillon";"LePen";"0.6225590"
"Fillon";"Macron";"0.6609989"
"Fillon";"Mélenchon";"0.5979729"
"Fillon";"Valls";"0.5632952"
"Fillon2017";"FillonParis";"0.5838611"
"Fillon2017";"FillonPresident";"0.6230152"
"Fillon2017";"JeVoteFillon";"0.5377756"
"Fillon2017";"ProjetFillon";"0.5574401"
"FillonCaen";"FillonParis";"0.5042744"
"FillonLyon";"FillonQuimper";"0.5267521"
"FillonPresident";"ImpostureMacron";"0.5304163"
"FillonPresident";"JeVoteFillon";"0.6666347"
