"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.6689849"
"18mars2017";"AvenirEnCommun";"0.6567259"
"18mars2017";"Bastille";"0.6735788"
"18mars2017";"FranceInsoumise";"0.6324246"
"18mars2017";"JaiBastille";"0.8530023"
"18mars2017";"JLM2017";"0.7077823"
"18mars2017";"JLMLeHavre";"0.5543571"
"18mars2017";"JLMMarseille";"0.5253567"
"18mars2017";"JLMRennes";"0.6462555"
"6eRepublique";"AvenirEnCommun";"0.5399464"
"6eRepublique";"Bastille";"0.5129032"
"6eRepublique";"FranceInsoumise";"0.5565365"
"6eRepublique";"JaiBastille";"0.7024892"
"6eRepublique";"JLM2017";"0.6755565"
"6eRepublique";"JLMRennes";"0.5255942"
"Admd2017";"findevie";"0.6831964"
"Ajaccio";"AuNomDuPeuple";"0.5682738"
"Ajaccio";"LeVraiMacron";"0.5183122"
"Ajaccio";"Marine2017";"0.5724613"
"Ajaccio";"SaintRaphaël";"0.5351134"
"Ajaccio";"Tchad";"0.5006768"
"AjaccioMLP";"AuNomDuPeuple";"0.5097772"
"AjaccioMLP";"Marine2017";"0.5027646"
"Arthaud";"Poutou";"0.5701429"
"AuNomDuPeuple";"AvecMarine";"0.7339838"
"AuNomDuPeuple";"BordeauxMLP";"0.5875478"
"AuNomDuPeuple";"DebatTF1";"0.5698413"
"AuNomDuPeuple";"ErnotteGate";"0.5465710"
"AuNomDuPeuple";"LeVraiFillon";"0.6263353"
"AuNomDuPeuple";"LeVraiMacron";"0.6731198"
"AuNomDuPeuple";"LilleMLP";"0.6725214"
"AuNomDuPeuple";"Marine2017";"0.9279429"
"AuNomDuPeuple";"MarinePrésidente";"0.5166681"
"AuNomDuPeuple";"MetzMLP";"0.6541602"
"AuNomDuPeuple";"Monswiller";"0.5185022"
"AuNomDuPeuple";"policiers";"0.5209341"
"AuNomDuPeuple";"RSI";"0.6557405"
"AuNomDuPeuple";"SaintRaphaël";"0.7608933"
"AuNomDuPeuple";"Tchad";"0.6636859"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5870021"
"AvecHamon";"Hamon2017";"0.5031728"
"AvecMarine";"Marine2017";"0.7485229"
"AvecMarine";"RSI";"0.5064507"
"AvecMarine";"SaintRaphaël";"0.6023579"
"AvecMarine";"Tchad";"0.5872117"
"AvecMarine";"TrinitéPorhoët";"0.5883674"
"AvenirEnCommun";"FiscalKombat";"0.5911442"
"AvenirEnCommun";"FranceInsoumise";"0.6437747"
"AvenirEnCommun";"JaiBastille";"0.6087780"
"AvenirEnCommun";"JLM2017";"0.8302882"
"AvenirEnCommun";"JLMLeHavre";"0.7058811"
"AvenirEnCommun";"JLMMarseille";"0.5109959"
"AvenirEnCommun";"JLMRennes";"0.5786159"
"Bercy";"fairebattrelecoeurdelafrance";"0.5538075"
"Bercy";"FuturDesirable";"0.5262947"
"Bercy";"Hamon2017";"0.6777768"
"Bercy";"HamonBercy";"0.6084341"
"BHBruxelles";"Bruxelles";"0.5329106"
"BienvenuePlaceBeauvau";"CabinetNoir";"0.5014928"
"BordeauxMLP";"LilleMLP";"0.5882111"
"BordeauxMLP";"Marine2017";"0.5783801"
"BordeauxMLP";"MarinePrésidente";"0.6681174"
"BordeauxMLP";"Monswiller";"0.5253806"
"BordeauxMLP";"SaintRaphaël";"0.5084143"
"Bretagne";"Morbihan";"0.5939121"
"Bretagne";"passezalouest";"0.7127123"
"Brexit";"UE";"0.5030117"
"CabinetNoir";"Hollande";"0.5171327"
"ConfBH";"HamonReunion";"0.5232248"
"ConseildeParis";"Paris";"0.5470205"
"ConseildeParis";"propreté";"0.6658407"
"ConseildeParis";"RivesDeSeine";"0.5161749"
"DebatTF1";"LeGrandDebat";"0.5376252"
