"Hashtag1";"Hashtag2";"Correlation"
"16oct";"GPA";"0.5783261"
"16oct";"LaManifPourTous";"0.6024881"
"16oct";"ONLR";"0.8922141"
"8h30Aphatie";"franceinfo";"0.5513203"
"8h30Aphatie";"ToutPourLaFrance";"0.5287395"
"AccordDeParis";"climat";"0.5623470"
"AccordDeParis";"COP21";"0.6584080"
"AccordDeParis";"COP22";"0.5235478"
"AccordDeParis";"ParisAgreement";"0.5246907"
"AccordDeParis";"SmileForThePlanet";"0.6644271"
"AEM2016";"LaRochelle";"0.6625558"
"AJ2017";"AJBordeaux";"0.5857196"
"AJ2017";"AJToulon";"0.5930817"
"AJ2017";"AvecJuppe";"0.5779593"
"AJ2017";"LE20H";"0.6479044"
"AJ2017";"TousJuppe";"0.7333117"
"AJBordeaux";"AJRennes";"0.6135208"
"AJBordeaux";"TousJuppe";"0.6267010"
"AJRennes";"AJToulon";"0.5335139"
"AJRennes";"TousJuppe";"0.5191364"
"AJToulon";"LE20H";"0.5242257"
"AJToulon";"TousJuppe";"0.6237124"
"Amiens";"Goodyear";"0.5615641"
"asile";"Immigration";"0.5413562"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.5441484"
"AuNomDuPeuple";"migrants";"0.5766067"
"AvecBLM";"renouveau";"0.6481373"
"AvecNS";"NSMarseille";"0.5040490"
"AvecNS";"ToutPourLaFrance";"0.7403477"
"Bayrou";"Sarkozy";"0.5210760"
"BourdinDirect";"ToutPourLaFrance";"0.5559097"
"C8";"Meyzieu";"0.6139439"
"C8";"NSMarseille";"0.5240678"
"C8";"ToutPourLaFrance";"0.5635889"
"Caen";"Normandie";"0.5353846"
"Calais";"migrants";"0.5338948"
"CàVousNS";"NSinter";"0.6684633"
"CàVousNS";"ToutPourLaFrance";"0.5041149"
"CETA";"TAFTA";"0.6285165"
"climat";"COP22";"0.6280241"
"climat";"ParisAgreement";"0.6310812"
"Clinton";"ElectionNight";"0.6153260"
"Clinton";"Trump";"0.7142534"
"CNPCF";"PCF";"0.5903723"
"ConseildeParis";"Paris";"0.6391059"
"ConseildeParis";"stationnement";"0.5376478"
"COP21";"ParisAgreement";"0.6173330"
"COP21";"SmileForThePlanet";"0.6346255"
"DirectAN";"PLF2017";"0.6025282"
"droite";"PrendsGarde";"0.5860164"
"Duflot";"PrimaireEELV";"0.5167406"
"E1Juppé";"Europe1";"0.6499423"
"E1NS";"NSinter";"0.5091724"
"E1NS";"Punchline";"0.5100533"
"E1NS";"ToutPourLaFrance";"0.5101749"
"Election2016";"ElectionNight";"0.5690813"
"ElectionNight";"Trump";"0.6110160"
"Estrosi";"PACA";"0.5013817"
"Fillon";"Fillon2017";"0.6276585"
"Fillon";"FillonGagnant";"0.6521633"
"Fillon";"LEmissionPolitique";"0.5203587"
"Fillon2017";"FillonGagnant";"0.8560022"
"FN";"migrants";"0.5186611"
"FranceInsoumise";"Goodyear";"0.5044405"
"FranceInsoumise";"JLM2017";"0.8604674"
"FranceInsoumise";"Mélenchon";"0.5332548"
"FranceInsoumise";"RMC";"0.5906873"
"Fréjus";"racisme";"0.5335147"
"Fréjus";"sexisme";"0.5603414"
"Goodyear";"JLM2017";"0.6103597"
"GPA";"ONLR";"0.6208759"
"HDP";"Turquie";"0.6532434"
"Hollande";"Juppé";"0.5100948"
"Hollande";"PS";"0.5561283"
"Hollande";"Valls";"0.6451257"
"innovation";"numérique";"0.5019861"
"innovation";"startup";"0.5188066"
"Irak";"Mossoul";"0.5979693"
"Islam";"LoiTaubira";"0.6823630"
"itele";"JeSoutiensItele";"0.6418690"
"JeSoutiensLaPolice";"jungleDeCalais";"0.5154908"
"JeSoutiensLaPolice";"ManifPolice";"0.5479904"
"JeSoutiensLaPolice";"migrants";"0.5376410"
"JLM2017";"Mélenchon";"0.5457749"
"JLM2017";"RMC";"0.5347377"
"LaBAP";"Tours";"0.6064819"
"LaBAP";"UE";"0.6931785"
"LaBAP";"UEBAP";"0.5042779"
"LaBAP";"UEngagement";"0.7213346"
"LaManifPourTous";"ONLR";"0.5566549"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5179875"
"LE20H";"TousJuppe";"0.5576813"
"Loire";"SaintEtienne";"0.7968783"
"ManifPolice";"PoliciersEnColere";"0.5982136"
"Meyzieu";"ToutPourLaFrance";"0.6752745"
"migrants";"Trump";"0.5260483"
"NS2017";"ToutPourLaFrance";"0.5280244"
"NSinter";"ToutPourLaFrance";"0.5772941"
"NSMarseille";"NSToulon";"0.5662272"
"NSMarseille";"ToutPourLaFrance";"0.5651492"
"Paris";"stationnement";"0.5646566"
"ParisAgreement";"SmileForThePlanet";"0.5112411"
"PrendsGarde";"UEngagement";"0.5264927"
"Primaire";"Primaire2016";"0.6383035"
"Punchline";"ToutPourLaFrance";"0.5234794"
"racisme";"sexisme";"0.6195559"
"Tours";"UEBAP";"0.7034993"
"UEBAP";"UEngagement";"0.5325017"
"Vendée";"VG2016";"0.5247392"
