"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"FranceInsoumise";"0.6919260"
"6eRepublique";"JLMHologramme";"0.5566770"
"Alfortville";"JeVoteValls";"0.6952403"
"Alfortville";"Valls2017";"0.5502654"
"AssisesMLP";"AuNomDuPeuple";"0.7304710"
"AssisesMLP";"GrandeSynthe";"0.5108493"
"AssisesMLP";"Koblenz";"0.5287257"
"AssisesMLP";"LEmissionPolitique";"0.5292574"
"AssisesMLP";"LeVraiFillon";"0.5738362"
"AssisesMLP";"Marine2017";"0.7373419"
"AssisesMLP";"migrants";"0.5251173"
"AssisesMLP";"MLPTF1";"0.6590000"
"AuNomDuPeuple";"GrandeSynthe";"0.7146284"
"AuNomDuPeuple";"JeChoisisMarine";"0.5465872"
"AuNomDuPeuple";"Koblenz";"0.5881593"
"AuNomDuPeuple";"LEmissionPolitique";"0.5692861"
"AuNomDuPeuple";"LeVraiFillon";"0.6548139"
"AuNomDuPeuple";"Marine2017";"0.9310094"
"AuNomDuPeuple";"migrants";"0.6594136"
"AuNomDuPeuple";"MLPTF1";"0.7431451"
"AvecMV";"Valls2017";"0.5635705"
"AvecPeillon";"Peillon";"0.5293457"
"AvecPeillon";"peillon2017";"0.8785383"
"AvecValls";"JeVoteValls";"0.5515642"
"AvecValls";"Valls2017";"0.5987039"
"AvecValls";"VallsParis";"0.5076212"
"AvenirEnCommun";"FranceInsoumise";"0.6382670"
"AvenirEnCommun";"JLM2017";"0.7357296"
"AvenirEnCommun";"JLMHologramme";"0.6268125"
"AvenirEnCommun";"LCI";"0.5575561"
"benoithamon2017";"Hamon2017";"0.5805084"
"benoithamon2017";"Mutualité";"0.5016865"
"Bretagne";"bzh";"0.5531359"
"Budget2017";"DirectIDF";"0.6184384"
"BudgetIDF";"CPER";"0.5433091"
"Calais";"GrandeSynthe";"0.5792489"
"Calais";"migrants";"0.5727166"
"ClermontFerrand";"INJ";"0.5696741"
"ClermontFerrand";"RevenuUniversel";"0.5801314"
"ConseildeParis";"Paris";"0.5179674"
"DirectFerrari";"GalziMinuit";"0.6061809"
"E1Primaire";"E1Soir";"0.5239444"
"EgaliteReelle";"outremer";"0.6645177"
"EnMarche";"Macron2017";"0.5882045"
"EnMarche";"PandaLive";"0.5113630"
"Europe";"UE";"0.5166157"
"Fillon";"Macron";"0.5213452"
"Fillon";"PenelopeGate";"0.6634308"
"Fillon2017";"FillonLaVillette";"0.6061361"
"Fillon2017";"FillonPresident";"0.5065362"
"Fillon2017";"JTFillon";"0.5030056"
"FillonCharleville";"Séguin";"0.5408425"
"FillonGate";"PenelopeFillon";"0.5025485"
"FillonGate";"PenelopeGate";"0.5642170"
"FillonOyonnax";"Séguin";"0.5493721"
"FillonOyonnax";"StopChasseàLHomme";"0.5259539"
"FillonPoitiers";"Séguin";"0.5002802"
"FN";"MarineLePen";"0.5271100"
"Forbach";"Koblenz";"0.5038480"
"FranceInsoumise";"JLM2017";"0.7323689"
"FranceInsoumise";"JLMHologramme";"0.6323984"
"FranceInsoumise";"LCI";"0.5343068"
"FRANOR";"Handball2017";"0.6363191"
"GrandeSynthe";"Marine2017";"0.5616112"
"GrandeSynthe";"migrants";"0.7173700"
"Hamon";"Macron";"0.5741163"
"Hamon";"PrimaireGauche";"0.5133576"
"Hamon";"PrimairesGauche";"0.5859343"
"Hamon";"PS";"0.5645918"
"Hamon";"Valls";"0.7017899"
"Hamon2017";"INJ";"0.6277874"
"Hamon2017";"Mutualité";"0.6223252"
"Hamon2017";"PrimaireLeDebat";"0.5185730"
"Hamon2017";"RevenuUniversel";"0.6243097"
"Hamon2017";"RUE";"0.5038113"
"Handball2017";"PhenomenalHandball";"0.5742879"
"Hollande";"Macron";"0.5078127"
"INJ";"RevenuUniversel";"0.5685108"
"innovation";"numérique";"0.5445690"
"interactiv";"le79inter";"0.5534806"
"Jaures";"Montebourg";"0.6904044"
"Jaures";"Montebourg2017";"0.8050919"
"JeChoisisMarine";"Marine2017";"0.5263609"
"JeVoteValls";"Valls2017";"0.7208031"
"JeVoteValls";"VallsParis";"0.6190581"
"JeVoteValls";"VallsTF1";"0.5877470"
"JLM2017";"JLMHologramme";"0.6272286"
"Koblenz";"LeVraiFillon";"0.5694194"
"Koblenz";"Marine2017";"0.5648047"
"Koblenz";"MLPTF1";"0.6536734"
"LaFranceEnMarche";"Macron2017";"0.6332399"
"LEmissionPolitique";"Marine2017";"0.5588961"
"LEmissionPolitique";"migrants";"0.5150816"
"LEmissionPolitique";"MLPTF1";"0.5484869"
"LePen";"Mélenchon";"0.5449989"
"LeVraiFillon";"Marine2017";"0.6191641"
"LeVraiFillon";"MLPTF1";"0.5872322"
"Limoges";"Valls2017";"0.5622824"
"Limoges";"VallsParis";"0.6080800"
"Limoges";"VallsTF1";"0.5444036"
"MadeForSharing";"Paris2024";"0.6348026"
"Marine2017";"migrants";"0.5646655"
"Marine2017";"MLPTF1";"0.7242490"
"MLPTF1";"QDI";"0.5405203"
"Montebourg";"Montebourg2017";"0.6346930"
"Paris";"Paris2024";"0.5221063"
"Paris2024";"Sharing";"0.7405498"
"Peillon";"peillon2017";"0.5632741"
"PenelopeFillon";"PenelopeGate";"0.5352449"
"PrimairesGauche";"PS";"0.5431072"
"PrimairesGauche";"Valls";"0.5159362"
"Valls2017";"VallsParis";"0.6451853"
"Valls2017";"VallsTF1";"0.5884236"
"VallsParis";"VallsTF1";"0.5387740"
"Victoires2017";"VictoiresDeLaMusique";"0.6096474"
