"Hashtag1";"Hashtag2";"Correlation"
"16oct";"GPA";"0.6025816"
"16oct";"LaManifPourTous";"0.6014881"
"16oct";"LMPT";"0.5111632"
"16oct";"LoiTaubira";"0.5122682"
"16oct";"NePlusSubir";"0.6239685"
"16oct";"ONLR";"0.9221805"
"19h20h";"BFMPolitique";"0.5996048"
"19h20h";"Les4Vérités";"0.5249003"
"AccordDeParis";"COP21";"0.6095294"
"AccordDeParis";"ParisAgreement";"0.6385804"
"AJ2017";"AJToulon";"0.6047873"
"AJ2017";"AvecJuppe";"0.7100260"
"AJ2017";"JeunesAJ";"0.6808944"
"AJ2017";"LEP";"0.5197824"
"AJRennes";"AJToulon";"0.5234189"
"AJRennes";"AvecJuppe";"0.5002141"
"AJRennes";"JeunesAJ";"0.5048127"
"AJToulon";"JeunesAJ";"0.6968813"
"AJToulon";"LEP";"0.5251515"
"Alep";"Syrie";"0.5467600"
"AvecBLM";"renouveau";"0.7268754"
"AvecJuppe";"JeunesAJ";"0.6250151"
"AvecJuppe";"LEP";"0.5474320"
"AvecNS";"NSMarseille";"0.5211735"
"AvecNS";"NSToulon";"0.5110384"
"AvecNS";"Punchline";"0.5067188"
"AvecNS";"ToutPourLaFrance";"0.7087102"
"AvecNS";"Zenith";"0.5939223"
"Béziers";"Ménard";"0.5970177"
"BFMPolitique";"Les4Vérités";"0.6275357"
"BourdinDirect";"ToutPourLaFrance";"0.5132035"
"C8";"Montauban";"0.5083349"
"C8";"NSMarseille";"0.5030142"
"Calais";"jungleDeCalais";"0.5268407"
"Calais";"migrants";"0.5459896"
"CancerDuSein";"OctobreRose";"0.5795040"
"CàVousNS";"ToutPourLaFrance";"0.5160887"
"Cazeneuve";"Hollande";"0.5159439"
"CETA";"TAFTA";"0.6291442"
"Clinton";"Trump";"0.7640265"
"concert";"theatre";"0.5582155"
"COP21";"ParisAgreement";"0.6377722"
"CzarnyProtest";"IVG";"0.5809950"
"DimPol";"Montebourg";"0.5066440"
"DirectAN";"PLF2017";"0.5407195"
"E1Juppé";"Europe1";"0.6065543"
"E1Juppé";"JeunesAJ";"0.5401854"
"E1NS";"ToutPourLaFrance";"0.5156166"
"Ecopla";"JLM2017";"0.5314929"
"EELV";"PrimaireEELV";"0.5164370"
"EgalitéCitoyenneté";"Sénat";"0.6650265"
"Fillon";"Fillon2017";"0.5618761"
"Fillon";"FillonGagnant";"0.5517860"
"Fillon2017";"FillonGagnant";"0.7651812"
"Fillon2017";"Vérité";"0.7227234"
"FillonGagnant";"Vérité";"0.5183916"
"FN";"migrants";"0.5142258"
"Fréjus";"racisme";"0.5667190"
"Fréjus";"sexisme";"0.5385791"
"Goodyear";"JLM2017";"0.6037302"
"Goodyear";"Mélenchon";"0.5064884"
"GPA";"ONLR";"0.5781605"
"GrandParis";"Inventonslametropole";"0.5958819"
"Hollande";"Sarkozy";"0.5110829"
"Hollande";"Valls";"0.5941173"
"interactiv";"le79inter";"0.5420961"
"JeSoutiensLaPolice";"ManifPolice";"0.6429717"
"JeSoutiensLaPolice";"migrants";"0.5002152"
"JeunesAJ";"LEP";"0.6547531"
"JFPoisson";"Poisson";"0.5465085"
"Juppé";"Sarkozy";"0.5952553"
"LaBAP";"PrendsGarde";"0.5565168"
"LaBAP";"Tours";"0.6049130"
"LaBAP";"UE";"0.6166107"
"LaBAP";"UEngagement";"0.7178996"
"LaManifPourTous";"ONLR";"0.5808407"
"LCI";"RTL";"0.6132723"
"LEmissionPolitique";"LEP";"0.5082968"
"Loire";"SaintEtienne";"0.8214807"
"MadeInFrance";"Montebourg";"0.5030131"
"Ménard";"PACA";"0.5342674"
"NePlusSubir";"ONLR";"0.5118684"
"NotreBudget";"Paris10";"0.5605556"
"NotreBudget";"SCMR";"0.5395843"
"NS2017";"ToutPourLaFrance";"0.5516405"
"NS20H";"NSZenith";"0.5000693"
"NS20H";"ToutPourLaFrance";"0.6294026"
"NSinter";"NSZenith";"0.5161455"
"NSinter";"ToutPourLaFrance";"0.5922576"
"NSinter";"Zenith";"0.5058940"
"NSMarseille";"NSToulon";"0.5607465"
"NSMarseille";"NSZenith";"0.5273375"
"NSMarseille";"ToutPourLaFrance";"0.6096348"
"NSZenith";"ToutPourLaFrance";"0.8106678"
"NSZenith";"Zenith";"0.6321073"
"Paris10";"SCMR";"0.6581555"
"PrendsGarde";"UEngagement";"0.5668882"
"Primaire";"Primaire2016";"0.6274901"
"racisme";"sexisme";"0.6286110"
"Tours";"UEBAP";"0.6648327"
"Tours";"UEngagement";"0.5656209"
"ToutPourLaFrance";"Zenith";"0.7593691"
"UEBAP";"UEngagement";"0.5983156"
