"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"FluctuatNecMergitur";"0.5484109"
"13Novembre2015";"ParisSeSouvient";"0.5338954"
"AccordDeParis";"climat";"0.5605801"
"AccordDeParis";"COP21";"0.5960842"
"AccordDeParis";"COP22";"0.5347215"
"AccordDeParis";"ParisAgreement";"0.6553117"
"AccordDeParis";"SmileForThePlanet";"0.7443639"
"AJ2017";"AJBordeaux";"0.5864620"
"AJ2017";"AJToulon";"0.5568965"
"AJ2017";"AJZenith";"0.6874127"
"AJ2017";"JuppéPrésidentCest";"0.6122239"
"AJ2017";"LE20H";"0.5978557"
"AJ2017";"TousJuppe";"0.7997235"
"AJ2017";"VivementJuppe";"0.7182675"
"AJBordeaux";"AJZenith";"0.5355923"
"AJBordeaux";"TousJuppe";"0.6262314"
"AJBordeaux";"VivementJuppe";"0.5377187"
"AJLille";"TousJuppe";"0.5155680"
"AJToulon";"TousJuppe";"0.6249423"
"AJToulouse";"JuppéPrésidentCest";"0.5646340"
"AJZenith";"TousJuppe";"0.6262359"
"AJZenith";"VivementJuppe";"0.6099459"
"ANOC";"ANOCGA2016";"0.8783308"
"ANOC";"Paris2024";"0.6778206"
"ANOCGA2016";"Paris2024";"0.7226846"
"AuNomDuPeuple";"ConventionMLP";"0.5658844"
"AuNomDuPeuple";"Marine2017";"0.5016706"
"AuNomDuPeuple";"MIFexpo";"0.6699548"
"AuNomDuPeuple";"migrants";"0.5719292"
"AvecBLM";"renouveau";"0.5648728"
"AvecNS";"NS2017";"0.6108366"
"AvecNS";"NS20H";"0.6828525"
"AvecNS";"NSBordeaux";"0.5065802"
"AvecNS";"NSMarseille";"0.5349660"
"AvecNS";"NSNice";"0.5908142"
"AvecNS";"NSNimes";"0.5276257"
"AvecNS";"ToutPourLaFrance";"0.8330559"
"Bayrou";"Juppé";"0.5398030"
"Berges";"ConseildeParis";"0.5623103"
"Berges";"Paris";"0.5198020"
"CitiesForLife";"Paris";"0.5304515"
"climat";"COP22";"0.5230181"
"Clinton";"ElectionNight";"0.5672396"
"Clinton";"Trump";"0.7373344"
"ConseildeParis";"Paris";"0.6100491"
"ConventionMLP";"MIFexpo";"0.5497021"
"COP21";"ParisAgreement";"0.6148486"
"COP21";"SmileForThePlanet";"0.5850483"
"COP22";"Marrakech";"0.6310645"
"DimPol";"NSNice";"0.5276862"
"directsénat";"Sénat";"0.5456576"
"droite";"gauche";"0.5666333"
"E1Primaire";"JuppéPrésidentCest";"0.5700538"
"ElectionDay";"ElectionNight";"0.5028359"
"ElectionNight";"Trump";"0.5842074"
"Erdogan";"HDP";"0.5111541"
"Erdogan";"Turquie";"0.5753011"
"famille";"Vérité";"0.5215841"
"fichierTes";"TES";"0.5545619"
"Fillon";"Juppé";"0.6438340"
"Fillon";"PrimaireDroite";"0.5094076"
"Fillon";"Sarkozy";"0.6425398"
"Fillon";"Trump";"0.5737396"
"Fillon2017";"FillonGagnant";"0.7630673"
"Fillon2017";"PalaisDesCongrès";"0.5241836"
"Fillon2017";"Vérité";"0.5986609"
"FillonGagnant";"Vérité";"0.5412258"
"FillonLyon";"FillonPresident";"0.5821409"
"FillonPresident";"Vérité";"0.5352099"
"FluctuatNecMergitur";"Paris";"0.5018432"
"FluctuatNecMergitur";"ParisSeSouvient";"0.7299183"
"FranceInsoumise";"JLM2017";"0.7778308"
"HDP";"Turquie";"0.5086455"
"Hollande";"Sarkozy";"0.5396737"
"Hollande";"Valls";"0.5697400"
"innovation";"numérique";"0.5646385"
"itele";"JeSoutiensItele";"0.6769133"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5593386"
"JeVoteJuppé";"TousJuppe";"0.5727220"
"Juppé";"Sarkozy";"0.5751402"
"JuppéPrésidentCest";"LE20H";"0.5751894"
"JuppéPrésidentCest";"TousJuppe";"0.5677431"
"JuppéPrésidentCest";"VivementJuppe";"0.5585578"
"LaBAP";"UEngagement";"0.7292969"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.6459383"
"LE20H";"TousJuppe";"0.6247706"
"LE20H";"VivementJuppe";"0.5218819"
"MadeInFrance";"Montebourg";"0.5308789"
"ManifPolice";"PoliciersEnColere";"0.5291939"
"Meyzieu";"ToutPourLaFrance";"0.6607142"
"Nîmes";"NSNimes";"0.5810976"
"NS2017";"ToutPourLaFrance";"0.6527483"
"NS20H";"NSBordeaux";"0.5706692"
"NS20H";"NSNice";"0.5799304"
"NS20H";"ToutPourLaFrance";"0.6156496"
"NSBordeaux";"NSNice";"0.5089259"
"NSBordeaux";"NSRTL";"0.6797649"
"NSBordeaux";"ToutPourLaFrance";"0.6091963"
"NSMarseille";"NSNice";"0.5924830"
"NSMarseille";"NSNimes";"0.6766805"
"NSMarseille";"ToutPourLaFrance";"0.5779432"
"NSNice";"NSNimes";"0.7405404"
"NSNice";"NSRTL";"0.5774237"
"NSNice";"ToutPourLaFrance";"0.6555367"
"NSNimes";"ToutPourLaFrance";"0.6095840"
"NSRTL";"ToutPourLaFrance";"0.5665904"
"PalaisDesCongrès";"Vérité";"0.7619960"
"Paris";"ParisSeSouvient";"0.5035239"
"ParisAgreement";"SmileForThePlanet";"0.6749500"
"Primaire";"Primaire2016";"0.5488882"
"Sarkozy";"Trump";"0.5364047"
"TousJuppe";"VivementJuppe";"0.6506261"
