"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"AvenirEnCommun";"0.5044556"
"AgoraLive";"Blois";"0.6154489"
"AgoraLive";"ConseilCitoyen";"0.5039020"
"AgoraLive";"Hamon2017";"0.5180120"
"agriculture";"SIA2017";"0.5081949"
"AssisesMLP";"AuNomDuPeuple";"0.7197662"
"AssisesMLP";"Beyrouth";"0.5433819"
"AssisesMLP";"ConférenceMLP";"0.6933155"
"AssisesMLP";"LeVraiFillon";"0.5421403"
"AssisesMLP";"Marine2017";"0.7266717"
"AssisesMLP";"Menton";"0.5038257"
"AssisesMLP";"MLPTF1";"0.6253422"
"AssisesMLP";"MontSaintMichel";"0.6478153"
"AssisesMLP";"NantesMLP";"0.5294155"
"AssisesMLP";"Pierrelatte";"0.5506321"
"Aulnay";"Theo";"0.5844886"
"AuNomDuPeuple";"Beyrouth";"0.5474024"
"AuNomDuPeuple";"ConférenceMLP";"0.7633917"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6531988"
"AuNomDuPeuple";"LeVraiFillon";"0.6048377"
"AuNomDuPeuple";"LeVraiMacron";"0.6115557"
"AuNomDuPeuple";"Liban";"0.5193149"
"AuNomDuPeuple";"Marine2017";"0.8835997"
"AuNomDuPeuple";"Menton";"0.5662104"
"AuNomDuPeuple";"migrants";"0.5732616"
"AuNomDuPeuple";"MLPTF1";"0.7762585"
"AuNomDuPeuple";"MontSaintMichel";"0.6396530"
"AuNomDuPeuple";"NantesMLP";"0.5601292"
"AuNomDuPeuple";"Pierrelatte";"0.6660454"
"AuNomDuPeuple";"policiers";"0.5391356"
"AvenirEnCommun";"FranceInsoumise";"0.5713384"
"AvenirEnCommun";"JLM2017";"0.6455036"
"AvenirEnCommun";"JLMChiffrage";"0.5462452"
"AvenirEnCommun";"JLMHologramme";"0.6204015"
"Bayrou";"Fillon";"0.5207402"
"Bayrou";"Hollande";"0.5613410"
"Bayrou";"Juppé";"0.5386192"
"Bayrou";"Macron";"0.7422498"
"benoithamon2017";"Hamon2017";"0.5968568"
"benoithamon2017";"Mutualité";"0.5216831"
"Beyrouth";"ConférenceMLP";"0.5678291"
"Beyrouth";"Liban";"0.6536557"
"Beyrouth";"Marine2017";"0.5228952"
"biodiversité";"climat";"0.5540999"
"Bobigny";"policiers";"0.5108085"
"Bobigny";"Theo";"0.5593501"
"Brest";"Hamon2017";"0.5358110"
"budgetparticipatif";"VenezPartager";"0.5130380"
"CETA";"EPlenary";"0.5059692"
"CETA";"PlenPE";"0.5364118"
"CETA";"StopCETA";"0.7273119"
"ConfAlimentation";"LaSouterraine";"0.5157049"
"ConférenceMLP";"Jura";"0.5042058"
"ConférenceMLP";"LeVraiFillon";"0.5706392"
"ConférenceMLP";"Marine2017";"0.7358819"
"ConférenceMLP";"Menton";"0.6417622"
"ConférenceMLP";"MLPTF1";"0.6424340"
"ConférenceMLP";"MontSaintMichel";"0.6833608"
"ConférenceMLP";"NantesMLP";"0.5357215"
"ConférenceMLP";"Pierrelatte";"0.6069586"
"ConseilCitoyen";"Hamon2017";"0.6470734"
"ConseilCitoyen";"rassemblement";"0.5444303"
"ConseilCitoyen";"servicespublics";"0.5013185"
"cotesdarmor";"servicespublics";"0.6711309"
"DelitDentraveIVG";"IVG";"0.5512630"
"EcologieFi";"FranceInsoumise";"0.5220948"
"EcologieFi";"JLM2017";"0.5109770"
"EcologieFi";"JLMBrest";"0.6184873"
"EcologieFi";"JLMHologramme";"0.5195571"
"EcologieFi";"JLMStrasbourg";"0.5342402"
"EELV";"Jadot";"0.5381576"
"EnMarche";"LaFranceEnMarche";"0.5586052"
"EnMarche";"Macron2017";"0.6346612"
"EnMarche";"MacronLyon";"0.5082590"
"EnMarche";"MacronToulon";"0.5842816"
"EnMarche";"PandaLive";"0.5265299"
"EnMarche";"ProgrammeEM";"0.5474357"
"Fillon";"Hamon";"0.5147996"
"Fillon";"LePen";"0.5062038"
"Fillon";"Macron";"0.5858420"
"Fillon";"PenelopeGate";"0.5774993"
"Fillon2017";"ProjetFillon";"0.6403581"
"FillonCompiègne";"ProjetFillon";"0.5457954"
"FillonNîmes";"SoutienFillon";"0.6151754"
"FranceInsoumise";"JLM2017";"0.7042352"
"FranceInsoumise";"JLMChiffrage";"0.5120893"
"FranceInsoumise";"JLMHologramme";"0.5353841"
"FuturDesirable";"Hamon2017";"0.5273163"
"Gueret";"LaSouterraine";"0.5785830"
"Hamon";"Jadot";"0.5304589"
"Hamon";"LePen";"0.6376070"
"Hamon";"Macron";"0.6022270"
"Hamon";"Mélenchon";"0.7384048"
"Hamon2017";"LE20H";"0.5317177"
"Hamon2017";"Mutualité";"0.6915514"
"Hamon2017";"Portugal";"0.5197680"
"Hamon2017";"rassemblement";"0.5926956"
"Hamon2017";"RevenuUniversel";"0.5880947"
"Hamon2017";"servicespublics";"0.5109212"
"Hollande";"Macron";"0.5963252"
"JeSoutiensLaPolice";"Marine2017";"0.5698058"
"JLM2017";"JLMHologramme";"0.5917298"
"JLM2017";"Obsinsoumis";"0.6226147"
"JLMBrest";"JLMChiffrage";"0.5815163"
"JLMChiffrage";"JLMHologramme";"0.5706422"
"JLMChiffrage";"JLMStrasbourg";"0.6328044"
"JLMHologramme";"JLMStrasbourg";"0.5709686"
"JLMHologramme";"Obsinsoumis";"0.5338960"
"LaFranceEnMarche";"Macron2017";"0.5475738"
"LaFranceEnMarche";"ProgrammeEM";"0.5789909"
"LaSouterraine";"Portugal";"0.5214957"
"LePen";"Macron";"0.5420067"
"LePen";"Mélenchon";"0.6370502"
"LeVraiFillon";"LeVraiMacron";"0.5183814"
"LeVraiFillon";"Marine2017";"0.5418209"
"LeVraiFillon";"MLPTF1";"0.6057292"
"LeVraiMacron";"Marine2017";"0.6298875"
"LeVraiMacron";"MLPTF1";"0.5814458"
"Liban";"MLPTF1";"0.5245623"
"Liban";"Pierrelatte";"0.5025826"
"Macron";"Mélenchon";"0.5235993"
"Macron2017";"MacronAngers";"0.5044241"
"MacronToulon";"ProgrammeEM";"0.5341027"
"MadeForSharing";"Paris2024";"0.6285981"
"Marine2017";"Menton";"0.5164844"
"Marine2017";"migrants";"0.5873811"
"Marine2017";"MLPTF1";"0.6975344"
"Marine2017";"MontSaintMichel";"0.5743575"
"Marine2017";"NantesMLP";"0.5305779"
"Marine2017";"Pierrelatte";"0.6308478"
"Menton";"MLPTF1";"0.5885185"
"Menton";"Pierrelatte";"0.5965505"
"migrants";"MLPTF1";"0.5350424"
"migrants";"Pierrelatte";"0.5552610"
"MLPTF1";"MontSaintMichel";"0.6490127"
