"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"FranceInsoumise";"0.6398833"
"6eRepublique";"JLMHologramme";"0.5373087"
"8h30Aphatie";"franceinfo";"0.5675823"
"Alfortville";"JeVoteValls";"0.6876305"
"Alfortville";"Valls2017";"0.5574060"
"Argenteuil";"Bobigny";"0.5194346"
"AssisesMLP";"AuNomDuPeuple";"0.7242770"
"AssisesMLP";"GrandeSynthe";"0.5116997"
"AssisesMLP";"JeChoisisMarine";"0.5034508"
"AssisesMLP";"Koblenz";"0.5307475"
"AssisesMLP";"LEmissionPolitique";"0.5233670"
"AssisesMLP";"LeVraiFillon";"0.5897397"
"AssisesMLP";"Marine2017";"0.7373895"
"AssisesMLP";"MLPTF1";"0.6428287"
"AuNomDuPeuple";"GrandeSynthe";"0.7243327"
"AuNomDuPeuple";"JeChoisisMarine";"0.5562588"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.6204188"
"AuNomDuPeuple";"Koblenz";"0.5758715"
"AuNomDuPeuple";"LEmissionPolitique";"0.5561673"
"AuNomDuPeuple";"LeVraiFillon";"0.6467512"
"AuNomDuPeuple";"Marine2017";"0.9235962"
"AuNomDuPeuple";"migrants";"0.6294885"
"AuNomDuPeuple";"MLPTF1";"0.7192917"
"AvecMV";"Valls2017";"0.5756336"
"AvecPeillon";"Peillon";"0.5539859"
"AvecPeillon";"peillon2017";"0.8761750"
"AvecValls";"JeVoteValls";"0.5633129"
"AvecValls";"Valls2017";"0.6038752"
"AvecValls";"VallsParis";"0.5258078"
"AvenirEnCommun";"FranceInsoumise";"0.6405854"
"AvenirEnCommun";"JLM2017";"0.7714941"
"AvenirEnCommun";"JLMHologramme";"0.6309791"
"AvenirEnCommun";"LCI";"0.5038516"
"benoithamon2017";"Hamon2017";"0.5843776"
"Bobigny";"Theo";"0.5207759"
"Budget2017";"DirectIDF";"0.6479039"
"BudgetIDF";"CPER";"0.5237541"
"Calais";"GrandeSynthe";"0.5797559"
"Calais";"migrants";"0.5714679"
"ConfAlimentation";"Gueret";"0.5526702"
"ConfAlimentation";"LaSouterraine";"0.5358931"
"ConseildeParis";"Paris";"0.5073940"
"DirectFerrari";"GalziMinuit";"0.6382514"
"EgaliteReelle";"outremer";"0.6329525"
"EnMarche";"Macron2017";"0.6153255"
"EnMarche";"PandaLive";"0.5275427"
"Fillon";"Macron";"0.5159078"
"Fillon";"PenelopeGate";"0.6632284"
