"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5170227"
"Alep";"Syrie";"0.6995804"
"AuNomDuPeuple";"ConventionMLP";"0.5104642"
"AuNomDuPeuple";"Guyane";"0.5570895"
"AuNomDuPeuple";"LeVraiFillon";"0.6298923"
"AuNomDuPeuple";"Marine2017";"0.6653442"
"AuNomDuPeuple";"Mayotte";"0.5903569"
"AuNomDuPeuple";"migrants";"0.5153339"
"AuNomDuPeuple";"MLPTF1";"0.5425916"
"AuNomDuPeuple";"Schengen";"0.5150064"
"AvecMV";"CeQuiNousRassemble";"0.6270709"
"AvecMV";"Valls2017";"0.7584982"
"AvenirEnCommun";"FranceInsoumise";"0.8345960"
"AvenirEnCommun";"JLM2017";"0.7833910"
"AvenirEnCommun";"TF1";"0.5182168"
"BAP";"ConventionBAP";"0.5212467"
"benoithamon2017";"Hamon2017";"0.6943086"
"benoithamon2017";"Japy";"0.7722585"
"benoithamon2017";"RevenuUniversel";"0.5580357"
"Budget2017";"Paris";"0.5050431"
"Castro";"Royal";"0.6100763"
"Cazeneuve";"Hollande";"0.5244015"
"Cazeneuve";"Valls";"0.5044847"
"CeQuiNousRassemble";"Valls2017";"0.7635462"
"circulationalternee";"PicDePollution";"0.5019633"
"circulationalternee";"pollution";"0.6305222"
"CNPS";"ConventionBAP";"0.5049564"
"CNPS";"LaBAP";"0.5296578"
"CNPS";"PrimairesCitoyennes";"0.5173643"
"ConseildeParis";"Paris";"0.5829334"
"ConventionBAP";"LaBAP";"0.7132692"
"ConventionBAP";"PrendsGarde";"0.5372581"
"ConventionBAP";"PrimairesCitoyennes";"0.5444232"
"ConventionMLP";"Marine2017";"0.5190194"
"ConventionMLP";"Mayotte";"0.5491987"
"ConventionMLP";"SalonDuCheval";"0.5198084"
"DelitDentraveIVG";"IVG";"0.5946940"
"diesel";"Paris";"0.6274993"
"DimPol";"France3";"0.5681785"
"EnMarche";"revolutionenmarche";"0.5829605"
"Fillon";"Hollande";"0.5076390"
"Fillon";"Macron";"0.5285721"
"Fillon";"Schengen";"0.5051569"
"France3";"FranceInter";"0.5852408"
"France3";"QuestionsPol";"0.6231185"
"FranceInsoumise";"JLM2017";"0.7723857"
"FranceInter";"QuestionsPol";"0.6696542"
"Guyane";"LaRéunion";"0.6225957"
"Guyane";"LeVraiFillon";"0.5343180"
"Guyane";"Marine2017";"0.5538172"
"Guyane";"Mayotte";"0.6878366"
"Guyane";"SalonDuCheval";"0.6285356"
"Hamon2017";"Japy";"0.8437084"
"Hamon2017";"LEmissionPolitique";"0.5669888"
"Hamon2017";"RevenuUniversel";"0.6122767"
"Hollande";"Macron";"0.5255228"
"Hollande";"Valls";"0.5634807"
"IDF";"PicDePollution";"0.5212650"
"innovation";"startup";"0.5036163"
"Japy";"RevenuUniversel";"0.5129051"
"JLM2017";"TF1";"0.5004486"
"LaBAP";"PrimairesCitoyennes";"0.6046818"
"LaRéunion";"LeGrandJury";"0.5400516"
"LaRéunion";"LeVraiFillon";"0.5368121"
"LaRéunion";"Mayotte";"0.7355352"
"LaRéunion";"MLPOutremer";"0.6375225"
"LeDirectFerrari";"Les4Vérités";"0.6623416"
"LeGrandJury";"MLPTF1";"0.5029120"
"LeVraiFillon";"Marine2017";"0.5697877"
"LeVraiFillon";"Mayotte";"0.5382131"
"LeVraiFillon";"MLPTF1";"0.5244927"
"LeVraiFillon";"SalonDuCheval";"0.5371811"
"LeVraiFillon";"Schengen";"0.5052593"
"LoiTravail";"smic";"0.5430101"
"Macron";"Valls";"0.5037022"
"Marine2017";"Mayotte";"0.5180520"
"Mayotte";"MLPOutremer";"0.6703967"
"Noël";"Telethon2016";"0.5198342"
"Paris";"StopPollution";"0.5727344"
"PrendsGarde";"PrimairesCitoyennes";"0.5318984"
"sida";"VIH";"0.5900114"
"startup";"startups";"0.5272039"
"Uber";"VTC";"0.5762044"
