"Hashtag1";"Hashtag2";"Correlation"
"Alep";"Aleppo";"0.5118558"
"Alep";"Syrie";"0.6462786"
"AnisAmri";"AuNomDuPeuple";"0.5130369"
"AnisAmri";"Schengen";"0.5639880"
"AuNomDuPeuple";"ConventionMLP";"0.6580992"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.5752493"
"AuNomDuPeuple";"Fillon";"0.6221897"
"AuNomDuPeuple";"Guyane";"0.6639882"
"AuNomDuPeuple";"LeGrandJury";"0.5806368"
"AuNomDuPeuple";"LeVraiFillon";"0.7123604"
"AuNomDuPeuple";"Marine2017";"0.8141581"
"AuNomDuPeuple";"migrants";"0.5440453"
"AvecMV";"CeQuiNousRassemble";"0.6050534"
"AvecMV";"Valls2017";"0.8295616"
"benoithamon2017";"Hamon2017";"0.6347378"
"benoithamon2017";"Japy";"0.6696117"
"Budget2017";"Paris";"0.5117684"
"CeQuiNousRassemble";"Valls2017";"0.7004354"
"CES2017";"FrenchTech";"0.5780051"
"CES2017";"startup";"0.5016763"
"circulationalternee";"pollution";"0.6103291"
"CNPS";"PrimairesCitoyennes";"0.5291364"
"ConseildeParis";"Paris";"0.6110963"
"ConventionMLP";"FaitesLeBonChoix";"0.5501181"
"ConventionMLP";"Fillon";"0.5915897"
"ConventionMLP";"Guyane";"0.6660940"
"ConventionMLP";"LeGrandJury";"0.5641242"
"ConventionMLP";"LeVraiFillon";"0.5661593"
"ConventionMLP";"Marine2017";"0.7037934"
"FaitesLeBonChoix";"Marine2017";"0.5678507"
"Fillon";"Guyane";"0.5286643"
"Fillon";"LeGrandJury";"0.6105016"
"Fillon";"LeVraiFillon";"0.6839395"
"Fillon";"Macron";"0.5072454"
"Fillon";"Marine2017";"0.5458268"
"Fillon";"migrants";"0.5640723"
"FN";"Poutine";"0.5026605"
"FranceInter";"QuestionsPol";"0.6605898"
"Guyane";"LeGrandJury";"0.6757260"
"Guyane";"LeVraiFillon";"0.5393626"
"Guyane";"Marine2017";"0.6745029"
"Hamon2017";"Japy";"0.8356665"
"Hamon2017";"RevenuUniversel";"0.6390018"
"Istanbul";"Turquie";"0.5196661"
"LeGrandJury";"LeVraiFillon";"0.5733296"
"LeGrandJury";"Marine2017";"0.5183365"
"LEmissionPolitique";"Valls2017";"0.5579934"
"LePen";"Mélenchon";"0.5142380"
"LeVraiFillon";"Marine2017";"0.6046749"
"LeVraiFillon";"migrants";"0.5687369"
"Macron";"Valls";"0.6488904"
"Obama";"Poutine";"0.5864815"
"Obama";"Russie";"0.5127283"
"ouijevote";"PrimairesCitoyennes";"0.5759576"
"peillon2017";"projet";"0.6827854"
"Poutine";"Russie";"0.5357713"
"Russie";"Syrie";"0.5154985"
"Uber";"VTC";"0.6476830"
