"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"FluctuatNecMergitur";"0.5975466"
"13Novembre2015";"ParisSeSouvient";"0.6243769"
"20hMLP";"AuNomDuPeuple";"0.5130539"
"20hMLP";"ConventionMLP";"0.6261790"
"8h30Aphatie";"franceinfo";"0.5154053"
"AccordDeParis";"climat";"0.5411969"
"AccordDeParis";"COP21";"0.6266282"
"AccordDeParis";"COP22";"0.5292158"
"AccordDeParis";"ParisAgreement";"0.6823527"
"AccordDeParis";"SmileForThePlanet";"0.7487112"
"AJ2017";"AJBordeaux";"0.5722149"
"AJ2017";"AJToulon";"0.6119841"
"AJ2017";"AJZenith";"0.6948017"
"AJ2017";"DimanchePolitique";"0.5267634"
"AJ2017";"LE20H";"0.6095325"
"AJ2017";"TousJuppe";"0.7925029"
"AJ2017";"VivementJuppe";"0.7179853"
"AJBordeaux";"AJZenith";"0.5439101"
"AJBordeaux";"TousJuppe";"0.6119341"
"AJBordeaux";"VivementJuppe";"0.5506847"
"AJToulon";"DimanchePolitique";"0.5708530"
"AJToulon";"LE20H";"0.5255559"
"AJToulon";"TousJuppe";"0.6188309"
"AJZenith";"TousJuppe";"0.6227717"
"AJZenith";"VivementJuppe";"0.6259657"
"ANOC";"ANOCGA2016";"0.8975701"
"ANOC";"Paris2024";"0.7830868"
"ANOC";"ParisSeSouvient";"0.5245787"
"ANOCGA2016";"Paris2024";"0.8130598"
"ANOCGA2016";"ParisSeSouvient";"0.5593581"
"AuNomDuPeuple";"JeSoutiensLaPolice";"0.5644069"
"AuNomDuPeuple";"migrants";"0.5806809"
"AvecBLM";"renouveau";"0.5360622"
"AvecNS";"NS2017";"0.6005473"
"AvecNS";"NS20H";"0.6577054"
"AvecNS";"NSBordeaux";"0.5107123"
"AvecNS";"NSMarseille";"0.5438333"
"AvecNS";"NSNice";"0.5825073"
"AvecNS";"NSNimes";"0.5190771"
"AvecNS";"ToutPourLaFrance";"0.8320580"
"Bayrou";"Juppé";"0.5306563"
"Calais";"jungleDeCalais";"0.5141923"
"climat";"COP22";"0.5830614"
"Clinton";"ElectionNight";"0.5846199"
"Clinton";"Trump";"0.7669313"
"ConseildeParis";"Paris";"0.6125998"
"ConseildeParis";"stationnement";"0.5317998"
"COP21";"ParisAgreement";"0.5956246"
"COP21";"SmileForThePlanet";"0.5482332"
"COP22";"Marrakech";"0.6405631"
"DirectIDF";"IDF";"0.5338032"
"directsénat";"Sénat";"0.5957152"
"Election2016";"ElectionNight";"0.5208232"
"ElectionNight";"Trump";"0.5992852"
"fichierTes";"TES";"0.6295806"
"Fillon";"Fillon2017";"0.6013861"
"Fillon";"FillonGagnant";"0.6050411"
"Fillon";"Juppé";"0.5109808"
"Fillon";"LEmissionPolitique";"0.5123027"
"Fillon2017";"FillonGagnant";"0.8306148"
"FluctuatNecMergitur";"ParisSeSouvient";"0.7944942"
"FN";"migrants";"0.5058086"
"FranceInsoumise";"JLM2017";"0.7309054"
"HDP";"Turquie";"0.6493921"
"Hollande";"Valls";"0.6383961"
"innovation";"numérique";"0.5462359"
"itele";"JeSoutiensItele";"0.6627106"
"JeVoteJuppé";"TousJuppe";"0.5746219"
"JeVoteJuppé";"VivementJuppe";"0.5277797"
"Juppé";"Sarkozy";"0.5485288"
"LaBAP";"UEngagement";"0.7396112"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.6642363"
"LE20H";"TousJuppe";"0.6423919"
"LE20H";"VivementJuppe";"0.5284796"
"ManifPolice";"PoliciersEnColere";"0.6082715"
"Meyzieu";"ToutPourLaFrance";"0.6628408"
"migrants";"PoliciersEnColere";"0.5010245"
"migrants";"Trump";"0.5183558"
"Nîmes";"NSNimes";"0.6683988"
"NS2017";"ToutPourLaFrance";"0.6596681"
"NS20H";"NSBordeaux";"0.5381665"
"NS20H";"NSNice";"0.5677077"
"NS20H";"ToutPourLaFrance";"0.6155653"
"NSBordeaux";"NSNice";"0.5164918"
"NSBordeaux";"NSRTL";"0.6758995"
"NSBordeaux";"ToutPourLaFrance";"0.6067971"
"NSMarseille";"NSNice";"0.6054022"
"NSMarseille";"NSNimes";"0.6167600"
"NSMarseille";"ToutPourLaFrance";"0.6008720"
"NSNice";"NSNimes";"0.6926809"
"NSNice";"NSRTL";"0.5853935"
"NSNice";"ToutPourLaFrance";"0.6380153"
"NSNimes";"ToutPourLaFrance";"0.5957992"
"NSRTL";"ToutPourLaFrance";"0.5583225"
"Paris";"ParisSeSouvient";"0.5232817"
"Paris";"stationnement";"0.5851065"
"ParisAgreement";"SmileForThePlanet";"0.6622804"
"Poutine";"Trump";"0.5157972"
"Primaire";"Primaire2016";"0.5428808"
"Primaire2016";"PrimaireDroite";"0.5581864"
"TousJuppe";"VivementJuppe";"0.6438215"
