"Hashtag1";"Hashtag2";"Correlation"
"Alep";"Aleppo";"0.5150649"
"Alep";"Poutine";"0.5030592"
"Alep";"Syrie";"0.6741922"
"AnisAmri";"AuNomDuPeuple";"0.5936702"
"AnisAmri";"FaitesLeBonChoix";"0.5202107"
"AnisAmri";"Fillon";"0.5067863"
"AnisAmri";"Marine2017";"0.5223166"
"AnisAmri";"Schengen";"0.5729936"
"AuNomDuPeuple";"ConventionMLP";"0.6532863"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.6395213"
"AuNomDuPeuple";"Fillon";"0.6926290"
"AuNomDuPeuple";"Guyane";"0.6004960"
"AuNomDuPeuple";"LeGrandJury";"0.5764513"
"AuNomDuPeuple";"LeVraiFillon";"0.7498830"
"AuNomDuPeuple";"Marine2017";"0.8038167"
"AuNomDuPeuple";"migrants";"0.5284003"
"AuNomDuPeuple";"MLPTF1";"0.5831158"
"AuNomDuPeuple";"Schengen";"0.5192904"
"AvecMV";"CeQuiNousRassemble";"0.6319870"
"AvecMV";"Valls2017";"0.8337954"
"benoithamon2017";"Hamon2017";"0.6732533"
"benoithamon2017";"Japy";"0.6734249"
"CeQuiNousRassemble";"Valls2017";"0.7306332"
"circulationalternee";"pollution";"0.5955841"
"CNPS";"PrimairesCitoyennes";"0.5642741"
"ConseildeParis";"Paris";"0.5922863"
"ConventionMLP";"FaitesLeBonChoix";"0.5779530"
"ConventionMLP";"Fillon";"0.6525109"
"ConventionMLP";"Guyane";"0.6241237"
"ConventionMLP";"LeGrandJury";"0.5496362"
"ConventionMLP";"LeVraiFillon";"0.5585383"
"ConventionMLP";"Marine2017";"0.6770023"
"ConventionMLP";"MLPTF1";"0.6073198"
"ConventionMLP";"Schengen";"0.5186058"
"diesel";"Paris";"0.5951894"
"FaitesLeBonChoix";"Fillon";"0.5216434"
"FaitesLeBonChoix";"LeVraiFillon";"0.5287725"
"FaitesLeBonChoix";"Marine2017";"0.6231719"
"FaitesLeBonChoix";"MLPTF1";"0.5899121"
"FaitesLeBonChoix";"Schengen";"0.5077307"
"Fillon";"Guyane";"0.5281596"
"Fillon";"LeGrandJury";"0.5691390"
"Fillon";"LeVraiFillon";"0.6701439"
"Fillon";"Marine2017";"0.5990144"
"Fillon";"migrants";"0.5555238"
"Fillon";"MLPTF1";"0.5201149"
"Fillon";"Schengen";"0.5359057"
"FranceInsoumise";"JLM2017";"0.8237821"
"FranceInter";"QuestionsPol";"0.6749367"
"Guadeloupe";"outremer";"0.5214069"
"Guyane";"LeGrandJury";"0.6678661"
"Guyane";"LeVraiFillon";"0.5271997"
"Guyane";"Marine2017";"0.6414772"
"Hamon2017";"Japy";"0.8494001"
"Hamon2017";"RevenuUniversel";"0.6953343"
"Hollande";"Valls";"0.5262168"
"Japy";"RevenuUniversel";"0.5014071"
"LeVraiFillon";"Marine2017";"0.6309654"
"LeVraiFillon";"migrants";"0.5400906"
"LeVraiFillon";"MLPTF1";"0.5614630"
"LeVraiFillon";"Schengen";"0.5252052"
"LoiTravail";"smic";"0.5322220"
"Macron";"Valls";"0.5414868"
"Marine2017";"MLPTF1";"0.5334568"
"Marine2017";"Schengen";"0.5500464"
"Obama";"Poutine";"0.5086675"
"ouijevote";"PrimairesCitoyennes";"0.5476181"
"Paris";"StopPollution";"0.5621871"
"peillon2017";"projet";"0.7014643"
"Poutine";"Russie";"0.5383536"
"Russie";"Syrie";"0.5174816"
"Uber";"VTC";"0.6444214"
