"Hashtag1";"Hashtag2";"Correlation"
"Alep";"Aleppo";"0.5055069"
"Alep";"Syrie";"0.6608927"
"AnisAmri";"AuNomDuPeuple";"0.5494966"
"AnisAmri";"ConventionMLP";"0.5109446"
"AnisAmri";"Schengen";"0.5705221"
"AuNomDuPeuple";"ConventionMLP";"0.7480723"
"AuNomDuPeuple";"FaitesLeBonChoix";"0.5952237"
"AuNomDuPeuple";"Fillon";"0.5976395"
"AuNomDuPeuple";"Guyane";"0.6828757"
"AuNomDuPeuple";"LeGrandJury";"0.5828504"
"AuNomDuPeuple";"LeVraiFillon";"0.7344550"
"AuNomDuPeuple";"Marine2017";"0.8162453"
"AuNomDuPeuple";"migrants";"0.5081017"
"AvecMV";"Valls2017";"0.7991130"
"Bayrou";"Macron";"0.5486834"
"benoithamon2017";"Hamon2017";"0.6423692"
"benoithamon2017";"Japy";"0.6563024"
"budget";"ConseildeParis";"0.5103967"
"CES2017";"FrenchTech";"0.5546990"
"circulationalternee";"pollution";"0.5757864"
"CNPS";"PrimairesCitoyennes";"0.5025931"
"ConseildeParis";"Paris";"0.6669728"
"ConventionMLP";"FaitesLeBonChoix";"0.5760412"
"ConventionMLP";"Fillon";"0.5652998"
"ConventionMLP";"Guyane";"0.6792021"
"ConventionMLP";"LeVraiFillon";"0.7175517"
"ConventionMLP";"Marine2017";"0.7233993"
"ConventionMLP";"Schengen";"0.5172372"
"En2017";"Paris";"0.5589123"
"FaitesLeBonChoix";"LeVraiFillon";"0.5282951"
"FaitesLeBonChoix";"Marine2017";"0.5823581"
"Fillon";"Guyane";"0.5027778"
"Fillon";"LeGrandJury";"0.5615422"
"Fillon";"LeVraiFillon";"0.6592877"
"Fillon";"Macron";"0.5631306"
"Fillon";"Marine2017";"0.5313311"
"Fillon";"migrants";"0.5469096"
"FranceInter";"QuestionsPol";"0.5794486"
"FrenchTech";"startup";"0.5424675"
"Guyane";"LeGrandJury";"0.6628114"
"Guyane";"LeVraiFillon";"0.5279840"
"Guyane";"Marine2017";"0.6599962"
"Hamon2017";"Japy";"0.8520576"
"Hamon2017";"RevenuUniversel";"0.6291933"
"Istanbul";"Turquie";"0.5123694"
"LeGrandJury";"LeVraiFillon";"0.5465433"
"LEmissionPolitique";"Valls2017";"0.6071885"
"LePen";"Mélenchon";"0.5092281"
"LeVraiFillon";"Marine2017";"0.6308501"
"LeVraiFillon";"migrants";"0.5465780"
"Macron";"Valls";"0.5935855"
"Marine2017";"Schengen";"0.5098480"
"Obama";"Poutine";"0.6055432"
"Obama";"Russie";"0.5459033"
"ouijevote";"PrimairesCitoyennes";"0.5003918"
"peillon2017";"projet";"0.7115334"
"Poutine";"Russie";"0.5728504"
"Poutine";"Syrie";"0.5287876"
"Poutine";"Trump";"0.5760934"
"Russie";"Syrie";"0.5595308"
"Uber";"VTC";"0.6450726"
