"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5175620"
"18mars2017";"6eRepublique";"0.7934520"
"18mars2017";"AvenirEnCommun";"0.7219417"
"18mars2017";"Bastille";"0.6272476"
"18mars2017";"FranceInsoumise";"0.6675430"
"18mars2017";"JaiBastille";"0.8617941"
"18mars2017";"JLM2017";"0.8289746"
"18mars2017";"JLMLeHavre";"0.6724358"
"18mars2017";"JLMRennes";"0.7202907"
"18mars2017";"LuttesSociales";"0.5544523"
"6eRepublique";"AvenirEnCommun";"0.5855119"
"6eRepublique";"FranceInsoumise";"0.5857486"
"6eRepublique";"JaiBastille";"0.7394406"
"6eRepublique";"JLM2017";"0.7243904"
"6eRepublique";"JLMLeHavre";"0.5447356"
"6eRepublique";"JLMRennes";"0.5994260"
"ADMD";"Admd2017";"0.6519527"
"ADMD";"findevie";"0.7336356"
"Admd2017";"findevie";"0.6751368"
"agriculteurs";"AuNomDuPeuple";"0.5262537"
"agriculteurs";"LeVraiMacron";"0.6094704"
"agriculteurs";"Marine2017";"0.5306913"
"agriculteurs";"MetzMLP";"0.5319523"
"agriculteurs";"RSI";"0.5064841"
"agriculteurs";"TrinitéPorhoët";"0.5392967"
"Asselineau";"Frexit";"0.6284610"
"AuNomDuPeuple";"AvecMarine";"0.7013306"
"AuNomDuPeuple";"DebatTF1";"0.6133876"
"AuNomDuPeuple";"ErnotteGate";"0.6287129"
"AuNomDuPeuple";"Gers";"0.6001096"
"AuNomDuPeuple";"LeVraiMacron";"0.7084388"
"AuNomDuPeuple";"LilleMLP";"0.6579059"
"AuNomDuPeuple";"Marine2017";"0.8957169"
"AuNomDuPeuple";"MetzMLP";"0.6191817"
"AuNomDuPeuple";"policiers";"0.6007395"
"AuNomDuPeuple";"RSI";"0.5978011"
"AuNomDuPeuple";"SaintRaphaël";"0.7921275"
"AuNomDuPeuple";"Tchad";"0.6531508"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5802306"
"AvecHamon";"Bercy";"0.6096768"
"AvecMarine";"DebatTF1";"0.5130257"
"AvecMarine";"Marine2017";"0.7275298"
"AvecMarine";"SaintRaphaël";"0.6328489"
"AvecMarine";"Tchad";"0.5141304"
"AvenirEnCommun";"FranceInsoumise";"0.6159499"
"AvenirEnCommun";"JaiBastille";"0.6308513"
"AvenirEnCommun";"JLM2017";"0.7395541"
"AvenirEnCommun";"JLMLeHavre";"0.5906433"
"AvenirEnCommun";"JLMRennes";"0.5916613"
"Bastille";"JLM2017";"0.5353587"
"Bercy";"fairebattrelecoeurdelafrance";"0.6272287"
"Bercy";"FuturDesirable";"0.5861889"
"Bercy";"gauche";"0.5001693"
"Bercy";"Hamon2017";"0.6734285"
"Bercy";"HamonBercy";"0.6010175"
"Bercy";"JeVotePour";"0.5071989"
"BHBruxelles";"Bruxelles";"0.5019510"
"BHBruxelles";"Conf";"0.5089974"
"BHLeHavre";"Conf";"0.5064073"
"BienvenuePlaceBeauvau";"CabinetNoir";"0.5194953"
"Bretagne";"passezalouest";"0.6562310"
"Brexit";"UE";"0.5022932"
"CabinetNoir";"Hollande";"0.5072697"
"Conf";"ConfDefense";"0.5343201"
"ConseildeParis";"Paris";"0.6342144"
"ConseildeParis";"propreté";"0.7189937"
"ConseildeParis";"RivesDeSeine";"0.5265464"
"DebatTF1";"LeGrandDebat";"0.5603246"
"DebatTF1";"Marine2017";"0.5761567"
"DebatTF1";"policiers";"0.5864196"
"E1Bus";"E1Soir";"0.5311821"
"EnMarche";"Macron2017";"0.5581255"
"EnMarche";"MacronGironde";"0.5665857"
"EnvoyeSpecial";"ErnotteGate";"0.5220576"
"ErnotteGate";"LeVraiMacron";"0.5090842"
"ErnotteGate";"LilleMLP";"0.5192831"
"ErnotteGate";"Marine2017";"0.5947398"
"ErnotteGate";"SaintRaphaël";"0.5554601"
"EU60";"Europe";"0.5297765"
"EU60";"TraiteDeRome";"0.5468715"
"fairebattrelecoeurdelafrance";"FuturDesirable";"0.5527660"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6122591"
"Fillon";"Hamon";"0.5236422"
"Fillon";"Juppé";"0.6388219"
"Fillon";"LePen";"0.5131762"
"Fillon";"Macron";"0.6694389"
"Fillon";"Mélenchon";"0.5369557"
"Fillon";"Sarkozy";"0.5147568"
"Fillon";"Trocadero";"0.5686725"
"Fillon";"Valls";"0.5780351"
"Fillon2017";"FillonPresident";"0.6762597"
"Fillon2017";"ProjetFillon";"0.5677356"
"FillonBesançon";"FillonBiarritz";"0.5023828"
"FillonBesançon";"FillonOrléans";"0.5015955"
"FillonBiarritz";"FillonPertuis";"0.5677397"
"FillonPresident";"ImpostureMacron";"0.5595635"
"FillonPresident";"JeVoteFillon";"0.5976906"
"FillonPresident";"LeGrandDebat";"0.5029071"
"FillonPresident";"ProjetFillon";"0.5446676"
"FillonTrocadero";"Trocadero";"0.6345829"
"FranceInsoumise";"JaiBastille";"0.6593239"
"FranceInsoumise";"JLM2017";"0.6937698"
"FranceInsoumise";"JLMRennes";"0.5392039"
"FuturDesirable";"Hamon2017";"0.6468754"
"FuturDesirable";"HamonDebat";"0.5310431"
"gauche";"Hamon2017";"0.5726771"
"Gers";"LeVraiMacron";"0.5133592"
"Gers";"LilleMLP";"0.5362036"
"Gers";"Marine2017";"0.5747907"
"Gers";"MetzMLP";"0.5768120"
"Gers";"SaintRaphaël";"0.6153123"
"Gers";"Tchad";"0.7069764"
"Gers";"TrinitéPorhoët";"0.5860649"
"Hamon";"Mélenchon";"0.5635035"
"Hamon";"Valls";"0.5999168"
"Hamon2017";"HamonBercy";"0.7545048"
"Hamon2017";"HamonDebat";"0.7147752"
"Hamon2017";"HamonLille";"0.5770365"
"Hamon2017";"HamonPresident";"0.5150508"
"Hamon2017";"JeVotePour";"0.7717291"
"Hamon2017";"LEmissionPolitique";"0.5328572"
"Hamon2017";"ProjetBH";"0.5293300"
"Hamon2017";"RevenuUniversel";"0.6021903"
"Hamon2017";"RUE";"0.5257265"
"HamonBercy";"HamonDebat";"0.6350040"
"HamonBercy";"JeVotePour";"0.6437511"
"HamonBercy";"LEmissionPolitique";"0.5002321"
"HamonDebat";"HamonLille";"0.5215671"
"HamonDebat";"JeVotePour";"0.6394368"
"HamonLille";"JeVotePour";"0.6252467"
"HamonPresident";"JeVotePour";"0.5523883"
"Hollande";"Macron";"0.6993223"
"Hollande";"Valls";"0.5433782"
"JaiBastille";"JLM2017";"0.7473635"
"JaiBastille";"JLMLeHavre";"0.5772392"
"JaiBastille";"JLMRennes";"0.6996080"
"JeVotePour";"RevenuUniversel";"0.5690783"
"JLM2017";"JLMLeHavre";"0.6591532"
