"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5288735"
"AJNancy";"JuppéGagnant";"0.5548408"
"Alep";"Syrie";"0.6768208"
"AuNomDuPeuple";"ConventionMLP";"0.5335454"
"AuNomDuPeuple";"Guyane";"0.5729996"
"AuNomDuPeuple";"LeVraiFillon";"0.6229976"
"AuNomDuPeuple";"Marine2017";"0.6246698"
"AuNomDuPeuple";"Mayotte";"0.6057495"
"AuNomDuPeuple";"MLPTF1";"0.5948779"
"AuNomDuPeuple";"SalonDuCheval";"0.5025341"
"AvecMV";"CeQuiNousRassemble";"0.6155547"
"AvecMV";"Valls2017";"0.7574300"
"AvenirEnCommun";"FranceInsoumise";"0.7623001"
"AvenirEnCommun";"JLM2017";"0.7146307"
"benoithamon2017";"Hamon2017";"0.6161472"
"benoithamon2017";"Japy";"0.6864488"
"benoithamon2017";"LEmissionPolitique";"0.5644143"
"benoithamon2017";"RevenuUniversel";"0.5414615"
"Berges";"Paris";"0.5068758"
"Budget2017";"Paris";"0.5001914"
"Castro";"Royal";"0.5155851"
"CàVous";"peillon2017";"0.5151130"
"Cazeneuve";"Valls";"0.5026348"
"CeQuiNousRassemble";"Valls2017";"0.7693733"
"circulationalternee";"pollution";"0.6387141"
"CNPS";"LaBAP";"0.5529931"
"ConseildeParis";"Paris";"0.6135531"
"ConventionBAP";"LaBAP";"0.6793044"
"ConventionBAP";"PrendsGarde";"0.5061681"
"ConventionBAP";"PrimairesCitoyennes";"0.5463661"
"ConventionMLP";"Guyane";"0.5822492"
"ConventionMLP";"HéninBeaumont";"0.5059479"
"ConventionMLP";"LaRéunion";"0.5064898"
"ConventionMLP";"Marine2017";"0.5193873"
"ConventionMLP";"Mayotte";"0.6456309"
"ConventionMLP";"MLPOutremer";"0.5257568"
"ConventionMLP";"SalonDuCheval";"0.5698633"
"DelitDentraveIVG";"IVG";"0.5827106"
"diesel";"Paris";"0.5754125"
"DimPol";"France3";"0.5805081"
"EnMarche";"revolutionenmarche";"0.5650658"
"Fillon";"Hollande";"0.5246180"
"Fillon";"Juppé";"0.5916540"
"Fillon";"Macron";"0.5031341"
"France3";"FranceInter";"0.5895985"
"France3";"QuestionsPol";"0.6282877"
"FranceInsoumise";"JLM2017";"0.7601285"
"FranceInter";"QuestionsPol";"0.6304588"
"Guyane";"LaRéunion";"0.6619661"
"Guyane";"LeGrandJury";"0.5104826"
"Guyane";"LeVraiFillon";"0.5328785"
"Guyane";"Mayotte";"0.7034438"
"Guyane";"MLPOutremer";"0.5761215"
"Guyane";"SalonDuCheval";"0.5922198"
"Hamon2017";"Japy";"0.7894011"
"Hamon2017";"LEmissionPolitique";"0.5226589"
"Hamon2017";"RevenuUniversel";"0.5736985"
"HéninBeaumont";"Mayotte";"0.5585439"
"Hollande";"Macron";"0.5146237"
"Hollande";"Valls";"0.5426451"
"JeVoteFillon";"PorteDeVersailles";"0.5065671"
"LaBAP";"PrimairesCitoyennes";"0.6476040"
"LaRéunion";"LeGrandJury";"0.5983330"
"LaRéunion";"LeVraiFillon";"0.5427166"
"LaRéunion";"Mayotte";"0.7016221"
"LaRéunion";"MLPOutremer";"0.6485797"
"LaRéunion";"outremer";"0.5695648"
"LaRéunion";"SalonDuCheval";"0.5727474"
"LeDirectFerrari";"Les4Vérités";"0.6581912"
"LeGrandJury";"MLPOutremer";"0.5315630"
"LeGrandJury";"MLPTF1";"0.5386416"
"LeVraiFillon";"Marine2017";"0.5160592"
"LeVraiFillon";"Mayotte";"0.5448171"
"LeVraiFillon";"MLPTF1";"0.5581789"
"LeVraiFillon";"SalonDuCheval";"0.5612081"
"LoiTravail";"smic";"0.5955469"
"Marine2017";"Mayotte";"0.5045612"
"Mayotte";"MLPOutremer";"0.7041003"
"Mayotte";"SalonDuCheval";"0.5908568"
"MLPOutremer";"SalonDuCheval";"0.5334039"
"Noël";"Telethon2016";"0.5008026"
"Paris";"StopPollution";"0.5335060"
"Peillon";"peillon2017";"0.5584159"
"PLF2017";"Sénat";"0.5472112"
"PrendsGarde";"PrimairesCitoyennes";"0.5034260"
"sida";"VIH";"0.5385072"
"Uber";"VTC";"0.6077952"
