"Hashtag1";"Hashtag2";"Correlation"
"6moisBH";"CoeurBattant";"0.5235733"
"Ajaccio";"AuNomDuPeuple";"0.5471981"
"Ajaccio";"LeVraiMacron";"0.5318763"
"Ajaccio";"LilleMLP";"0.5048373"
"Ajaccio";"Marine2017";"0.5470030"
"ArcisSurAube";"AuNomDuPeuple";"0.6839800"
"ArcisSurAube";"InvitePol";"0.6746538"
"ArcisSurAube";"LeVraiFillon";"0.5294865"
"ArcisSurAube";"LeVraiMacron";"0.6003910"
"ArcisSurAube";"LilleMLP";"0.5988075"
"ArcisSurAube";"Marine2017";"0.6452710"
"ArcisSurAube";"PerpignanMLP";"0.5634902"
"ArcisSurAube";"Tchad";"0.5575278"
"ArcisSurAube";"TrinitéPorhoët";"0.5034547"
"ArcisSurAube";"UOIF";"0.6146612"
"Arthaud";"Poutou";"0.5573079"
"AuNomDuPeuple";"AvecMarine";"0.7108568"
"AuNomDuPeuple";"BordeauxMLP";"0.5469259"
"AuNomDuPeuple";"DebatTF1";"0.5695038"
"AuNomDuPeuple";"InvitePol";"0.5331491"
"AuNomDuPeuple";"LeVraiFillon";"0.5931542"
"AuNomDuPeuple";"LeVraiMacron";"0.6346856"
"AuNomDuPeuple";"LilleMLP";"0.6519121"
"AuNomDuPeuple";"Marine2017";"0.9226026"
"AuNomDuPeuple";"MarineAParis";"0.5993692"
"AuNomDuPeuple";"PerpignanMLP";"0.5292877"
"AuNomDuPeuple";"RSI";"0.5312799"
"AuNomDuPeuple";"Tchad";"0.6075618"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5716482"
"AuNomDuPeuple";"UOIF";"0.7067066"
"AvecMarine";"Marine2017";"0.7408927"
"AvecMarine";"MarinePrésidente";"0.5023731"
"AvecMarine";"Tchad";"0.6268879"
"AvecMarine";"TrinitéPorhoët";"0.5798056"
"AvecMarine";"UOIF";"0.5186559"
"AvenirEnCommun";"FiscalKombat";"0.5553777"
"AvenirEnCommun";"FranceInsoumise";"0.6459399"
"AvenirEnCommun";"JLM2017";"0.7582611"
"AvenirEnCommun";"JLMLeHavre";"0.6607343"
"AvenirEnCommun";"LaForceDuPeuple";"0.5735560"
"BeurFM";"MohamedSaou";"0.7050532"
"BHBruxelles";"Bruxelles";"0.5098238"
"BHBruxelles";"JeVotePour";"0.5095039"
"BHBruxelles";"SPD";"0.5507815"
"BHRennes";"Hamon2017";"0.5385015"
"BHRennes";"HamonDebat";"0.5443956"
"BHRennes";"RevenuUniversel";"0.5468128"
"BordeauxMLP";"LilleMLP";"0.5461812"
"BordeauxMLP";"Marine2017";"0.5495752"
"BordeauxMLP";"MarinePrésidente";"0.5660908"
"BordeauxMLP";"PerpignanMLP";"0.5060014"
"BordeauxMLP";"TrinitéPorhoët";"0.5233656"
"BordeauxMLP";"UOIF";"0.5244194"
"Bretagne";"Morbihan";"0.5381235"
"CoeurBattant";"HamonNancy";"0.5641690"
"CoeurBattant";"HamonReunion";"0.5062157"
"ConfBH";"HamonReunion";"0.5639092"
"ConseildeParis";"Paris";"0.5742741"
"ConseildeParis";"propreté";"0.7713053"
"ConseildeParis";"RivesDeSeine";"0.5610433"
"DebatTF1";"LeGrandDebat";"0.5429852"
"DebatTF1";"Marine2017";"0.5582096"
"DebatTF1";"policiers";"0.5996523"
"EmmanuelHollande";"ImpostureMacron";"0.5701379"
"EnMarche";"JeVoteMacron";"0.6675838"
"EnMarche";"Macron2017";"0.5407191"
"EnMarche";"MacronMarseille";"0.5131140"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5535889"
"Fillon";"Hamon";"0.5198573"
"Fillon";"Hollande";"0.5097075"
