"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5298094"
"Alep";"Syrie";"0.6899698"
"AuNomDuPeuple";"ConventionMLP";"0.5211160"
"AuNomDuPeuple";"Guyane";"0.5482202"
"AuNomDuPeuple";"LaRéunion";"0.5023222"
"AuNomDuPeuple";"LeVraiFillon";"0.6291084"
"AuNomDuPeuple";"Marine2017";"0.6597686"
"AuNomDuPeuple";"Mayotte";"0.6038032"
"AuNomDuPeuple";"MLPTF1";"0.5461901"
"AuNomDuPeuple";"Schengen";"0.5079614"
"AvecMV";"CeQuiNousRassemble";"0.6252729"
"AvecMV";"Valls2017";"0.7588687"
"AvenirEnCommun";"FranceInsoumise";"0.7399740"
"AvenirEnCommun";"JLM2017";"0.7349855"
"BAP";"ConventionBAP";"0.5084017"
"benoithamon2017";"Hamon2017";"0.6654549"
"benoithamon2017";"Japy";"0.7189800"
"benoithamon2017";"LEmissionPolitique";"0.5195939"
"benoithamon2017";"RevenuUniversel";"0.5819863"
"Budget2017";"Paris";"0.5036631"
"Castro";"Royal";"0.5322512"
"Cazeneuve";"Hollande";"0.5052817"
"Cazeneuve";"Valls";"0.5143416"
"CeQuiNousRassemble";"Valls2017";"0.7650201"
"circulationalternee";"pollution";"0.6343896"
"CNPS";"ConventionBAP";"0.5057243"
"CNPS";"LaBAP";"0.5482105"
"CNPS";"PrimairesCitoyennes";"0.5177913"
"ConseildeParis";"Paris";"0.5774095"
"ConventionBAP";"LaBAP";"0.7120648"
"ConventionBAP";"PrendsGarde";"0.5422468"
"ConventionBAP";"PrimairesCitoyennes";"0.5442700"
"ConventionMLP";"Marine2017";"0.5232635"
"ConventionMLP";"Mayotte";"0.5593728"
"ConventionMLP";"SalonDuCheval";"0.5187033"
"DelitDentraveIVG";"IVG";"0.5722306"
"diesel";"Paris";"0.6235708"
"DimPol";"France3";"0.5674182"
"EnMarche";"revolutionenmarche";"0.5756663"
"Fillon";"Hollande";"0.5099971"
"Fillon";"Macron";"0.5458754"
"Fillon";"Schengen";"0.5002560"
"France3";"FranceInter";"0.5857165"
"France3";"QuestionsPol";"0.6258073"
"FranceInsoumise";"JLM2017";"0.7522482"
"FranceInsoumise";"TF1";"0.5024018"
"FranceInter";"QuestionsPol";"0.6484197"
"Guyane";"LaRéunion";"0.6413439"
"Guyane";"LeVraiFillon";"0.5279422"
"Guyane";"Marine2017";"0.5013162"
"Guyane";"Mayotte";"0.6977175"
"Guyane";"MLPOutremer";"0.5071096"
"Guyane";"SalonDuCheval";"0.6186966"
"Hamon2017";"Japy";"0.8506214"
"Hamon2017";"LEmissionPolitique";"0.5469333"
"Hamon2017";"RevenuUniversel";"0.5822744"
"HéninBeaumont";"Mayotte";"0.5040188"
"Hollande";"Macron";"0.5243032"
"Hollande";"Valls";"0.5595363"
"LaBAP";"PrimairesCitoyennes";"0.6132423"
"LaRéunion";"LeGrandJury";"0.5528110"
"LaRéunion";"LeVraiFillon";"0.5526610"
"LaRéunion";"Mayotte";"0.7116321"
"LaRéunion";"MLPOutremer";"0.6491997"
"LaRéunion";"outremer";"0.5171993"
"LeDirectFerrari";"Les4Vérités";"0.6616754"
"LeGrandJury";"MLPTF1";"0.5029512"
"LeVraiFillon";"Marine2017";"0.5678431"
"LeVraiFillon";"Mayotte";"0.5460900"
"LeVraiFillon";"MLPTF1";"0.5221604"
"LeVraiFillon";"SalonDuCheval";"0.5331177"
"LoiTravail";"smic";"0.5783264"
"Marine2017";"Mayotte";"0.5389976"
"Mayotte";"MLPOutremer";"0.6728246"
"Mayotte";"referendumcostituzionale";"0.5214894"
"Noël";"Telethon2016";"0.5168628"
"Paris";"StopPollution";"0.5692233"
"PrendsGarde";"PrimairesCitoyennes";"0.5494076"
"sida";"VIH";"0.5820607"
"startup";"startups";"0.5436589"
"Uber";"VTC";"0.5699990"
