"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"ParisSeSouvient";"0.5358943"
"AJ2017";"AJNancy";"0.5328621"
"AJ2017";"AJToulouse";"0.5066864"
"AJ2017";"AJZenith";"0.6696242"
"AJ2017";"JeVoteJuppé";"0.5299999"
"AJ2017";"JuppéGagnant";"0.5922551"
"AJ2017";"JuppéPrésidentCest";"0.6271039"
"AJ2017";"VivementJuppe";"0.6640707"
"AJLille";"AJNancy";"0.5206050"
"AJLille";"AJZenith";"0.5062242"
"AJLille";"JeVoteJuppé";"0.5072341"
"AJNancy";"AJToulouse";"0.5318025"
"AJNancy";"AJZenith";"0.5282692"
"AJNancy";"JuppéPrésidentCest";"0.5120889"
"AJNancy";"LE20H";"0.6567018"
"AJToulouse";"JuppéPrésidentCest";"0.6174102"
"AJToulouse";"VivementJuppe";"0.5234453"
"AJZenith";"VivementJuppe";"0.6395294"
"Alep";"Syrie";"0.5228704"
"ANOC";"ANOCGA2016";"0.9061787"
"ANOC";"Paris2024";"0.7285722"
"ANOCGA2016";"CitiesForLife";"0.5152477"
"ANOCGA2016";"Paris2024";"0.7602033"
"AuNomDuPeuple";"ConventionMLP";"0.6738541"
"AuNomDuPeuple";"HéninBeaumont";"0.5222690"
"AuNomDuPeuple";"LaRéunion";"0.5251414"
"AuNomDuPeuple";"LeVraiFillon";"0.6155577"
"AuNomDuPeuple";"Marine2017";"0.5293653"
"AuNomDuPeuple";"Mayotte";"0.7224673"
"AuNomDuPeuple";"MIFexpo";"0.5174499"
"AuNomDuPeuple";"migrants";"0.5300362"
"AuNomDuPeuple";"MLPTF1";"0.7296850"
"AuNomDuPeuple";"referendumcostituzionale";"0.5032598"
"AuNomDuPeuple";"SalonDuCheval";"0.6214060"
"AvecNS";"NS20H";"0.6732289"
"AvecNS";"NSBordeaux";"0.5030785"
"AvecNS";"NSNice";"0.6246113"
"AvecNS";"NSNimes";"0.6103372"
"AvecNS";"NSRTL";"0.5376859"
"AvecNS";"ToutPourLaFrance";"0.8133494"
"Bataclan";"Sting";"0.7194551"
"Béziers";"migrants";"0.5011111"
"Cazeneuve";"Valls";"0.5517838"
"circulationalternee";"pollution";"0.6866217"
"climat";"COP22";"0.5113807"
"Clinton";"Trump";"0.6267827"
"ConventionBAP";"LaBAP";"0.5672279"
"ConventionBAP";"PrendsGarde";"0.5159497"
"ConventionMLP";"LeVraiFillon";"0.5121750"
"ConventionMLP";"Marine2017";"0.5952709"
"ConventionMLP";"Mayotte";"0.6237695"
"ConventionMLP";"MLPOutremer";"0.5421811"
"ConventionMLP";"MLPTF1";"0.5484611"
"ConventionMLP";"SalonDuCheval";"0.5852626"
"DelitDentraveIVG";"IVG";"0.5732841"
"Dijon";"UEngagement";"0.5037185"
"DimPol";"France3";"0.5088698"
"DirectAN";"QAG";"0.5532850"
"DirectIDF";"IDF";"0.5138125"
"droite";"gauche";"0.5176328"
"Fillon";"Juppé";"0.6577158"
"Fillon";"Sarkozy";"0.6367075"
"Fillon";"Trump";"0.5150406"
"Fillon";"Valls";"0.5058884"
"Fillon2017";"FillonGagnant";"0.5406353"
"Fillon2017";"JeVoteFillon";"0.5370643"
"FillonGagnant";"JeVoteFillon";"0.5084074"
"FillonGagnant";"Vérité";"0.5011497"
"FluctuatNecMergitur";"ParisSeSouvient";"0.7726390"
"FranceInsoumise";"JLM2017";"0.7757257"
"Hamon2017";"LEmissionPolitique";"0.6160868"
"HéninBeaumont";"LeVraiFillon";"0.5828065"
"HéninBeaumont";"Mayotte";"0.5104754"
"Hollande";"Macron";"0.5347869"
"Hollande";"PrimaireDroite";"0.5235831"
"Hollande";"Sarkozy";"0.5281609"
"Hollande";"Valls";"0.5912201"
"innovation";"startup";"0.5082226"
"ISF";"JLM2017";"0.5128464"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5283906"
"JLM2017";"Obsinsoumis";"0.6594831"
"Juppé";"Sarkozy";"0.5170404"
"JuppéGagnant";"JuppéPrésidentCest";"0.6486078"
"JuppéPrésidentCest";"VivementJuppe";"0.5441651"
"LaBAP";"PrendsGarde";"0.5116642"
"LaRéunion";"Mayotte";"0.5909712"
"LeVraiFillon";"Mayotte";"0.6197829"
"LeVraiFillon";"migrants";"0.5542556"
"LeVraiFillon";"MLPTF1";"0.5025256"
"LeVraiFillon";"SalonDuCheval";"0.5808606"
"MadeInFrance";"MIFexpo";"0.5226087"
"Mayotte";"MLPOutremer";"0.6808095"
"Mayotte";"outremer";"0.5931153"
"Mayotte";"SalonDuCheval";"0.6261520"
"Montebourg";"QuestionsPol";"0.5910396"
"Morbihan";"Vannes";"0.5389414"
"Noël";"Telethon2016";"0.5289697"
"Normandie";"Rouen";"0.5391044"
"NS2017";"ToutPourLaFrance";"0.5902221"
"NS20H";"NSBordeaux";"0.5611050"
"NS20H";"NSNice";"0.5837752"
"NS20H";"ToutPourLaFrance";"0.6828771"
"NSBordeaux";"NSNice";"0.5459334"
"NSBordeaux";"NSRTL";"0.7427971"
"NSBordeaux";"ToutPourLaFrance";"0.6260649"
"NSNice";"NSNimes";"0.6560442"
"NSNice";"NSRTL";"0.5887424"
"NSNice";"ToutPourLaFrance";"0.7323988"
"NSNimes";"ToutPourLaFrance";"0.6656810"
"NSRTL";"ToutPourLaFrance";"0.6358048"
"PalaisDesCongrès";"Vérité";"0.6177708"
"Paris";"StopPollution";"0.5346250"
"PLF2017";"PLFSS2017";"0.5959572"
"PLF2017";"QAG";"0.5266875"
"PLF2017";"Sénat";"0.5958788"
