"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5154143"
"18mars2017";"6eRepublique";"0.7925729"
"18mars2017";"AvenirEnCommun";"0.7371986"
"18mars2017";"Bastille";"0.6382134"
"18mars2017";"FranceInsoumise";"0.6528188"
"18mars2017";"JaiBastille";"0.8546673"
"18mars2017";"JLM2017";"0.8297655"
"18mars2017";"JLMLeHavre";"0.6667963"
"18mars2017";"JLMRennes";"0.7230475"
"18mars2017";"LuttesSociales";"0.5651331"
"6eRepublique";"AvenirEnCommun";"0.6115750"
"6eRepublique";"FranceInsoumise";"0.5969114"
"6eRepublique";"JaiBastille";"0.7417971"
"6eRepublique";"JLM2017";"0.7404653"
"6eRepublique";"JLMLeHavre";"0.5376173"
"6eRepublique";"JLMRennes";"0.6080263"
"ADMD";"Admd2017";"0.6413895"
"ADMD";"findevie";"0.7038219"
"Admd2017";"findevie";"0.6663866"
"agriculteurs";"AuNomDuPeuple";"0.5173848"
"agriculteurs";"LeVraiMacron";"0.5615989"
"agriculteurs";"Marine2017";"0.5141536"
"Asselineau";"Frexit";"0.6289058"
"AuNomDuPeuple";"AvecMarine";"0.6957228"
"AuNomDuPeuple";"Aveyron";"0.5574951"
"AuNomDuPeuple";"DebatTF1";"0.6055076"
"AuNomDuPeuple";"ErnotteGate";"0.6205097"
"AuNomDuPeuple";"Gers";"0.6162561"
"AuNomDuPeuple";"LeVraiMacron";"0.7125528"
"AuNomDuPeuple";"LilleMLP";"0.6676437"
"AuNomDuPeuple";"Marine2017";"0.8959973"
"AuNomDuPeuple";"MetzMLP";"0.6213897"
"AuNomDuPeuple";"policiers";"0.5977964"
"AuNomDuPeuple";"RSI";"0.6210433"
"AuNomDuPeuple";"SaintRaphaël";"0.8039276"
"AuNomDuPeuple";"Tchad";"0.6597068"
"AvecHamon";"Bercy";"0.6029225"
"AvecMarine";"DebatTF1";"0.5117847"
"AvecMarine";"Marine2017";"0.7255410"
"AvecMarine";"SaintRaphaël";"0.6392042"
"AvecMarine";"Tchad";"0.5058854"
"AvenirEnCommun";"FranceInsoumise";"0.6376651"
"AvenirEnCommun";"JaiBastille";"0.6586778"
"AvenirEnCommun";"JLM2017";"0.7582333"
"AvenirEnCommun";"JLMLeHavre";"0.5391895"
"AvenirEnCommun";"JLMRennes";"0.6096730"
"Aveyron";"Marine2017";"0.5077730"
"Aveyron";"Tchad";"0.5641422"
"Bastille";"JLM2017";"0.5357307"
"Bercy";"fairebattrelecoeurdelafrance";"0.6126185"
"Bercy";"FuturDesirable";"0.5815065"
"Bercy";"gauche";"0.5036763"
"Bercy";"Hamon2017";"0.6707321"
"Bercy";"HamonBercy";"0.6029220"
"Bercy";"JeVotePour";"0.5063328"
"BHBruxelles";"Bruxelles";"0.5025018"
"BHBruxelles";"Conf";"0.5190427"
"BHBruxelles";"SPD";"0.5126075"
"BHLeHavre";"Conf";"0.5031700"
"BHNice";"Hamon2017";"0.5018447"
"BienvenuePlaceBeauvau";"CabinetNoir";"0.5090225"
"Bretagne";"passezalouest";"0.6639286"
"CabinetNoir";"Hollande";"0.5095636"
"Conf";"ConfDefense";"0.5302171"
"ConseildeParis";"Paris";"0.6254901"
"ConseildeParis";"propreté";"0.7289682"
"DebatTF1";"LeGrandDebat";"0.5666312"
"DebatTF1";"Marine2017";"0.5732824"
"DebatTF1";"policiers";"0.5862742"
"E1Bus";"E1Soir";"0.5410400"
"EnMarche";"Macron2017";"0.5461828"
"EnMarche";"MacronCaen";"0.5225097"
"EnMarche";"MacronGironde";"0.5584311"
"EnvoyeSpecial";"ErnotteGate";"0.5522111"
