"Hashtag1";"Hashtag2";"Correlation"
"16oct";"GPA";"0.5847627"
"16oct";"LaManifPourTous";"0.5687755"
"16oct";"LMPT";"0.5185119"
"16oct";"LoiTaubira";"0.5077439"
"16oct";"NePlusSubir";"0.5801308"
"16oct";"ONLR";"0.9044204"
"19h20h";"BFMPolitique";"0.5654181"
"AccordDeParis";"climat";"0.5040528"
"AccordDeParis";"COP21";"0.5008413"
"AJ2017";"AJToulon";"0.6054608"
"AJ2017";"AvecJuppe";"0.7162902"
"AJ2017";"E1Juppé";"0.5142644"
"AJ2017";"JeunesAJ";"0.6863237"
"AJ2017";"LEP";"0.5125768"
"AJRennes";"AJToulon";"0.5701070"
"AJRennes";"AvecJuppe";"0.5296310"
"AJRennes";"JeunesAJ";"0.5542535"
"AJRennes";"LEP";"0.5059988"
"AJToulon";"AvecJuppe";"0.5252469"
"AJToulon";"JeunesAJ";"0.7424320"
"AJToulon";"LEP";"0.5652184"
"Alep";"Syrie";"0.5435116"
"AvecBLM";"renouveau";"0.6468812"
"AvecJuppe";"E1Juppé";"0.5283239"
"AvecJuppe";"JeunesAJ";"0.6515153"
"AvecJuppe";"LEP";"0.5335798"
"AvecNS";"NSMarseille";"0.5135689"
"AvecNS";"Punchline";"0.5180796"
"AvecNS";"ToutPourLaFrance";"0.7174162"
"AvecNS";"Zenith";"0.5935288"
"Béziers";"Ménard";"0.5853304"
"BourdinDirect";"ToutPourLaFrance";"0.5395374"
"Calais";"jungleDeCalais";"0.5569496"
"Calais";"migrants";"0.5660637"
"CàVousNS";"ToutPourLaFrance";"0.5143364"
"Cazeneuve";"Hollande";"0.5134644"
"CETA";"TAFTA";"0.6867141"
"climat";"COP21";"0.5725647"
"Clinton";"Trump";"0.7447243"
"DirectAN";"PLF2017";"0.6002671"
"E1Juppé";"Europe1";"0.6052851"
"E1Juppé";"JeunesAJ";"0.5592437"
"E1NS";"ToutPourLaFrance";"0.5082068"
"EELV";"PrimaireEELV";"0.5196430"
"EgalitéCitoyenneté";"Sénat";"0.5833341"
"Fillon";"Fillon2017";"0.5509301"
"Fillon";"FillonGagnant";"0.5579081"
"Fillon2017";"FillonGagnant";"0.7585297"
"FranceInsoumise";"Goodyear";"0.5224288"
"FranceInsoumise";"JLM2017";"0.8363218"
"Fréjus";"racisme";"0.5119504"
"Goodyear";"JLM2017";"0.5908916"
"GPA";"ONLR";"0.5085313"
"Hollande";"Juppé";"0.5413342"
"Hollande";"Sarkozy";"0.5119484"
"Hollande";"Valls";"0.5658637"
"Islam";"LoiTaubira";"0.5506265"
"JeSoutiensLaPolice";"jungleDeCalais";"0.5351144"
"JeSoutiensLaPolice";"ManifPolice";"0.5356743"
"JeunesAJ";"LEP";"0.6707913"
"JFPoisson";"Poisson";"0.6778125"
"Juppé";"Sarkozy";"0.5797647"
"LaBAP";"PrendsGarde";"0.5440094"
"LaBAP";"Tours";"0.6267350"
"LaBAP";"UE";"0.6434296"
"LaBAP";"UEngagement";"0.6746731"
"LaManifPourTous";"LMPT";"0.5118830"
"LaManifPourTous";"ONLR";"0.5647131"
"LCI";"RTL";"0.5034514"
"LEmissionPolitique";"LEP";"0.5200945"
"Loire";"SaintEtienne";"0.8021957"
"MadeInFrance";"Montebourg";"0.6330546"
"ManifPolice";"PoliciersEnColere";"0.6116393"
"NotreIdeeDeLaFrance";"RefaireLaDemocratie";"0.5009222"
"NS2017";"ToutPourLaFrance";"0.6280714"
"NS2017";"Zenith";"0.5150463"
"NS20H";"NSZenith";"0.5265310"
"NS20H";"ToutPourLaFrance";"0.5999936"
"NSinter";"ToutPourLaFrance";"0.5913191"
"NSMarseille";"NSToulon";"0.5597817"
"NSMarseille";"NSZenith";"0.5234971"
"NSMarseille";"ToutPourLaFrance";"0.6165826"
"NSZenith";"ToutPourLaFrance";"0.7953595"
"NSZenith";"Zenith";"0.6242170"
"Poutine";"Syrie";"0.5082138"
"PrendsGarde";"UEngagement";"0.5649756"
"Primaire";"Primaire2016";"0.6343239"
"Primaire2016";"PrimaireDroite";"0.5102031"
"Punchline";"ToutPourLaFrance";"0.5261211"
"Tours";"UEBAP";"0.6215860"
"Tours";"UEngagement";"0.5518614"
"ToutPourLaFrance";"Zenith";"0.7685951"
"UEBAP";"UEngagement";"0.5377858"
