"Hashtag1";"Hashtag2";"Correlation"
"AccordDeParis";"COP21";"0.5704135"
"AccordDeParis";"COP22";"0.5252906"
"AccordDeParis";"ParisAgreement";"0.6376872"
"AJ2017";"AJBordeaux";"0.5600874"
"AJ2017";"AJNancy";"0.5012569"
"AJ2017";"AJZenith";"0.6598496"
"AJ2017";"JeVoteJuppé";"0.5578413"
"AJ2017";"JuppéGagnant";"0.5926672"
"AJ2017";"JuppéPrésidentCest";"0.6562798"
"AJ2017";"LE20H";"0.6059226"
"AJ2017";"TousJuppe";"0.7128836"
"AJ2017";"VivementJuppe";"0.7384352"
"AJBordeaux";"TousJuppe";"0.6181308"
"AJBordeaux";"VivementJuppe";"0.5235935"
"AJNancy";"AJToulouse";"0.5303122"
"AJNancy";"LE20H";"0.6299798"
"AJToulouse";"JuppéPrésidentCest";"0.6083410"
"AJToulouse";"LE20H";"0.5346771"
"AJZenith";"JeVoteJuppé";"0.5096187"
"AJZenith";"TousJuppe";"0.5806437"
"AJZenith";"VivementJuppe";"0.6321674"
"ANOC";"ANOCGA2016";"0.8707864"
"ANOC";"Paris2024";"0.6815539"
"ANOCGA2016";"Paris2024";"0.7456612"
"AuNomDuPeuple";"ConventionMLP";"0.6261266"
"AuNomDuPeuple";"DonaldTrump";"0.5199720"
"AuNomDuPeuple";"LaRéunion";"0.5509166"
"AuNomDuPeuple";"LeVraiFillon";"0.6518774"
"AuNomDuPeuple";"Marine2017";"0.5446159"
"AuNomDuPeuple";"MIFexpo";"0.5166940"
"AuNomDuPeuple";"migrants";"0.5935688"
"AvecNS";"NS2017";"0.5461660"
"AvecNS";"NS20H";"0.6927453"
"AvecNS";"NSBordeaux";"0.5350759"
"AvecNS";"NSNice";"0.5742866"
"AvecNS";"NSNimes";"0.5549837"
"AvecNS";"ToutPourLaFrance";"0.8235771"
"Bataclan";"Sting";"0.5839718"
"Berges";"Paris";"0.5063100"
"Caen";"Normandie";"0.5783851"
"CitiesForLife";"Paris";"0.5183723"
"climat";"COP22";"0.6114735"
"Clinton";"ElectionNight";"0.5265385"
"Clinton";"Trump";"0.7423146"
"ConseildeParis";"Paris";"0.5587151"
"ConventionMLP";"LaRéunion";"0.5360873"
"ConventionMLP";"LeVraiFillon";"0.5449510"
"COP21";"ParisAgreement";"0.5820420"
