"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5057575"
"AJ2017";"AJNancy";"0.5772959"
"AJ2017";"JeVoteJuppé";"0.5705260"
"AJ2017";"JuppéGagnant";"0.6155906"
"AJ2017";"JuppéPrésidentCest";"0.6496826"
"AJ2017";"VivementJuppe";"0.6175595"
"AJLille";"AJNancy";"0.5397638"
"AJLille";"JeVoteJuppé";"0.5083342"
"AJNancy";"AJToulouse";"0.5511697"
"AJNancy";"JuppéPrésidentCest";"0.5298327"
"AJNancy";"LE20H";"0.6600432"
"AJNancy";"VivementJuppe";"0.5250232"
"AJToulouse";"JuppéPrésidentCest";"0.6290218"
"AJToulouse";"LE20H";"0.5063413"
"AJToulouse";"VivementJuppe";"0.5270466"
"Alep";"Syrie";"0.5689837"
"AuNomDuPeuple";"ConventionMLP";"0.6953563"
"AuNomDuPeuple";"DimanchePolitique";"0.6240446"
"AuNomDuPeuple";"LaRéunion";"0.6306256"
"AuNomDuPeuple";"LeGrandJury";"0.5110134"
"AuNomDuPeuple";"LeVraiFillon";"0.5989150"
"AuNomDuPeuple";"Marine2017";"0.5973037"
"AuNomDuPeuple";"Mayotte";"0.6556532"
"AuNomDuPeuple";"MIFexpo";"0.5330755"
"AuNomDuPeuple";"migrants";"0.6108824"
"AuNomDuPeuple";"MLPTF1";"0.6326828"
"AuNomDuPeuple";"referendumcostituzionale";"0.5033291"
"AuNomDuPeuple";"SalonDuCheval";"0.5308501"
"AvecNS";"NSNice";"0.5078333"
"AvecNS";"NSNimes";"0.6002746"
"AvecNS";"ToutPourLaFrance";"0.8030079"
"Berges";"Paris";"0.5726809"
"Berges";"StopPollution";"0.5117011"
"Béziers";"migrants";"0.5184360"
"budget";"ConseildeParis";"0.5436541"
"Budget2017";"Paris";"0.5227702"
"Castro";"Royal";"0.5129824"
"Cazeneuve";"Valls";"0.5534881"
"CeQuiNousRassemble";"Valls2017";"0.7809118"
"circulationalternee";"pollution";"0.6539822"
"Cities4Climate";"CitiesForLife";"0.7065446"
"CitiesForLife";"StopPollution";"0.5483682"
"ConseildeParis";"Paris";"0.5805877"
"ConventionBAP";"LaBAP";"0.5466106"
"ConventionBAP";"PrendsGarde";"0.5025384"
"ConventionMLP";"DimanchePolitique";"0.6250040"
"ConventionMLP";"LaRéunion";"0.6086922"
"ConventionMLP";"LeVraiFillon";"0.5530053"
"ConventionMLP";"Marine2017";"0.5930731"
"ConventionMLP";"Mayotte";"0.6833283"
"ConventionMLP";"MLPTF1";"0.5157413"
"ConventionMLP";"SalonDuCheval";"0.5578277"
"DelitDentraveIVG";"IVG";"0.5665771"
"diesel";"Paris";"0.5360758"
"Dijon";"UEngagement";"0.5025469"
"DimanchePolitique";"LaRéunion";"0.6798807"
"DimanchePolitique";"Marine2017";"0.5654468"
"DimanchePolitique";"Mayotte";"0.6453316"
"DimanchePolitique";"MLPOutremer";"0.7206166"
"DimanchePolitique";"MLPTF1";"0.5351440"
"DimanchePolitique";"SalonDuCheval";"0.5175698"
"DimPol";"France3";"0.5190544"
"droite";"gauche";"0.5097931"
"EnMarche";"revolutionenmarche";"0.5735788"
"Fillon";"Juppé";"0.6251161"
"Fillon";"Sarkozy";"0.6201943"
"FillonGagnant";"JeVoteFillon";"0.5236753"
"France3";"FranceInter";"0.5234145"
"France3";"QuestionsPol";"0.5313451"
"FranceInsoumise";"JLM2017";"0.7364618"
"FranceInter";"QuestionsPol";"0.6282664"
"Hamon2017";"LEmissionPolitique";"0.6556958"
"HéninBeaumont";"LeVraiFillon";"0.5320397"
"HéninBeaumont";"Mayotte";"0.6178993"
"Hollande";"Macron";"0.5459502"
"Hollande";"PrimaireDroite";"0.5508868"
"Hollande";"PS";"0.5427167"
"Hollande";"Valls";"0.5910719"
"IDF";"PicDePollution";"0.5224255"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5401588"
"JLM2017";"Obsinsoumis";"0.6497558"
"Juppé";"Sarkozy";"0.5023589"
"JuppéGagnant";"JuppéPrésidentCest";"0.6537876"
"JuppéGagnant";"VivementJuppe";"0.5011941"
"JuppéPrésidentCest";"VivementJuppe";"0.5792757"
"LaRéunion";"LeGrandJury";"0.5249146"
"LaRéunion";"LeVraiFillon";"0.5992699"
"LaRéunion";"Mayotte";"0.7313221"
"LaRéunion";"MLPOutremer";"0.6350762"
"LaRéunion";"referendumcostituzionale";"0.5540021"
"LaRéunion";"SalonDuCheval";"0.5586909"
"LeDirectFerrari";"Les4Vérités";"0.5368933"
"LeGrandJury";"MLPTF1";"0.5135556"
"LeVraiFillon";"Mayotte";"0.5650409"
"LeVraiFillon";"MLPTF1";"0.5590155"
"LeVraiFillon";"SalonDuCheval";"0.5493123"
"MadeInFrance";"MIFexpo";"0.5023846"
"Marine2017";"Mayotte";"0.5306901"
"Mayotte";"MLPOutremer";"0.7282727"
"Mayotte";"SalonDuCheval";"0.5982894"
"Noël";"Telethon2016";"0.5397520"
"Normandie";"Rouen";"0.6077242"
"NS2017";"ToutPourLaFrance";"0.5274920"
"NSNice";"ToutPourLaFrance";"0.5393613"
"NSNimes";"ToutPourLaFrance";"0.6451375"
"PalaisDesCongrès";"Vérité";"0.5932908"
"Paris";"StopPollution";"0.5178776"
"Peillon";"peillon2017";"0.5885933"
"PLF2017";"PLFSS2017";"0.5321786"
"PLF2017";"QAG";"0.5627791"
"PLF2017";"Sénat";"0.5976132"
"Poutine";"Trump";"0.5025894"
"RERB";"SNCF";"0.5983600"
"sida";"VIH";"0.5221639"
