"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5081517"
"18mars2017";"6eRepublique";"0.8016445"
"18mars2017";"AvenirEnCommun";"0.7093947"
"18mars2017";"Bastille";"0.6381703"
"18mars2017";"FranceInsoumise";"0.6489081"
"18mars2017";"JaiBastille";"0.8516524"
"18mars2017";"JLM2017";"0.8077689"
"18mars2017";"JLMLeHavre";"0.6211924"
"18mars2017";"JLMRennes";"0.7106496"
"18mars2017";"LuttesSociales";"0.5667177"
"6eRepublique";"AvenirEnCommun";"0.6005708"
"6eRepublique";"FranceInsoumise";"0.6198667"
"6eRepublique";"JaiBastille";"0.7537668"
"6eRepublique";"JLM2017";"0.7353421"
"6eRepublique";"JLMRennes";"0.5996357"
"ADMD";"Admd2017";"0.6500988"
"ADMD";"findevie";"0.7304784"
"Admd2017";"findevie";"0.6828693"
"agriculteurs";"AuNomDuPeuple";"0.5033430"
"agriculteurs";"Gers";"0.5151107"
"agriculteurs";"LeVraiMacron";"0.5677858"
"agriculteurs";"MetzMLP";"0.5134791"
"Alsace";"GrandEst";"0.5114428"
"Asselineau";"Frexit";"0.5869495"
"AuNomDuPeuple";"AvecMarine";"0.6620474"
"AuNomDuPeuple";"Aveyron";"0.5464963"
"AuNomDuPeuple";"DebatTF1";"0.6128955"
"AuNomDuPeuple";"ErnotteGate";"0.6282555"
"AuNomDuPeuple";"Gers";"0.6153043"
"AuNomDuPeuple";"LeVraiMacron";"0.7094744"
"AuNomDuPeuple";"LilleMLP";"0.6679444"
"AuNomDuPeuple";"Marine2017";"0.8964778"
"AuNomDuPeuple";"MetzMLP";"0.6205287"
"AuNomDuPeuple";"policiers";"0.5940766"
"AuNomDuPeuple";"RSI";"0.6162994"
"AuNomDuPeuple";"SablesdOlonne";"0.6736863"
"AuNomDuPeuple";"SaintRaphaël";"0.8011700"
"AuNomDuPeuple";"Tchad";"0.6654743"
"AvecHamon";"Bercy";"0.6022519"
"AvecMarine";"DebatTF1";"0.5027080"
"AvecMarine";"Marine2017";"0.6607177"
"AvecMarine";"SaintRaphaël";"0.5881781"
"AvenirEnCommun";"FranceInsoumise";"0.5936145"
"AvenirEnCommun";"JaiBastille";"0.6261577"
"AvenirEnCommun";"JLM2017";"0.7213310"
"AvenirEnCommun";"JLMRennes";"0.6045264"
"Aveyron";"Tchad";"0.5457951"
"Bastille";"JLM2017";"0.5035141"
"Bercy";"fairebattrelecoeurdelafrance";"0.6231971"
"Bercy";"FuturDesirable";"0.5570744"
"Bercy";"gauche";"0.5018795"
"Bercy";"Hamon2017";"0.6861199"
"Bercy";"HamonBercy";"0.6046345"
"BHLeHavre";"Conf";"0.5561594"
"BHNice";"Hamon2017";"0.5017994"
"Bretagne";"passezalouest";"0.6798532"
"Bretagne";"Zeus";"0.5007675"
"Conf";"ConfDefense";"0.5095698"
"Conf";"entrepreneuriat";"0.5272741"
"ConseildeParis";"Paris";"0.6257083"
"ConseildeParis";"propreté";"0.7012298"
"DebatTF1";"LeGrandDebat";"0.5663334"
"DebatTF1";"Marine2017";"0.5722914"
"DebatTF1";"policiers";"0.5888751"
"E1Bus";"E1Soir";"0.5151889"
"EnMarche";"Macron2017";"0.5363521"
"EnMarche";"MacronCaen";"0.5149861"
"EnMarche";"MacronGironde";"0.5563141"
"EnvoyeSpecial";"ErnotteGate";"0.5519637"
"ErnotteGate";"Marine2017";"0.6151141"
"ErnotteGate";"SablesdOlonne";"0.5532637"
"ErnotteGate";"SaintRaphaël";"0.5494342"
"EU60";"Europe";"0.5533783"
"fairebattrelecoeurdelafrance";"FuturDesirable";"0.5267147"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6458277"
"fairebattrelecoeurdelafrance";"HamonBercy";"0.5082493"
"Fillon";"Juppé";"0.6553575"
"Fillon";"LePen";"0.5115553"
"Fillon";"Macron";"0.6314242"
"Fillon";"Mélenchon";"0.5209771"
"Fillon";"Sarkozy";"0.5221787"
"Fillon";"Trocadero";"0.5539067"
"Fillon";"Valls";"0.5448921"
"Fillon2017";"FillonPresident";"0.6664073"
"Fillon2017";"FillonTrocadero";"0.5007671"
"Fillon2017";"ProjetFillon";"0.5637452"
"FillonBesançon";"FillonBiarritz";"0.5703923"
"FillonBesançon";"FillonPertuis";"0.5364599"
"FillonBesançon";"FillonSociétéCivile";"0.5638133"
"FillonBiarritz";"FillonPertuis";"0.5814924"
"FillonPertuis";"FillonSociétéCivile";"0.5089989"
"FillonPresident";"ImpostureMacron";"0.5447463"
"FillonPresident";"JeVoteFillon";"0.6167000"
"FillonPresident";"LeGrandDebat";"0.5075961"
"FillonPresident";"ProjetFillon";"0.5331873"
"FillonSociétéCivile";"SoutienFillon";"0.5193618"
"FillonTrocadero";"Trocadero";"0.6111744"
"FranceInsoumise";"JaiBastille";"0.6561453"
"FranceInsoumise";"JLM2017";"0.6564030"
"FranceInsoumise";"JLMRennes";"0.5463804"
"FuturDesirable";"Hamon2017";"0.6420745"
"FuturDesirable";"HamonBercy";"0.5143866"
"FuturDesirable";"HamonDebat";"0.5073159"
"gauche";"Hamon2017";"0.5565917"
"Gers";"LeVraiMacron";"0.5283598"
"Gers";"LilleMLP";"0.5551219"
"Gers";"Marine2017";"0.5743789"
"Gers";"MetzMLP";"0.5755435"
"Gers";"RSI";"0.5118729"
"Gers";"SaintRaphaël";"0.6309258"
"Gers";"Tchad";"0.6942780"
"Hamon";"Mélenchon";"0.5688350"
"Hamon";"Valls";"0.5832928"
"Hamon2017";"HamonBercy";"0.7590923"
"Hamon2017";"HamonDebat";"0.7163122"
"Hamon2017";"HamonLille";"0.5766099"
"Hamon2017";"HamonPresident";"0.5124689"
