"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5092130"
"1anAvecValerie";"Berges";"0.5032210"
"AJ2017";"AJNancy";"0.5365225"
"AJ2017";"JuppéGagnant";"0.5748499"
"AJ2017";"JuppéPrésidentCest";"0.6074989"
"AJNancy";"AJToulouse";"0.5811524"
"AJNancy";"JuppéGagnant";"0.5111177"
"AJNancy";"JuppéPrésidentCest";"0.5610124"
"AJNancy";"LE20H";"0.6820944"
"AJToulouse";"JuppéGagnant";"0.5257125"
"AJToulouse";"JuppéPrésidentCest";"0.6756843"
"Alep";"Syrie";"0.6349568"
"AuNomDuPeuple";"ConventionMLP";"0.6301883"
"AuNomDuPeuple";"DimanchePolitique";"0.5306492"
"AuNomDuPeuple";"LaRéunion";"0.6195253"
"AuNomDuPeuple";"LeGrandJury";"0.5615851"
"AuNomDuPeuple";"LeVraiFillon";"0.6463473"
"AuNomDuPeuple";"Mayotte";"0.6587584"
"AuNomDuPeuple";"migrants";"0.5509770"
"AuNomDuPeuple";"MLPTF1";"0.6600327"
"AuNomDuPeuple";"SalonDuCheval";"0.5479789"
"AvenirEnCommun";"FranceInsoumise";"0.8033360"
"AvenirEnCommun";"JLM2017";"0.6765731"
"benoithamon2017";"Hamon2017";"0.5946550"
"benoithamon2017";"Japy";"0.6427669"
"benoithamon2017";"LEmissionPolitique";"0.5421219"
"Berges";"Paris";"0.5288594"
"budget";"ConseildeParis";"0.5271777"
"Castro";"Royal";"0.5193722"
"CàVous";"peillon2017";"0.5537296"
"Cazeneuve";"Hollande";"0.5005158"
"Cazeneuve";"Valls";"0.5197891"
"CeQuiNousRassemble";"Valls2017";"0.8023044"
"circulationalternee";"pollution";"0.6600157"
"CNPS";"LaBAP";"0.5672564"
"CNPS";"PrimairesCitoyennes";"0.5350422"
"ConseildeParis";"Paris";"0.6138367"
"ConventionBAP";"LaBAP";"0.5810945"
"ConventionBAP";"PrendsGarde";"0.5053230"
"ConventionMLP";"DimanchePolitique";"0.5499654"
"ConventionMLP";"LaRéunion";"0.5706811"
"ConventionMLP";"LeVraiFillon";"0.5219051"
"ConventionMLP";"Marine2017";"0.5213071"
"ConventionMLP";"Mayotte";"0.6256378"
"ConventionMLP";"SalonDuCheval";"0.5543401"
"DelitDentraveIVG";"IVG";"0.5764628"
"diesel";"Paris";"0.6000488"
"DimanchePolitique";"LaRéunion";"0.6072858"
"DimanchePolitique";"Mayotte";"0.6103934"
"DimanchePolitique";"MLPOutremer";"0.6557672"
"DimPol";"France3";"0.5384825"
"DirectAN";"QAG";"0.5035853"
"EnMarche";"revolutionenmarche";"0.5141925"
"Fillon";"Juppé";"0.6309227"
"Fillon";"Sarkozy";"0.6274874"
"FillonGagnant";"FillonPresident";"0.5186146"
"FillonLyon";"JTFillon";"0.5119542"
"France3";"FranceInter";"0.5677084"
"France3";"QuestionsPol";"0.5875515"
"FranceInsoumise";"JLM2017";"0.7944891"
"FranceInter";"QuestionsPol";"0.6084899"
"Guyane";"LaRéunion";"0.6395808"
"Guyane";"LeVraiFillon";"0.5681268"
"Guyane";"Mayotte";"0.7202071"
"Guyane";"MLPOutremer";"0.5606632"
"Guyane";"outremer";"0.5603078"
"Guyane";"SalonDuCheval";"0.5693921"
"Hamon2017";"Japy";"0.7636313"
"Hamon2017";"LEmissionPolitique";"0.5476687"
"HéninBeaumont";"LeVraiFillon";"0.5051033"
"HéninBeaumont";"Mayotte";"0.5742076"
"Hollande";"PrimaireDroite";"0.5500838"
"Hollande";"Valls";"0.5748168"
"JuppéGagnant";"JuppéPrésidentCest";"0.6798397"
"JuppéGagnant";"LE20H";"0.5153317"
"JuppéPrésidentCest";"LE20H";"0.5220424"
"LaBAP";"PrendsGarde";"0.5097282"
"LaBAP";"PrimairesCitoyennes";"0.5777097"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5146537"
"LaRéunion";"LeGrandJury";"0.5831491"
"LaRéunion";"LeVraiFillon";"0.6150663"
"LaRéunion";"Mayotte";"0.7044268"
"LaRéunion";"MLPOutremer";"0.6172682"
"LaRéunion";"referendumcostituzionale";"0.5711388"
"LaRéunion";"SalonDuCheval";"0.5675559"
"LeDirectFerrari";"Les4Vérités";"0.6444113"
"LeGrandJury";"MLPOutremer";"0.5050636"
"LeGrandJury";"MLPTF1";"0.5390881"
"LeVraiFillon";"Mayotte";"0.5787166"
"LeVraiFillon";"migrants";"0.5201725"
"LeVraiFillon";"MLPTF1";"0.5699215"
"LeVraiFillon";"SalonDuCheval";"0.5774655"
"Macron";"Mélenchon";"0.5035734"
"Mayotte";"MLPOutremer";"0.6991164"
"Mayotte";"outremer";"0.5278944"
"Mayotte";"SalonDuCheval";"0.6107319"
"Montebourg";"ONPC";"0.5189483"
"Noël";"Telethon2016";"0.5461201"
"Normandie";"Rouen";"0.5763264"
"Peillon";"peillon2017";"0.5977033"
"PrendsGarde";"PrimairesCitoyennes";"0.5484783"
"RERB";"SNCF";"0.5128529"
"sida";"VIH";"0.5066217"
