"Hashtag1";"Hashtag2";"Correlation"
"13Novembre2015";"ParisSeSouvient";"0.5149934"
"AccordDeParis";"climat";"0.5623332"
"AccordDeParis";"COP21";"0.6108278"
"AccordDeParis";"ParisAgreement";"0.6291896"
"AccordDeParis";"SmileForThePlanet";"0.6758772"
"AJ2017";"AJBordeaux";"0.5421536"
"AJ2017";"AJZenith";"0.6813235"
"AJ2017";"JeVoteJuppé";"0.5081078"
"AJ2017";"JuppéGagnant";"0.6338602"
"AJ2017";"JuppéPrésidentCest";"0.6486378"
"AJ2017";"LE20H";"0.5728653"
"AJ2017";"TousJuppe";"0.7464851"
"AJ2017";"VivementJuppe";"0.7197785"
"AJBordeaux";"AJZenith";"0.5006204"
"AJBordeaux";"TousJuppe";"0.6268788"
"AJBordeaux";"VivementJuppe";"0.5164533"
"AJLille";"TousJuppe";"0.5196442"
"AJNancy";"AJToulouse";"0.5354871"
"AJNancy";"LE20H";"0.5070765"
"AJToulouse";"JuppéPrésidentCest";"0.6174112"
"AJToulouse";"LE20H";"0.5442730"
"AJZenith";"TousJuppe";"0.5712743"
"AJZenith";"VivementJuppe";"0.6271372"
"ANOC";"ANOCGA2016";"0.8635681"
"ANOC";"Paris2024";"0.6804436"
"ANOCGA2016";"Paris2024";"0.7387911"
"AuNomDuPeuple";"ConventionMLP";"0.6266875"
"AuNomDuPeuple";"Marine2017";"0.5283705"
"AuNomDuPeuple";"MIFexpo";"0.6649716"
"AuNomDuPeuple";"migrants";"0.5770395"
"AvecBLM";"renouveau";"0.5648732"
"AvecNS";"NS2017";"0.5375824"
"AvecNS";"NS20H";"0.7025637"
"AvecNS";"NSNice";"0.5705906"
"AvecNS";"NSNimes";"0.5539299"
"AvecNS";"ToutPourLaFrance";"0.8240914"
"Bataclan";"Sting";"0.5235608"
"Bayrou";"Juppé";"0.5097151"
"Berges";"ConseildeParis";"0.5752999"
"Berges";"Paris";"0.5318908"
"Brexit";"Trump";"0.5024978"
"Caen";"Normandie";"0.5105516"
"CitiesForLife";"Paris";"0.5536503"
"climat";"COP22";"0.5561195"
"Clinton";"ElectionNight";"0.5333757"
"Clinton";"Trump";"0.7204309"
"ConseildeParis";"Paris";"0.6244857"
"ConventionMLP";"MIFexpo";"0.5607025"
"COP21";"ParisAgreement";"0.5807698"
"COP21";"SmileForThePlanet";"0.5558406"
"COP22";"Marrakech";"0.6405113"
"DirectAN";"QAG";"0.5088593"
"directsénat";"Sénat";"0.5018881"
"droite";"gauche";"0.5499064"
"E1Matin";"E1Primaire";"0.5346018"
"ElectionNight";"Trump";"0.5516775"
"Erdogan";"HDP";"0.5103409"
"Erdogan";"Turquie";"0.5912422"
"Europe1";"France2";"0.5282399"
"Fillon";"Juppé";"0.6849517"
"Fillon";"Sarkozy";"0.6776171"
"Fillon";"Trump";"0.6115988"
"Fillon2017";"FillonGagnant";"0.7127070"
"Fillon2017";"JeVoteFillon";"0.5570760"
"Fillon2017";"PalaisDesCongrès";"0.5541315"
"FillonLyon";"FillonPresident";"0.5139507"
"FluctuatNecMergitur";"Paris";"0.5494125"
"FluctuatNecMergitur";"ParisSeSouvient";"0.8133705"
"FranceInsoumise";"JLM2017";"0.7883173"
"FranceInsoumise";"Obsinsoumis";"0.5658676"
"Hollande";"Sarkozy";"0.5039566"
"Hollande";"Valls";"0.5145011"
"innovation";"numérique";"0.5285116"
"itele";"JeSoutiensItele";"0.6754220"
"JeVoteJuppé";"JuppéPrésidentCest";"0.6167705"
"JeVoteJuppé";"TousJuppe";"0.5810853"
"JLM2017";"Mélenchon";"0.5240063"
"JLM2017";"Obsinsoumis";"0.7799460"
"Juppé";"Sarkozy";"0.5610420"
"JuppéGagnant";"JuppéPrésidentCest";"0.6427538"
"JuppéGagnant";"LE20H";"0.5670128"
"JuppéPrésidentCest";"LE20H";"0.6295092"
"JuppéPrésidentCest";"TousJuppe";"0.5511422"
"JuppéPrésidentCest";"VivementJuppe";"0.5318423"
"LaBAP";"Labège";"0.6360373"
"LaBAP";"LeMans";"0.5482094"
"LaBAP";"UEngagement";"0.7340964"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.6320590"
"LE20H";"TousJuppe";"0.5872876"
"LE20H";"VivementJuppe";"0.5170266"
"LeMans";"UEngagement";"0.5768777"
"Mélenchon";"Obsinsoumis";"0.5927359"
"Meyzieu";"ToutPourLaFrance";"0.6462468"
"Morbihan";"Vannes";"0.5305837"
"NS2017";"ToutPourLaFrance";"0.5997414"
"NS20H";"NSBordeaux";"0.5060013"
"NS20H";"NSNice";"0.5037927"
"NS20H";"ToutPourLaFrance";"0.5914983"
"NSBordeaux";"NSNice";"0.5175144"
"NSBordeaux";"NSRTL";"0.6894394"
"NSBordeaux";"ToutPourLaFrance";"0.6111727"
"NSNice";"NSNimes";"0.7062483"
"NSNice";"NSRTL";"0.5997887"
"NSNice";"ToutPourLaFrance";"0.6564736"
"NSNimes";"ToutPourLaFrance";"0.6014685"
"NSRTL";"ToutPourLaFrance";"0.5753507"
"PalaisDesCongrès";"Vérité";"0.6394259"
"Paris";"ParisSeSouvient";"0.5106881"
"ParisAgreement";"SmileForThePlanet";"0.6469158"
"PLF2017";"QAG";"0.5580585"
"Primaire";"Primaire2016";"0.5684854"
"Sarkozy";"Trump";"0.5375361"
"TousJuppe";"VivementJuppe";"0.6368657"
