"Hashtag1";"Hashtag2";"Correlation"
"18mars";"JLM2017";"0.5158874"
"18mars2017";"6eRepublique";"0.7812563"
"18mars2017";"AvenirEnCommun";"0.6974782"
"18mars2017";"Bastille";"0.6505431"
"18mars2017";"EcologieFi";"0.6212812"
"18mars2017";"FranceInsoumise";"0.6332548"
"18mars2017";"JaiBastille";"0.8202807"
"18mars2017";"JLM2017";"0.7661566"
"18mars2017";"JLMChiffrage";"0.5432193"
"6eRepublique";"AvenirEnCommun";"0.6295874"
"6eRepublique";"EcologieFi";"0.5617033"
"6eRepublique";"FranceInsoumise";"0.6359247"
"6eRepublique";"JaiBastille";"0.7783362"
"6eRepublique";"JLM2017";"0.7147974"
"ADMD";"Admd2017";"0.7370872"
"ADMD";"findevie";"0.6829765"
"Admd2017";"findevie";"0.7833364"
"AgoraLive";"Blois";"0.5229788"
"AgoraLive";"ConseilCitoyen";"0.5578203"
"AgoraLive";"Hamon2017";"0.5915231"
"agriculteurs";"Gers";"0.5382713"
"agriculture";"SIA2017";"0.5586287"
"AuNomDuPeuple";"Aveyron";"0.6067448"
"AuNomDuPeuple";"Beyrouth";"0.5500000"
"AuNomDuPeuple";"BFMPolitique";"0.6461796"
"AuNomDuPeuple";"Cazeneuve";"0.6291416"
"AuNomDuPeuple";"ConférenceMLP";"0.7242540"
"AuNomDuPeuple";"ErnotteGate";"0.5807231"
"AuNomDuPeuple";"Gers";"0.6717918"
"AuNomDuPeuple";"LeVraiMacron";"0.7105370"
"AuNomDuPeuple";"Liban";"0.5511273"
"AuNomDuPeuple";"Marine2017";"0.8895118"
"AuNomDuPeuple";"MetzMLP";"0.5397456"
"AuNomDuPeuple";"MLPTF1";"0.7168408"
"AuNomDuPeuple";"MontSaintMichel";"0.6314762"
"AuNomDuPeuple";"NantesMLP";"0.5581289"
"AuNomDuPeuple";"Pierrelatte";"0.6608185"
"AuNomDuPeuple";"RSI";"0.6052398"
"AuNomDuPeuple";"SaintRaphaël";"0.7460499"
"AvecHamon";"Bercy";"0.7309739"
"AvenirEnCommun";"EcologieFi";"0.5292786"
"AvenirEnCommun";"FranceInsoumise";"0.6417592"
"AvenirEnCommun";"JaiBastille";"0.5893914"
"AvenirEnCommun";"JLM2017";"0.6435857"
"AvenirEnCommun";"JLMChiffrage";"0.5045635"
"Aveyron";"Gers";"0.5353267"
"Aveyron";"Marine2017";"0.5591736"
"Aveyron";"RSI";"0.5009639"
"Bayrou";"Fillon";"0.5307760"
"Bayrou";"Hollande";"0.5216439"
"Bayrou";"Juppé";"0.5528717"
"Bayrou";"Macron";"0.7206260"
"BenoitHamon";"fairebattrelecoeurdelafrance";"0.5378207"
"Bercy";"fairebattrelecoeurdelafrance";"0.5138366"
"Bercy";"Hamon2017";"0.5879341"
"Beyrouth";"Liban";"0.6758990"
"Beyrouth";"Marine2017";"0.5069714"
"Beyrouth";"NantesMLP";"0.6009507"
"BFMPolitique";"Cazeneuve";"0.5534370"
"BFMPolitique";"LeVraiMacron";"0.5811844"
"BFMPolitique";"Marine2017";"0.5541399"
"BFMPolitique";"MLPTF1";"0.5680175"
"BFMPolitique";"Pierrelatte";"0.5513183"
"BFMPolitique";"RSI";"0.6058793"
"BHLeHavre";"Conf";"0.5653976"
"BHNice";"Hamon2017";"0.5127549"
"Brest";"Conf";"0.5148206"
"Brest";"Hamon2017";"0.5867507"
"Bretagne";"passezalouest";"0.6377768"
"Bretagne";"Zeus";"0.5730935"
"Cazeneuve";"LeVraiMacron";"0.5843203"
"Cazeneuve";"Marine2017";"0.6204775"
"Cazeneuve";"MetzMLP";"0.5190421"
"Cazeneuve";"MLPTF1";"0.5873781"
"Cazeneuve";"MontSaintMichel";"0.5077671"
"Cazeneuve";"Pierrelatte";"0.5842426"
"Cazeneuve";"SaintRaphaël";"0.5902422"
"Conf";"entrepreneuriat";"0.5006629"
"Conf";"Europe";"0.5231394"
"ConférenceMLP";"ErnotteGate";"0.6129519"
"ConférenceMLP";"Gers";"0.7753584"
"ConférenceMLP";"LeVraiMacron";"0.6517635"
"ConférenceMLP";"Marine2017";"0.6232147"
"ConférenceMLP";"MLPTF1";"0.7236932"
"ConférenceMLP";"MontSaintMichel";"0.6675684"
"ConférenceMLP";"Pierrelatte";"0.6206678"
"ConférenceMLP";"RSI";"0.5113141"
"ConférenceMLP";"SaintRaphaël";"0.6020835"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5436131"
"ConseilCitoyen";"Hamon2017";"0.6230325"
"cotesdarmor";"servicespublics";"0.6468028"
"EcologieFi";"FranceInsoumise";"0.5751911"
"EcologieFi";"JaiBastille";"0.5386534"
"EcologieFi";"JLM2017";"0.6042665"
"EcologieFi";"JLMChiffrage";"0.5701433"
"EcologieFi";"PlanB";"0.5055954"
"EcologieFi";"RMC";"0.5146701"
"EllesMarchent";"ProgrammeEM";"0.5707897"
"EnMarche";"Macron2017";"0.6675454"
"EnMarche";"MacronCaen";"0.5471277"
"EnMarche";"MacronGironde";"0.5944135"
"EnMarche";"ProgrammeEM";"0.5886654"
"EnvoyeSpecial";"ErnotteGate";"0.5346676"
"ErnotteGate";"Marine2017";"0.5833004"
"ErnotteGate";"MLPTF1";"0.5624673"
"ErnotteGate";"MontSaintMichel";"0.5137126"
"ErnotteGate";"Pierrelatte";"0.5520998"
"ErnotteGate";"SaintRaphaël";"0.5833854"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6056147"
"Fillon";"Juppé";"0.6851470"
"Fillon";"LePen";"0.5215910"
"Fillon";"Macron";"0.6209565"
"Fillon";"Sarkozy";"0.5344869"
"Fillon";"Trocadero";"0.5403989"
"Fillon2017";"FillonTrocadero";"0.5330058"
"Fillon2017";"ProjetFillon";"0.6389888"
"FillonBesançon";"FillonNîmes";"0.5797964"
"FillonBesançon";"FillonSociétéCivile";"0.5478900"
"FillonNîmes";"FillonSociétéCivile";"0.6383075"
"FillonNîmes";"SoutienFillon";"0.5025957"
"FillonOrléans";"FillonPertuis";"0.5164236"
"FillonPresident";"ProjetFillon";"0.5653586"
"FillonSociétéCivile";"SoutienFillon";"0.5547726"
"FillonTrocadero";"Trocadero";"0.5918734"
"Finistère";"passezalouest";"0.5305673"
"FranceInsoumise";"JaiBastille";"0.6595708"
"FranceInsoumise";"JLM2017";"0.7186161"
"FranceInsoumise";"PlanB";"0.5436157"
"Fraternité";"liberté";"0.6075494"
"FuturDesirable";"Hamon2017";"0.6331721"
"Gers";"Marine2017";"0.5878651"
"Gers";"MLPTF1";"0.5765381"
"Gers";"MontSaintMichel";"0.5838879"
"Gers";"Pierrelatte";"0.5384700"
"Gers";"RSI";"0.5502011"
"Gers";"SaintRaphaël";"0.5615678"
"Hamon";"LePen";"0.5864399"
"Hamon";"Macron";"0.5378148"
"Hamon";"Mélenchon";"0.6526390"
"Hamon";"PS";"0.5092357"
"Hamon2017";"JeVotePour";"0.6380050"
"Hamon2017";"LE20H";"0.5491261"
"Hamon2017";"LEmissionPolitique";"0.6249468"
"Hamon2017";"ProjetBH";"0.5008047"
"Hamon2017";"RevenuUniversel";"0.6324801"
"Hollande";"Macron";"0.5970648"
"JaiBastille";"JLM2017";"0.7031274"
"JaiBastille";"PlanB";"0.5535636"
"JLM2017";"JLMChiffrage";"0.5036633"
"JLM2017";"PlanB";"0.5493655"
"Juppé";"Macron";"0.5394237"
"Juppé";"Sarkozy";"0.5444878"
"LePen";"Macron";"0.5285760"
"LePionMacron";"Marine";"0.5498668"
"LeVraiMacron";"Liban";"0.5026428"
"LeVraiMacron";"Marine2017";"0.6673217"
"LeVraiMacron";"MetzMLP";"0.5266018"
"LeVraiMacron";"MLPTF1";"0.7186008"
"LeVraiMacron";"MontSaintMichel";"0.5459619"
"LeVraiMacron";"Pierrelatte";"0.6237696"
"LeVraiMacron";"RSI";"0.6019379"
"LeVraiMacron";"SaintRaphaël";"0.5888193"
"Liban";"Marine2017";"0.5259039"
"Liban";"MLPTF1";"0.5504710"
"Liban";"Pierrelatte";"0.5223330"
"Liban";"SaintRaphaël";"0.5027831"
"Lorient";"Morbihan";"0.5873437"
"Macron2017";"MacronCaen";"0.5190377"
"Macron2017";"MacronGironde";"0.5024483"
"MacronCaen";"ProgrammeEM";"0.5461262"
"MacronGironde";"MacronReims";"0.5331910"
"MacronGironde";"ProgrammeEM";"0.6524335"
"Marine2017";"MetzMLP";"0.6053635"
"Marine2017";"MLPTF1";"0.6551270"
"Marine2017";"MontSaintMichel";"0.5902704"
"Marine2017";"NantesMLP";"0.5399439"
"Marine2017";"Pierrelatte";"0.6226912"
"Marine2017";"RSI";"0.5624654"
"Marine2017";"SaintRaphaël";"0.6853660"
"MetzMLP";"MLPTF1";"0.5769914"
"MetzMLP";"Pierrelatte";"0.6090040"
"MetzMLP";"SaintRaphaël";"0.5289711"
"MLPTF1";"MontSaintMichel";"0.5624849"
"MLPTF1";"Pierrelatte";"0.7096375"
"MLPTF1";"RSI";"0.5099650"
"MLPTF1";"SaintRaphaël";"0.7340045"
"MontSaintMichel";"Pierrelatte";"0.5274599"
"MontSaintMichel";"SaintRaphaël";"0.5900326"
"Pierrelatte";"SaintRaphaël";"0.6645962"
"PlanB";"Rome";"0.7305800"
"tempête";"Zeus";"0.6448714"
