"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5270706"
"18mars";"AvenirEnCommun";"0.5425201"
"18mars";"FranceInsoumise";"0.5411937"
"18mars";"JLM2017";"0.5664308"
"18mars2017";"6eRepublique";"0.7804196"
"18mars2017";"AvenirEnCommun";"0.7539132"
"18mars2017";"EcologieFi";"0.6644797"
"18mars2017";"FranceInsoumise";"0.6582809"
"18mars2017";"JaiBastille";"0.7703818"
"18mars2017";"JLM2017";"0.7320428"
"18mars2017";"JLMChiffrage";"0.5656764"
"6eRepublique";"AvenirEnCommun";"0.5836263"
"6eRepublique";"EcologieFi";"0.5296737"
"6eRepublique";"FranceInsoumise";"0.5688077"
"6eRepublique";"JaiBastille";"0.6578605"
"6eRepublique";"JLM2017";"0.6218196"
"ADMD";"findevie";"0.6912954"
"AgoraLive";"Blois";"0.5145140"
"AgoraLive";"ConseilCitoyen";"0.5441853"
"AgoraLive";"fairebattrelecoeurdelafrance";"0.5088476"
"AgoraLive";"Hamon2017";"0.5835426"
"agriculteurs";"Gers";"0.5454729"
"agriculture";"SIA2017";"0.5645863"
"Alsace";"carnaval";"0.5018033"
"AuNomDuPeuple";"Aveyron";"0.6260623"
"AuNomDuPeuple";"Beyrouth";"0.5537513"
"AuNomDuPeuple";"BFMPolitique";"0.6427884"
"AuNomDuPeuple";"Cazeneuve";"0.6138127"
"AuNomDuPeuple";"ConférenceMLP";"0.7127964"
"AuNomDuPeuple";"ErnotteGate";"0.5800936"
"AuNomDuPeuple";"Gers";"0.6612124"
"AuNomDuPeuple";"LeVraiMacron";"0.6961752"
"AuNomDuPeuple";"Liban";"0.5391867"
"AuNomDuPeuple";"Marine2017";"0.9000029"
"AuNomDuPeuple";"MLPTF1";"0.7167689"
"AuNomDuPeuple";"MontSaintMichel";"0.6190701"
"AuNomDuPeuple";"NantesMLP";"0.5611938"
"AuNomDuPeuple";"Pierrelatte";"0.6502398"
"AuNomDuPeuple";"RSI";"0.5931127"
"AuNomDuPeuple";"SaintRaphaël";"0.7071205"
"AvecHamon";"Bercy";"0.7250197"
"AvenirEnCommun";"EcologieFi";"0.5347588"
"AvenirEnCommun";"FranceInsoumise";"0.6430535"
"AvenirEnCommun";"JLM2017";"0.6569151"
"Aveyron";"Gers";"0.5373906"
"Aveyron";"Marine2017";"0.5681897"
"Bayrou";"Fillon";"0.5257693"
"Bayrou";"Hollande";"0.5233417"
"Bayrou";"Juppé";"0.5410859"
"Bayrou";"Macron";"0.7274933"
"BenoitHamon";"fairebattrelecoeurdelafrance";"0.5335384"
"Bercy";"Hamon2017";"0.5663203"
"Beyrouth";"Liban";"0.6771907"
"Beyrouth";"Marine2017";"0.5113532"
"Beyrouth";"NantesMLP";"0.6158148"
"BFMPolitique";"Cazeneuve";"0.5398017"
"BFMPolitique";"LeVraiMacron";"0.5725700"
"BFMPolitique";"Marine2017";"0.5597575"
"BFMPolitique";"MLPTF1";"0.5627045"
"BFMPolitique";"Pierrelatte";"0.5547220"
"BFMPolitique";"RSI";"0.6057715"
"BHLeHavre";"Conf";"0.5666674"
"BHNice";"Hamon2017";"0.5116863"
"Brest";"Hamon2017";"0.5580493"
"Bretagne";"bzh";"0.6387558"
"Bretagne";"Finistère";"0.5030980"
"Bretagne";"passezalouest";"0.6345421"
"Bretagne";"Zeus";"0.5000424"
"Cazeneuve";"LeVraiMacron";"0.5761684"
"Cazeneuve";"Marine2017";"0.6075022"
"Cazeneuve";"MLPTF1";"0.5840817"
"Cazeneuve";"MontSaintMichel";"0.5119167"
"Cazeneuve";"Pierrelatte";"0.5840122"
"Cazeneuve";"SaintRaphaël";"0.5515719"
"Conf";"Europe";"0.5597336"
"ConférenceMLP";"ErnotteGate";"0.6269433"
"ConférenceMLP";"Gers";"0.7725676"
"ConférenceMLP";"LeVraiMacron";"0.6552751"
"ConférenceMLP";"Marine2017";"0.6410781"
"ConférenceMLP";"MLPTF1";"0.7289529"
"ConférenceMLP";"MontSaintMichel";"0.6747382"
"ConférenceMLP";"Pierrelatte";"0.6364722"
"ConférenceMLP";"RSI";"0.5259029"
"ConférenceMLP";"SaintRaphaël";"0.6131236"
"ConseilCitoyen";"fairebattrelecoeurdelafrance";"0.5251092"
"ConseilCitoyen";"Hamon2017";"0.6158497"
"cotesdarmor";"servicespublics";"0.6414978"
"EcologieFi";"FranceInsoumise";"0.5775481"
"EcologieFi";"JaiBastille";"0.5923130"
"EcologieFi";"JLM2017";"0.6279741"
"EcologieFi";"JLMChiffrage";"0.5756720"
"EcologieFi";"PlanB";"0.5188582"
"EcologieFi";"RMC";"0.5064739"
"EllesMarchent";"LaFranceEnMarche";"0.5657477"
"EllesMarchent";"ProgrammeEM";"0.6035831"
"EnMarche";"LaFranceEnMarche";"0.5157619"
"EnMarche";"Macron2017";"0.6537677"
"EnMarche";"MacronCaen";"0.5310444"
"EnMarche";"MacronGironde";"0.6059418"
"EnMarche";"MacronToulon";"0.5660333"
"EnMarche";"ProgrammeEM";"0.6080755"
"EnvoyeSpecial";"ErnotteGate";"0.5503006"
"ErnotteGate";"LeVraiMacron";"0.5066482"
"ErnotteGate";"Marine2017";"0.5900349"
"ErnotteGate";"MLPTF1";"0.5737564"
"ErnotteGate";"MontSaintMichel";"0.5247520"
"ErnotteGate";"Pierrelatte";"0.5638422"
"ErnotteGate";"SaintRaphaël";"0.5876297"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.5936667"
"Fillon";"Juppé";"0.6742358"
"Fillon";"LePen";"0.5233406"
"Fillon";"Macron";"0.6206307"
"Fillon";"PenelopeGate";"0.5229579"
"Fillon";"Sarkozy";"0.5562934"
"Fillon";"Trocadero";"0.5471232"
"Fillon2017";"FillonTrocadero";"0.5352309"
"Fillon2017";"ProjetFillon";"0.6252000"
"FillonBesançon";"FillonNîmes";"0.5774925"
"FillonBesançon";"FillonPertuis";"0.5309165"
"FillonBesançon";"FillonSociétéCivile";"0.5417881"
"FillonNîmes";"FillonPertuis";"0.5235731"
"FillonNîmes";"FillonSociétéCivile";"0.6334452"
"FillonNîmes";"SoutienFillon";"0.5030211"
"FillonOrléans";"FillonPertuis";"0.5576224"
"FillonPresident";"ProjetFillon";"0.5556980"
"FillonSociétéCivile";"SoutienFillon";"0.5508817"
"FillonTrocadero";"Trocadero";"0.5952984"
"Finistère";"passezalouest";"0.5730420"
"FranceInsoumise";"JaiBastille";"0.6282894"
"FranceInsoumise";"JLM2017";"0.7213460"
"FranceInsoumise";"PlanB";"0.5791345"
"Fraternité";"liberté";"0.6010655"
"FuturDesirable";"Hamon2017";"0.6629449"
"Gers";"Marine2017";"0.6005320"
"Gers";"MLPTF1";"0.5811460"
"Gers";"MontSaintMichel";"0.5960426"
"Gers";"Pierrelatte";"0.5491735"
"Gers";"RSI";"0.5492131"
"Gers";"SaintRaphaël";"0.5345324"
"Hamon";"LePen";"0.5778746"
"Hamon";"Macron";"0.5263482"
"Hamon";"Mélenchon";"0.6206944"
"Hamon2017";"JeVotePour";"0.6275281"
"Hamon2017";"LE20H";"0.5340977"
"Hamon2017";"LEmissionPolitique";"0.6359891"
"Hamon2017";"RevenuUniversel";"0.6402465"
"Hamon2017";"RUE";"0.5011330"
"Hollande";"Macron";"0.6082173"
"JaiBastille";"JLM2017";"0.6264289"
"JaiBastille";"PlanB";"0.5217011"
"JeVotePour";"RevenuUniversel";"0.5246066"
"JLM2017";"PlanB";"0.5679635"
"Juppé";"Macron";"0.5291316"
"Juppé";"Sarkozy";"0.5505766"
"LaFranceEnMarche";"Macron2017";"0.6076514"
"LaFranceEnMarche";"MacronGironde";"0.5413475"
"LaFranceEnMarche";"ProgrammeEM";"0.5647794"
"LePen";"Macron";"0.5313501"
"LePionMacron";"Marine";"0.5761903"
"LeVraiMacron";"Marine2017";"0.6745961"
"LeVraiMacron";"MLPTF1";"0.7221716"
"LeVraiMacron";"MontSaintMichel";"0.5542513"
"LeVraiMacron";"Pierrelatte";"0.6316811"
"LeVraiMacron";"RSI";"0.6179244"
"LeVraiMacron";"SaintRaphaël";"0.5896983"
"Liban";"Marine2017";"0.5117202"
"Liban";"MLPTF1";"0.5394808"
"Liban";"Pierrelatte";"0.5172220"
"Lorient";"Morbihan";"0.5757181"
"Macron2017";"MacronCaen";"0.5510216"
"Macron2017";"MacronGironde";"0.5019397"
"Macron2017";"ProgrammeEM";"0.5181032"
"MacronCaen";"MacronGironde";"0.5089884"
"MacronCaen";"ProgrammeEM";"0.5785094"
"MacronGironde";"ProgrammeEM";"0.6779951"
"MacronToulon";"ProgrammeEM";"0.5168801"
"Marine2017";"MLPTF1";"0.6612809"
"Marine2017";"MontSaintMichel";"0.5951592"
"Marine2017";"NantesMLP";"0.5449695"
"Marine2017";"Pierrelatte";"0.6233967"
"Marine2017";"RSI";"0.5687476"
"Marine2017";"SaintRaphaël";"0.6504775"
"MLPTF1";"MontSaintMichel";"0.5665910"
"MLPTF1";"Pierrelatte";"0.7166373"
"MLPTF1";"RSI";"0.5312077"
"MLPTF1";"SaintRaphaël";"0.7450335"
"MontSaintMichel";"Pierrelatte";"0.5365863"
"MontSaintMichel";"SaintRaphaël";"0.5579035"
"Pierrelatte";"RSI";"0.5164891"
"Pierrelatte";"SaintRaphaël";"0.6732478"
"PlanB";"Rome";"0.7389734"
"tempête";"Zeus";"0.5251648"
