"Hashtag1";"Hashtag2";"Correlation"
"8h30Aphatie";"franceinfo";"0.6160589"
"Alfortville";"JeVoteValls";"0.6316756"
"Alfortville";"Valls2017";"0.6139194"
"AuNomDuPeuple";"Calais";"0.5808659"
"AuNomDuPeuple";"ConventionMLP";"0.5874929"
"AuNomDuPeuple";"Koblenz";"0.5982563"
"AuNomDuPeuple";"Les4Vérités";"0.5009997"
"AuNomDuPeuple";"LeVraiFillon";"0.7838855"
"AuNomDuPeuple";"Marine2017";"0.8798103"
"AuNomDuPeuple";"migrants";"0.5693214"
"AuNomDuPeuple";"MLPTF1";"0.7170676"
"AuNomDuPeuple";"RSI";"0.5407422"
"AvecMV";"Valls2017";"0.6543314"
"AvecPeillon";"ONPC";"0.6498528"
"AvecPeillon";"peillon2017";"0.9100396"
"AvecValls";"JeVoteValls";"0.5333043"
"AvecValls";"Valls2017";"0.6466774"
"AvecValls";"VallsParis";"0.5716874"
"AvenirEnCommun";"JLM2017";"0.7619497"
"benoithamon2017";"Hamon2017";"0.6068188"
"Brest";"Bretagne";"0.5130101"
"Bretagne";"mer";"0.5026185"
"Budget2017";"DirectIDF";"0.6261574"
"BudgetIDF";"RégionIDF";"0.7012551"
"Calais";"migrants";"0.5866252"
"CES2017";"FrenchTech";"0.5861654"
"ClermontFerrand";"RevenuUniversel";"0.5365105"
"CNlesRépublicains";"Fillon2017";"0.5793378"
"CNlesRépublicains";"FillonLaVillette";"0.5841734"
"concert";"musique";"0.5734297"
"concert";"patrimoine";"0.5220545"
"ConfDePresse";"QuestionsPol";"0.6325139"
"ConfDePresse";"RevenuUniversel";"0.5434789"
"Conferasmus";"Erasmus";"0.5712031"
"Conferasmus";"ErasmusPlus";"0.6402324"
"ConseildeParis";"Paris";"0.5329654"
"ConventionMLP";"Koblenz";"0.5538712"
"ConventionMLP";"LeVraiFillon";"0.6422761"
"ConventionMLP";"Marine2017";"0.6458293"
"ConventionMLP";"MLPTF1";"0.5854320"
"ConventionMLP";"Tromelin";"0.5308415"
"CPA";"GarantieJeunes";"0.6336082"
"En2017";"Paris";"0.5575681"
"En2017";"StopPollution";"0.5693333"
"EnMarche";"LaMajoritéEnMarche";"0.5485640"
"Fillon";"Hamon";"0.5500115"
"Fillon";"Macron";"0.6455306"
"Fillon";"PenelopeGate";"0.6208962"
"Fillon";"Trump";"0.5130650"
"Fillon";"Valls";"0.5767009"
"Fillon2017";"FillonLaVillette";"0.6538585"
"FillonNice";"VoeuxFillon";"0.5770736"
"FranceInter";"Uber";"0.5364419"
"FRANOR";"Handball2017";"0.5682729"
"FrenchTech";"startup";"0.5384459"
"Hamon";"Hollande";"0.5032394"
"Hamon";"Macron";"0.5512909"
"Hamon";"PrimaireGauche";"0.5297875"
"Hamon";"PrimairesGauche";"0.5701967"
"Hamon";"Valls";"0.7366478"
"Hamon2017";"INJ";"0.6534802"
"Hamon2017";"RevenuUniversel";"0.6365243"
"Hamon2017";"RUE";"0.6456824"
"Handball2017";"PhenomenalHandball";"0.6603960"
"Hollande";"Macron";"0.5149488"
"Hollande";"PS";"0.5033793"
"INJ";"Montpellier";"0.5207528"
"INJ";"RevenuUniversel";"0.6354849"
"interactiv";"le79inter";"0.5113161"
"Israel";"Jerusalem";"0.5263868"
"Jaures";"Montebourg";"0.5855093"
"Jaures";"Montebourg2017";"0.7233929"
"JeVoteValls";"Valls2017";"0.7250181"
"JeVoteValls";"VallsParis";"0.5213397"
"JeVoteValls";"VallsTF1";"0.5381274"
"Koblenz";"LeVraiFillon";"0.5375741"
"Koblenz";"Marine2017";"0.5505168"
"Koblenz";"MLPTF1";"0.6049230"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5159342"
"LEmissionPolitique";"LEP";"0.5293926"
"LEmissionPolitique";"Valls2017";"0.5439709"
"LeVraiFillon";"Marine2017";"0.7342807"
"LeVraiFillon";"MLPTF1";"0.6540451"
"LeVraiFillon";"RSI";"0.5230045"
"Liévin";"Valls2017";"0.5582295"
"Macron";"Mélenchon";"0.5057615"
"Macron";"Trump";"0.5075427"
"Macron";"Valls";"0.5575687"
"Marine2017";"migrants";"0.5035359"
"Marine2017";"MLPTF1";"0.7032649"
"Marine2017";"RSI";"0.5028214"
"mer";"VG2016";"0.5813204"
"Montebourg";"Montebourg2017";"0.6244448"
"Montpellier";"RevenuUniversel";"0.5461683"
"neige";"verglas";"0.7290337"
"ONPC";"peillon2017";"0.6891510"
"peillon2017";"PeillonLibé";"0.5065438"
"PenelopeFillon";"PenelopeGate";"0.5771367"
"Pinel";"Pinel2017";"0.6498280"
"Pinel";"PRG";"0.6287115"
"Pinel2017";"PRG";"0.6304000"
"Pinel2017";"SylviaPinel";"0.6457282"
"Poutine";"Trump";"0.5360405"
"PrimaireGauche";"PrimairesGauche";"0.5471297"
"QuestionsPol";"RevenuUniversel";"0.5870985"
"Valls2017";"VallsParis";"0.6609068"
"Valls2017";"VallsTF1";"0.5207944"
"VendeeGlobe";"VG2016";"0.5960926"
