"Hashtag1";"Hashtag2";"Correlation"
"18mars2017";"6eRepublique";"0.7708646"
"18mars2017";"AvenirEnCommun";"0.7432695"
"18mars2017";"Bastille";"0.6678123"
"18mars2017";"FranceInsoumise";"0.6372497"
"18mars2017";"JaiBastille";"0.8603845"
"18mars2017";"JLM2017";"0.7938938"
"18mars2017";"JLMLeHavre";"0.6077734"
"18mars2017";"JLMRennes";"0.6871298"
"18mars2017";"LuttesSociales";"0.5136315"
"19H45";"AuNomDuPeuple";"0.5198844"
"19H45";"LEntretienPolitique";"0.5118145"
"19H45";"SaintRaphaël";"0.6599441"
"6eRepublique";"AvenirEnCommun";"0.6080548"
"6eRepublique";"FranceInsoumise";"0.5756041"
"6eRepublique";"JaiBastille";"0.7512863"
"6eRepublique";"JLM2017";"0.7235299"
"6eRepublique";"JLMLeHavre";"0.5263832"
"6eRepublique";"JLMRennes";"0.5785438"
"ADMD";"Admd2017";"0.6466461"
"ADMD";"euthanasie";"0.6341201"
"ADMD";"findevie";"0.6865374"
"Admd2017";"findevie";"0.7696710"
"Arthaud";"Poutou";"0.5526186"
"AuNomDuPeuple";"AvecMarine";"0.7412276"
"AuNomDuPeuple";"BordeauxMLP";"0.5838368"
"AuNomDuPeuple";"DebatTF1";"0.5637251"
"AuNomDuPeuple";"ErnotteGate";"0.5534170"
"AuNomDuPeuple";"LeVraiFillon";"0.6071670"
"AuNomDuPeuple";"LeVraiMacron";"0.7041718"
"AuNomDuPeuple";"LilleMLP";"0.6688924"
"AuNomDuPeuple";"Marine2017";"0.9128525"
"AuNomDuPeuple";"MarinePrésidente";"0.5190282"
"AuNomDuPeuple";"MetzMLP";"0.6195544"
"AuNomDuPeuple";"Monswiller";"0.5213946"
"AuNomDuPeuple";"policiers";"0.5952582"
"AuNomDuPeuple";"RSI";"0.6295723"
"AuNomDuPeuple";"SaintRaphaël";"0.7679538"
"AuNomDuPeuple";"Tchad";"0.6785244"
"AuNomDuPeuple";"TrinitéPorhoët";"0.5965576"
"AvecHamon";"Bercy";"0.5596647"
"AvecMarine";"LeVraiMacron";"0.5172368"
"AvecMarine";"Marine2017";"0.7678871"
"AvecMarine";"MarinePrésidente";"0.5067080"
"AvecMarine";"MetzMLP";"0.5061351"
"AvecMarine";"RSI";"0.5183436"
"AvecMarine";"SaintRaphaël";"0.6419005"
"AvecMarine";"Tchad";"0.5556575"
"AvecMarine";"TrinitéPorhoët";"0.5707093"
"AvenirEnCommun";"FranceInsoumise";"0.6127403"
"AvenirEnCommun";"JaiBastille";"0.6699646"
"AvenirEnCommun";"JLM2017";"0.8205161"
"AvenirEnCommun";"JLMLeHavre";"0.5741315"
"AvenirEnCommun";"JLMRennes";"0.6099433"
"Bastille";"JLM2017";"0.5069188"
"Bercy";"fairebattrelecoeurdelafrance";"0.6260900"
"Bercy";"FuturDesirable";"0.5701929"
"Bercy";"gauche";"0.5238790"
"Bercy";"Hamon2017";"0.7259388"
"Bercy";"HamonBercy";"0.6162115"
"Bercy";"HamonElysee";"0.5061628"
"Bercy";"JeVotePour";"0.5360042"
"BHBruxelles";"Bruxelles";"0.5169392"
"BHLeHavre";"Conf";"0.5145080"
"BHLeHavre";"RevenuUniversel";"0.5171001"
"BHNice";"Hamon2017";"0.5054469"
"BordeauxMLP";"LilleMLP";"0.5688850"
"BordeauxMLP";"Marine2017";"0.5405611"
"BordeauxMLP";"MarinePrésidente";"0.6680775"
"BordeauxMLP";"Monswiller";"0.5019189"
"BordeauxMLP";"SaintRaphaël";"0.5080138"
"Bretagne";"passezalouest";"0.7316591"
"Conf";"ConfDefense";"0.5472359"
"ConfBH";"HamonReunion";"0.5199258"
"ConseildeParis";"Paris";"0.6031333"
"ConseildeParis";"propreté";"0.7321561"
"ConseildeParis";"RivesDeSeine";"0.5726916"
"DebatTF1";"LeGrandDebat";"0.5440261"
"DebatTF1";"Marine2017";"0.5654711"
"DebatTF1";"policiers";"0.5894337"
"DimPol";"Punchline";"0.5181700"
"EnMarche";"Macron2017";"0.5526311"
"EnMarche";"MacronMarseille";"0.5085459"
"EnvoyeSpecial";"ErnotteGate";"0.5215735"
"ErnotteGate";"LeVraiFillon";"0.5070811"
"ErnotteGate";"Marine2017";"0.5893915"
"fairebattrelecoeurdelafrance";"FuturDesirable";"0.5028203"
"fairebattrelecoeurdelafrance";"Hamon2017";"0.6283344"
"fairebattrelecoeurdelafrance";"HamonBercy";"0.5163146"
"Fillon";"Hamon";"0.5020629"
"Fillon";"Hollande";"0.5241506"
"Fillon";"LEmissionPolitique";"0.5182252"
"Fillon";"LePen";"0.5922845"
"Fillon";"Macron";"0.6429212"
"Fillon";"Mélenchon";"0.5231334"
"Fillon";"Valls";"0.5650725"
"Fillon2017";"FillonPresident";"0.6555109"
"Fillon2017";"JeVoteFillon";"0.5888927"
"Fillon2017";"ProjetFillon";"0.5730485"
"FillonBiarritz";"FillonPertuis";"0.5557013"
"FillonPresident";"ImpostureMacron";"0.5541909"
"FillonPresident";"JeVoteFillon";"0.6672286"
"FillonPresident";"ProjetFillon";"0.5485996"
"FranceInsoumise";"JaiBastille";"0.6361574"
"FranceInsoumise";"JLM2017";"0.6341279"
"FuturDesirable";"Hamon2017";"0.6310783"
"gauche";"Hamon2017";"0.5702078"
"Hamon";"LePen";"0.5308845"
"Hamon";"Mélenchon";"0.6007056"
"Hamon";"Valls";"0.5748413"
"Hamon2017";"HamonBercy";"0.7638923"
"Hamon2017";"HamonDebat";"0.6914939"
"Hamon2017";"HamonElysee";"0.7364495"
"Hamon2017";"HamonLille";"0.6208521"
"Hamon2017";"HamonPresident";"0.5181538"
"Hamon2017";"HamonTour";"0.6244055"
"Hamon2017";"JeVotePour";"0.7782583"
"Hamon2017";"ProjetBH";"0.5485895"
"Hamon2017";"RevenuUniversel";"0.6576754"
"Hamon2017";"RUE";"0.5484962"
"Hamon2017";"SPD";"0.5018014"
"HamonBercy";"HamonDebat";"0.5824524"
"HamonBercy";"HamonElysee";"0.5095225"
"HamonBercy";"JeVotePour";"0.6035449"
"HamonBercy";"RevenuUniversel";"0.5476107"
"HamonDebat";"HamonElysee";"0.5773574"
"HamonDebat";"JeVotePour";"0.6391829"
"HamonElysee";"HamonLille";"0.5733525"
"HamonElysee";"HamonTour";"0.5791002"
"HamonElysee";"JeVotePour";"0.6579971"
"HamonElysee";"RevenuUniversel";"0.5074022"
"HamonLille";"HamonReunion";"0.5055277"
"HamonLille";"JeVotePour";"0.6060895"
"HamonLille";"Réunion";"0.5148039"
"HamonNancy";"HamonReunion";"0.5160332"
"HamonPresident";"JeVotePour";"0.5879138"
"HamonTour";"RevenuUniversel";"0.5442599"
"Hollande";"Macron";"0.7205951"
"Hollande";"Valls";"0.5570494"
"JaiBastille";"JLM2017";"0.7355370"
"JaiBastille";"JLMLeHavre";"0.5314983"
"JaiBastille";"JLMRennes";"0.6773138"
"JeVoteMacron";"Macron2017";"0.5649984"
"JeVotePour";"RevenuUniversel";"0.6038976"
"JeVotePour";"RUE";"0.5139615"
"JLM2017";"JLMLeHavre";"0.6224970"
