"Hashtag1";"Hashtag2";"Correlation"
"20hMLP";"AuNomDuPeuple";"0.5015911"
"20hMLP";"ConventionMLP";"0.5210991"
"20hMLP";"LaRéunion";"0.5429978"
"20hMLP";"Mayotte";"0.7146103"
"20hMLP";"MLPOutremer";"0.6933166"
"AJ2017";"AJBordeaux";"0.5770251"
"AJ2017";"AJNancy";"0.5711162"
"AJ2017";"AJToulouse";"0.5439892"
"AJ2017";"AJZenith";"0.6702468"
"AJ2017";"JeVoteJuppé";"0.5509319"
"AJ2017";"JuppéGagnant";"0.6066894"
"AJ2017";"JuppéPrésidentCest";"0.6612641"
"AJ2017";"VivementJuppe";"0.7190559"
"AJBordeaux";"AJZenith";"0.5208940"
"AJBordeaux";"VivementJuppe";"0.5626768"
"AJLille";"JeVoteJuppé";"0.5542025"
"AJNancy";"AJToulouse";"0.5403347"
"AJNancy";"AJZenith";"0.5074398"
"AJNancy";"LE20H";"0.6414372"
"AJToulouse";"JuppéPrésidentCest";"0.5926017"
"AJToulouse";"LE20H";"0.5050876"
"AJToulouse";"VivementJuppe";"0.5188216"
"AJZenith";"VivementJuppe";"0.6539198"
"ANOC";"ANOCGA2016";"0.8915852"
"ANOC";"Paris2024";"0.6982771"
"ANOCGA2016";"Paris2024";"0.7453796"
"AuNomDuPeuple";"ConventionMLP";"0.6208173"
"AuNomDuPeuple";"HéninBeaumont";"0.6625173"
"AuNomDuPeuple";"LaRéunion";"0.6092198"
"AuNomDuPeuple";"LeVraiFillon";"0.6313341"
"AuNomDuPeuple";"Marine2017";"0.5357065"
"AuNomDuPeuple";"Mayotte";"0.6766798"
"AuNomDuPeuple";"MLPOutremer";"0.5172735"
"AuNomDuPeuple";"SalonDuCheval";"0.5367447"
"AvecNS";"NS2017";"0.5552555"
"AvecNS";"NS20H";"0.6773523"
"AvecNS";"NSBordeaux";"0.5160759"
"AvecNS";"NSNice";"0.6092031"
"AvecNS";"NSNimes";"0.6129045"
"AvecNS";"NSRTL";"0.5009501"
"AvecNS";"ToutPourLaFrance";"0.8055259"
"Bataclan";"Sting";"0.6307653"
"cinéma";"musique";"0.5511726"
"climat";"COP22";"0.5545868"
"Clinton";"Trump";"0.7117741"
"ConseildeParis";"Paris";"0.5020164"
"ConventionBAP";"LaBAP";"0.5284962"
"ConventionBAP";"PrendsGarde";"0.5249622"
"ConventionMLP";"LeVraiFillon";"0.5320201"
"ConventionMLP";"Marine2017";"0.5498461"
"ConventionMLP";"Mayotte";"0.6189706"
"ConventionMLP";"MLPOutremer";"0.5786357"
"DelitDentraveIVG";"IVG";"0.6221088"
"DimPol";"France3";"0.6435878"
"ElectionDay";"ElectionNight";"0.5569588"
"ElectionNight";"Trump";"0.5191854"
"fichierTes";"TES";"0.5059470"
"Fillon";"Juppé";"0.6654663"
"Fillon";"Sarkozy";"0.6614093"
"Fillon";"Trump";"0.5974409"
"Fillon2017";"FillonGagnant";"0.5682138"
"Fillon2017";"JeVoteFillon";"0.5430156"
"FillonGagnant";"JeVoteFillon";"0.5190099"
"FillonGagnant";"Vérité";"0.5593954"
"FluctuatNecMergitur";"ParisSeSouvient";"0.8087345"
"FranceInsoumise";"JLM2017";"0.8058092"
"HéninBeaumont";"LeVraiFillon";"0.5938241"
"Hollande";"PrimaireDroite";"0.5219957"
"Hollande";"Sarkozy";"0.5389224"
"Hollande";"Valls";"0.5849337"
"ISF";"JLM2017";"0.5213238"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5183541"
"JLM2017";"Mélenchon";"0.5049774"
"JLM2017";"Obsinsoumis";"0.6637187"
"Juppé";"Sarkozy";"0.5301967"
"Juppé";"Trump";"0.5058164"
"JuppéGagnant";"JuppéPrésidentCest";"0.6203929"
"JuppéPrésidentCest";"VivementJuppe";"0.5384531"
"LaRéunion";"Mayotte";"0.6404738"
"LaRéunion";"MLPOutremer";"0.5361582"
"LeVraiFillon";"Mayotte";"0.5248870"
"MadeInFrance";"MIFexpo";"0.5626022"
"Mayotte";"MLPOutremer";"0.7478040"
"Mayotte";"outremer";"0.5273663"
"Mayotte";"referendumcostituzionale";"0.5141855"
"Meyzieu";"ToutPourLaFrance";"0.6309452"
"migrants";"TAFTA";"0.5091299"
"Montebourg";"QuestionsPol";"0.5683685"
"Normandie";"Rouen";"0.5146364"
"NS2017";"ToutPourLaFrance";"0.5991988"
"NS20H";"NSBordeaux";"0.5512261"
"NS20H";"NSNice";"0.5683131"
"NS20H";"ToutPourLaFrance";"0.6388879"
"NSBordeaux";"NSNice";"0.5219797"
"NSBordeaux";"NSRTL";"0.7122207"
"NSBordeaux";"ToutPourLaFrance";"0.6280801"
"NSNice";"NSNimes";"0.7019950"
"NSNice";"NSRTL";"0.5851676"
"NSNice";"ToutPourLaFrance";"0.6945176"
"NSNimes";"ToutPourLaFrance";"0.6409794"
"NSRTL";"ToutPourLaFrance";"0.6150917"
"PalaisDesCongrès";"Vérité";"0.5783083"
"Paris";"ParisSeSouvient";"0.5043909"
"PLF2017";"PLFSS2017";"0.5575787"
"PLF2017";"QAG";"0.5256582"
"PLF2017";"Sénat";"0.5968093"
"Primaire";"Primaire2016";"0.5322209"
"Sarkozy";"Trump";"0.5335280"
"sida";"VIH";"0.5226402"
"UEBAP";"UEngagement";"0.5477324"
