"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"EnMarche";"0.5078012"
"19RuthElkrief";"ChoisirLaFrance";"0.5561955"
"19RuthElkrief";"DangerMacron";"0.5435156"
"19RuthElkrief";"InvitePol";"0.5827654"
"19RuthElkrief";"LeTalk";"0.5123246"
"19RuthElkrief";"Marine¿Nice";"0.5841521"
"19RuthElkrief";"MLPTF1";"0.7013876"
"19RuthElkrief";"Pageas";"0.5515327"
"19RuthElkrief";"PerpignanMLP";"0.6413830"
"2017LeDebat";"Debat2017";"0.5602667"
"6moisBH";"BHJaures";"0.5198517"
"6moisBH";"CoeurBattant";"0.5454781"
"6moisBH";"Hamon2017";"0.5339632"
"Ajaccio";"AjaccioMLP";"0.5600774"
"Ajaccio";"AuNomDuPeuple";"0.5018482"
"Ajaccio";"ChoisirLaFrance";"0.5414914"
"Ajaccio";"Corse";"0.5417128"
"Ajaccio";"DangerMacron";"0.6112863"
"Ajaccio";"JeVoteMarine";"0.5090770"
"Ajaccio";"Marine2017";"0.5393278"
"Ajaccio";"Marine¿Nice";"0.5937068"
"Ajaccio";"MarineAParis";"0.5653294"
"Ajaccio";"Marine¿Villepinte";"0.5402464"
"AjaccioMLP";"ChoisirLaFrance";"0.5336852"
"AjaccioMLP";"DangerMacron";"0.5884587"
"AjaccioMLP";"JeVoteMarine";"0.5441101"
"AjaccioMLP";"LeVraiFillon";"0.5454972"
"AjaccioMLP";"Marine2017";"0.5242434"
"AjaccioMLP";"Marine¿Nice";"0.6162641"
"AjaccioMLP";"MarineAParis";"0.5663192"
"AjaccioMLP";"Marine¿Villepinte";"0.5276990"
"Alsace";"Strasbourg";"0.5639605"
"Amiens";"Whirlpool";"0.5568532"
"ArcisSurAube";"DangerMacron";"0.5252977"
"ArcisSurAube";"InvitePol";"0.5477104"
"ArcisSurAube";"Pageas";"0.6529347"
"AuNomDuPeuple";"ChoisirLaFrance";"0.8030875"
"AuNomDuPeuple";"DangerMacron";"0.6842578"
"AuNomDuPeuple";"InvitePol";"0.5072537"
"AuNomDuPeuple";"JeChoisisMarine";"0.5138710"
"AuNomDuPeuple";"JeVoteMarine";"0.7272766"
"AuNomDuPeuple";"LeVraiFillon";"0.5471897"
"AuNomDuPeuple";"Marine2017";"0.8563345"
"AuNomDuPeuple";"Marine¿Nice";"0.6012878"
"AuNomDuPeuple";"MarineAParis";"0.7080414"
"AuNomDuPeuple";"Marine¿Villepinte";"0.6245981"
"AuNomDuPeuple";"MarseilleMLP";"0.6496032"
"AuNomDuPeuple";"MLPTF1";"0.5087754"
"AuNomDuPeuple";"UOIF";"0.5815985"
"AvenirEnCommun";"FranceInsoumise";"0.6348967"
"AvenirEnCommun";"JLM2017";"0.7267049"
"AvenirEnCommun";"JLMFrance2";"0.5655462"
"AvenirEnCommun";"JLMLille";"0.5112473"
"AvenirEnCommun";"JLMMarseille";"0.5700011"
"AvenirEnCommun";"JoursHeureux";"0.5305040"
"AvenirEnCommun";"LaForceDuPeuple";"0.5868920"
"BeurFM";"MohamedSaou";"0.5966036"
"BHJaures";"BHToulouse";"0.5152065"
"BHJaures";"NotreRepublique";"0.5790449"
"BHRennes";"Hamon2017";"0.6209742"
"BHRennes";"JeVotePour";"0.5450643"
"BHToulouse";"CoeurBattant";"0.5077270"
"BHToulouse";"Hamon2017";"0.5941789"
"BHToulouse";"NosQuartiers";"0.5629312"
"Bretagne";"FinistËre";"0.5554100"
"Cazeneuve";"DangerMacron";"0.5257197"
"ChoisirLaFrance";"DangerMacron";"0.7956674"
"ChoisirLaFrance";"JeVoteMarine";"0.7292648"
"ChoisirLaFrance";"LeVraiFillon";"0.6225135"
"ChoisirLaFrance";"Marine2017";"0.8592190"
