"Hashtag1";"Hashtag2";"Correlation"
"18mars";"18mars2017";"0.5122961"
"18mars2017";"6eRepublique";"0.7673286"
"18mars2017";"AvenirEnCommun";"0.7235011"
"18mars2017";"Bastille";"0.6612547"
"18mars2017";"FranceInsoumise";"0.6993184"
"18mars2017";"JaiBastille";"0.8216794"
"18mars2017";"JLM2017";"0.7739530"
"18mars2017";"JLMRennes";"0.6933414"
"18mars2017";"LuttesSociales";"0.5793807"
"18mars2017";"RMC";"0.5283687"
"6eRepublique";"AvenirEnCommun";"0.5474357"
"6eRepublique";"FranceInsoumise";"0.7239183"
"6eRepublique";"JaiBastille";"0.7195609"
"6eRepublique";"JLM2017";"0.6997555"
"6eRepublique";"JLMRennes";"0.5753046"
"ADMD";"Admd2017";"0.7429707"
"ADMD";"findevie";"0.6866015"
"Admd2017";"findevie";"0.6183847"
"Asselineau";"Frexit";"0.5691297"
"AuNomDuPeuple";"AvecMarine";"0.6713817"
"AuNomDuPeuple";"Aveyron";"0.5259979"
"AuNomDuPeuple";"DebatTF1";"0.6231242"
"AuNomDuPeuple";"ErnotteGate";"0.6389733"
"AuNomDuPeuple";"Gers";"0.6342435"
"AuNomDuPeuple";"LeVraiMacron";"0.7226631"
"AuNomDuPeuple";"LilleMLP";"0.6763702"
"AuNomDuPeuple";"Marine2017";"0.9031492"
"AuNomDuPeuple";"MetzMLP";"0.6080092"
"AuNomDuPeuple";"policiers";"0.5759604"
"AuNomDuPeuple";"RSI";"0.6057228"
"AuNomDuPeuple";"SablesdOlonne";"0.6685316"
"AuNomDuPeuple";"SaintRaphaël";"0.7840556"
"AuNomDuPeuple";"Tchad";"0.6633570"
"AvecHamon";"Bercy";"0.6170348"
"AvecMarine";"Marine2017";"0.6739419"
"AvecMarine";"SaintRaphaël";"0.5881819"
"AvenirEnCommun";"FranceInsoumise";"0.5909411"
"AvenirEnCommun";"JaiBastille";"0.5918028"
"AvenirEnCommun";"JLM2017";"0.6345368"
"AvenirEnCommun";"JLMRennes";"0.5806474"
"Aveyron";"Tchad";"0.5302019"
"Bastille";"JLM2017";"0.5220012"
"Bercy";"fairebattrelecoeurdelafrance";"0.6219461"
"Bercy";"FuturDesirable";"0.5708162"
"Bercy";"gauche";"0.5072991"
"Bercy";"Hamon2017";"0.6796585"
"Bercy";"HamonBercy";"0.6046432"
"BHBruxelles";"Conf";"0.5156030"
"BHLeHavre";"Conf";"0.5439722"
"BHNice";"Hamon2017";"0.5071771"
"Brest";"Hamon2017";"0.5568794"
"Brest";"JeVotePour";"0.5838149"
"Bretagne";"Finistère";"0.5102176"
"Bretagne";"passezalouest";"0.6855676"
