"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5165832"
"AJ2017";"JuppéGagnant";"0.5651572"
"AJ2017";"JuppéPrésidentCest";"0.6270849"
"AJNancy";"AJToulouse";"0.5697436"
"AJNancy";"JuppéGagnant";"0.5110847"
"AJNancy";"JuppéPrésidentCest";"0.5635260"
"AJNancy";"LE20H";"0.5929501"
"AJToulouse";"JuppéGagnant";"0.5117768"
"AJToulouse";"JuppéPrésidentCest";"0.6624817"
"Alep";"Syrie";"0.6673114"
"AuNomDuPeuple";"ConventionMLP";"0.5865236"
"AuNomDuPeuple";"Guyane";"0.5092068"
"AuNomDuPeuple";"LaRéunion";"0.5749922"
"AuNomDuPeuple";"LeGrandJury";"0.5303407"
"AuNomDuPeuple";"LeVraiFillon";"0.6008255"
"AuNomDuPeuple";"Mayotte";"0.5974038"
"AuNomDuPeuple";"MLPTF1";"0.6383647"
"AvenirEnCommun";"FranceInsoumise";"0.8584411"
"AvenirEnCommun";"JLM2017";"0.6510020"
"benoithamon2017";"Hamon2017";"0.6066459"
"benoithamon2017";"Japy";"0.6934757"
"Berges";"Paris";"0.5351373"
"Castro";"Royal";"0.5152110"
"CàVous";"peillon2017";"0.5461622"
"Cazeneuve";"Valls";"0.5087599"
"CeQuiNousRassemble";"Valls2017";"0.7667259"
"circulationalternee";"pollution";"0.6554022"
"CNPS";"LaBAP";"0.5017475"
"CNPS";"PrimairesCitoyennes";"0.5231043"
"ConseildeParis";"Paris";"0.6002801"
"ConventionBAP";"LaBAP";"0.5743143"
"ConventionBAP";"PrendsGarde";"0.5046199"
"ConventionBAP";"PrimairesCitoyennes";"0.5118811"
"ConventionMLP";"Guyane";"0.5667701"
"ConventionMLP";"LaRéunion";"0.5681956"
"ConventionMLP";"LeVraiFillon";"0.5188491"
"ConventionMLP";"Marine2017";"0.5269834"
"ConventionMLP";"Mayotte";"0.6278977"
"ConventionMLP";"SalonDuCheval";"0.5491377"
"DelitDentraveIVG";"IVG";"0.5578258"
"diesel";"Paris";"0.6009880"
"DimPol";"France3";"0.5512697"
"DirectAN";"QAG";"0.5091484"
"EnMarche";"revolutionenmarche";"0.5292179"
"Fillon";"Juppé";"0.6041985"
"Fillon";"Sarkozy";"0.5685143"
"FillonGagnant";"FillonPresident";"0.5552381"
"FillonLyon";"JTFillon";"0.5276721"
"France3";"FranceInter";"0.5723840"
"France3";"QuestionsPol";"0.5942363"
"FranceInsoumise";"JLM2017";"0.7820173"
"FranceInter";"QuestionsPol";"0.6397359"
"GrandParisDesBus";"RERB";"0.5275965"
"Guyane";"LaRéunion";"0.7139365"
"Guyane";"LeGrandJury";"0.5557552"
"Guyane";"LeVraiFillon";"0.6221469"
"Guyane";"Mayotte";"0.7673227"
"Guyane";"MLPOutremer";"0.5442287"
"Guyane";"MLPTF1";"0.5000933"
"Guyane";"outremer";"0.5830593"
"Guyane";"SalonDuCheval";"0.6599096"
"Hamon2017";"Japy";"0.8314312"
"Hamon2017";"LEmissionPolitique";"0.5308725"
"HéninBeaumont";"LeVraiFillon";"0.5037192"
"HéninBeaumont";"Mayotte";"0.5743490"
"Hollande";"Macron";"0.5058936"
"Hollande";"Valls";"0.5431616"
"JuppéGagnant";"JuppéPrésidentCest";"0.6922518"
"LaBAP";"PrimairesCitoyennes";"0.5622164"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5112858"
"LaRéunion";"LeGrandJury";"0.5881172"
"LaRéunion";"LeVraiFillon";"0.6087114"
"LaRéunion";"Mayotte";"0.6966906"
"LaRéunion";"MLPOutremer";"0.6147374"
"LaRéunion";"referendumcostituzionale";"0.5559210"
"LaRéunion";"SalonDuCheval";"0.5609982"
"LeDirectFerrari";"Les4Vérités";"0.6448950"
"LeGrandJury";"MLPOutremer";"0.5094165"
"LeGrandJury";"MLPTF1";"0.5299720"
"LeVraiFillon";"Mayotte";"0.5652616"
"LeVraiFillon";"MLPTF1";"0.5610810"
"LeVraiFillon";"SalonDuCheval";"0.5706324"
"Mayotte";"MLPOutremer";"0.7015752"
"Mayotte";"outremer";"0.5055647"
"Mayotte";"SalonDuCheval";"0.6030064"
"Noël";"Telethon2016";"0.5436999"
"Peillon";"peillon2017";"0.5510173"
"PrendsGarde";"PrimairesCitoyennes";"0.5348345"
"sida";"VIH";"0.5073671"
"Uber";"VTC";"0.6937477"
