"Hashtag1";"Hashtag2";"Correlation"
"6eRepublique";"FranceInsoumise";"0.6747888"
"8h30Aphatie";"franceinfo";"0.5700867"
"Alfortville";"JeVoteValls";"0.7187221"
"Alfortville";"Valls2017";"0.6333737"
"AuNomDuPeuple";"Calais";"0.5549649"
"AuNomDuPeuple";"JeChoisisMarine";"0.5019537"
"AuNomDuPeuple";"Koblenz";"0.5615302"
"AuNomDuPeuple";"LeVraiFillon";"0.7258061"
"AuNomDuPeuple";"Marine2017";"0.8769500"
"AuNomDuPeuple";"migrants";"0.5673154"
"AuNomDuPeuple";"MLPTF1";"0.7657694"
"AuNomDuPeuple";"QDI";"0.5031062"
"AuNomDuPeuple";"RSI";"0.5666873"
"AvecMV";"AvecValls";"0.5635627"
"AvecMV";"JeVoteValls";"0.5336481"
"AvecMV";"Liévin";"0.5192615"
"AvecMV";"Valls2017";"0.7086768"
"AvecMV";"VallsParis";"0.5105085"
"AvecPeillon";"ONPC";"0.6456010"
"AvecPeillon";"peillon2017";"0.9116518"
"AvecValls";"JeVoteValls";"0.5299043"
"AvecValls";"Valls2017";"0.6435023"
"AvecValls";"VallsParis";"0.5734547"
"Bayrou";"Macron";"0.5094806"
"benoithamon2017";"Hamon2017";"0.5792410"
"Brest";"Bretagne";"0.5031764"
"Budget2017";"DirectIDF";"0.6042758"
"BudgetIDF";"TransportsIDF";"0.5012895"
"Calais";"migrants";"0.5760670"
"Calais";"MLPTF1";"0.5018349"
"CES2017";"FrenchTech";"0.5633801"
"Clermont";"Valls2017";"0.5100228"
"ClermontFerrand";"RevenuUniversel";"0.5408576"
"CNlesRépublicains";"Fillon2017";"0.5778043"
"CNlesRépublicains";"FillonLaVillette";"0.6167853"
"ConfDePresse";"QuestionsPol";"0.6281036"
"ConfDePresse";"RevenuUniversel";"0.5328096"
"Conferasmus";"Erasmus";"0.6370365"
"Conferasmus";"ErasmusPlus";"0.7001510"
"ConseildeParis";"Paris";"0.5577177"
"DelitDentraveIVG";"IVG";"0.5217522"
"En2017";"Paris";"0.5689203"
"En2017";"StopPollution";"0.5511990"
"EnMarche";"LaMajoritéEnMarche";"0.5334405"
"Fillon";"Hamon";"0.5221407"
"Fillon";"Macron";"0.5949941"
"Fillon";"PenelopeGate";"0.6679976"
"Fillon";"Valls";"0.5029165"
"Fillon2017";"FillonLaVillette";"0.6595250"
"FillonCharleville";"Séguin";"0.5308878"
"FillonGate";"PenelopeGate";"0.5157345"
"FillonNice";"Séguin";"0.5222686"
"FillonNice";"VoeuxFillon";"0.5672601"
"FranceInsoumise";"JLM2017";"0.6364740"
"FranceInsoumise";"LCI";"0.5953071"
"FRANOR";"Handball2017";"0.6207790"
"Hamon";"Macron";"0.5863434"
"Hamon";"Mélenchon";"0.5016540"
"Hamon";"PrimaireGauche";"0.5195757"
"Hamon";"PrimairesGauche";"0.5798042"
"Hamon";"PS";"0.5060394"
"Hamon";"Valls";"0.7342571"
"Hamon2017";"INJ";"0.6713310"
"Hamon2017";"RevenuUniversel";"0.6484861"
"Hamon2017";"RUE";"0.6200794"
"Handball2017";"PhenomenalHandball";"0.6272825"
"Hollande";"Macron";"0.5164729"
"INJ";"RevenuUniversel";"0.6065356"
"interactiv";"le79inter";"0.5481753"
"Israel";"Jerusalem";"0.5580267"
"Jaures";"Montebourg";"0.6168120"
"Jaures";"Montebourg2017";"0.7294693"
"JeChoisisMarine";"Marine2017";"0.5276487"
"JeVoteValls";"Valls2017";"0.7462494"
"JeVoteValls";"VallsParis";"0.5314642"
"JeVoteValls";"VallsTF1";"0.5409402"
"JLM2017";"LCI";"0.5198092"
"Koblenz";"LeVraiFillon";"0.5162049"
"Koblenz";"Marine2017";"0.5552284"
"Koblenz";"MLPTF1";"0.5932909"
"Koblenz";"QDI";"0.5987745"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5401235"
"LCI";"primairePS";"0.5207046"
"LeVraiFillon";"Marine2017";"0.7126888"
"LeVraiFillon";"MLPTF1";"0.6561319"
"Liévin";"Valls2017";"0.5721397"
"Liévin";"VallsParis";"0.5003443"
"Macron";"Valls";"0.5238712"
"Marine2017";"MLPTF1";"0.7447736"
"Marine2017";"RSI";"0.5022642"
"MLPTF1";"QDI";"0.5306648"
"Montebourg";"Montebourg2017";"0.6212758"
"Montpellier";"RevenuUniversel";"0.5052407"
"neige";"verglas";"0.7329184"
"ONPC";"peillon2017";"0.6842193"
"peillon2017";"PeillonLibé";"0.5014693"
"PenelopeFillon";"PenelopeGate";"0.5829932"
"Pinel";"Pinel2017";"0.6291331"
"Pinel";"PRG";"0.5912772"
"Pinel2017";"PRG";"0.6009443"
"Pinel2017";"SylviaPinel";"0.6334986"
"PrimaireGauche";"PrimairesGauche";"0.5580884"
"QuestionsPol";"RevenuUniversel";"0.5617468"
"Sénat";"Senat360";"0.5061862"
"STIF";"TransportsIDF";"0.6128126"
"Valls2017";"VallsParis";"0.6725627"
"Valls2017";"VallsTF1";"0.5537134"
"VendeeGlobe";"VG2016";"0.5878786"
