"Hashtag1";"Hashtag2";"Correlation"
"19hRuthElkrief";"LeDirectFerrari";"0.5698480"
"Alep";"Aleppo";"0.5226324"
"Alep";"Syrie";"0.7008125"
"AuNomDuPeuple";"ConventionMLP";"0.5844244"
"AuNomDuPeuple";"Fillon";"0.5519356"
"AuNomDuPeuple";"Guyane";"0.6228568"
"AuNomDuPeuple";"LeGrandJury";"0.5239300"
"AuNomDuPeuple";"LeVraiFillon";"0.7027577"
"AuNomDuPeuple";"Marine2017";"0.7007753"
"AuNomDuPeuple";"Mayotte";"0.5835572"
"AuNomDuPeuple";"MLPTF1";"0.5965897"
"AuNomDuPeuple";"SalonDuCheval";"0.6136837"
"AvecMV";"CeQuiNousRassemble";"0.6189495"
"AvecMV";"Valls2017";"0.7883317"
"BAP";"ConventionBAP";"0.5358347"
"BAP";"LaBAP";"0.5523807"
"benoithamon2017";"Hamon2017";"0.6923721"
"benoithamon2017";"Japy";"0.7198527"
"benoithamon2017";"RevenuUniversel";"0.5445697"
"budget";"ConseildeParis";"0.5076898"
"Budget2017";"Paris";"0.5085559"
"Castro";"Royal";"0.5747386"
"Cazeneuve";"Hollande";"0.5589777"
"Cazeneuve";"Valls";"0.5277853"
"CeQuiNousRassemble";"Valls2017";"0.7664629"
"circulationalternee";"IDF";"0.5229887"
"circulationalternee";"PicDePollution";"0.5012377"
"circulationalternee";"pollution";"0.6467607"
"CNPS";"LaBAP";"0.5191090"
"CNPS";"PrimairesCitoyennes";"0.5449370"
"ConseildeParis";"Paris";"0.6120121"
"ConventionBAP";"LaBAP";"0.6948392"
"ConventionBAP";"PrimairesCitoyennes";"0.5655376"
"ConventionMLP";"Fillon";"0.5420089"
"ConventionMLP";"Guyane";"0.5915683"
"ConventionMLP";"Marine2017";"0.5599222"
"ConventionMLP";"Mayotte";"0.5504757"
"ConventionMLP";"MLPTF1";"0.5279872"
"ConventionMLP";"SalonDuCheval";"0.6160952"
"DelitDentraveIVG";"IVG";"0.6010594"
"diesel";"Paris";"0.6780614"
"DimPol";"France3";"0.6424099"
"DimPol";"FranceInter";"0.5006482"
"EnMarche";"revolutionenmarche";"0.5623322"
"Fillon";"LeVraiFillon";"0.5327547"
"Fillon";"Macron";"0.5259056"
"France3";"FranceInter";"0.5507310"
"France3";"QuestionsPol";"0.5629996"
"FranceInsoumise";"JLM2017";"0.8128841"
"FranceInter";"QuestionsPol";"0.6233027"
"gauche";"primaires";"0.5333417"
"Guyane";"LeGrandJury";"0.5902286"
"Guyane";"LeVraiFillon";"0.5276520"
"Guyane";"Marine2017";"0.5592285"
"Guyane";"Mayotte";"0.7670472"
"Guyane";"SalonDuCheval";"0.7045364"
"Hamon2017";"Japy";"0.8564461"
"Hamon2017";"LEmissionPolitique";"0.5359237"
"Hamon2017";"RevenuUniversel";"0.6475177"
"HéninBeaumont";"SalonDuCheval";"0.5542123"
"Hollande";"Macron";"0.5758240"
"Hollande";"Valls";"0.5883727"
"LaBAP";"PrimairesCitoyennes";"0.5771460"
"LeGrandJury";"MLPTF1";"0.5950491"
"LeGrandJury";"SalonDuCheval";"0.5452690"
"LeVraiFillon";"Mayotte";"0.5244707"
"LeVraiFillon";"MLPTF1";"0.5479783"
"LeVraiFillon";"SalonDuCheval";"0.5813956"
"LoiTravail";"smic";"0.5592048"
"Macron";"Valls";"0.5344615"
"Marine2017";"Mayotte";"0.5026662"
"Mayotte";"SalonDuCheval";"0.6009258"
"MLPTF1";"SalonDuCheval";"0.5021295"
"Paris";"StopPollution";"0.5745510"
"QAG";"Sénat";"0.5721720"
"sida";"VIH";"0.5176793"
"Uber";"VTC";"0.6931159"
