"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"111323397";"1093208600";"0.6393110";"UMP";"UMP";"j_ump75";"Francoispinte"
"1149260660";"102458467";"0.5102263";"UMP";"UMP";"emorinchartier";"TheveninPatrick"
"116025332";"1004071460";"0.6491999";"UMP";"UMP";"agneslebrun";"DDouillet"
"116229959";"102458467";"0.5638339";"UMP";"UMP";"emorinchartier";"solere92"
"116229959";"111323397";"0.5866259";"UMP";"UMP";"Francoispinte";"solere92"
"118341297";"1005885764";"0.5818360";"PS";"PS";"angersps";"Rita_Maalouf_"
"11911322";"1004071460";"0.5693425";"UMP";"UMP";"agneslebrun";"philippejuvin"
"11911322";"116025332";"0.5204922";"UMP";"UMP";"DDouillet";"philippejuvin"
"126988205";"116025332";"0.5416541";"UMP";"UMP";"DDouillet";"N_Guillerme"
"127643327";"104921164";"0.5549862";"PS";"PS";"VincentGuibert";"luniseMarquis"
"128149754";"116229959";"0.7556414";"UMP";"Droite";"solere92";"2courson"
"128149754";"111323397";"0.6989784";"UMP";"Droite";"Francoispinte";"2courson"
"128149754";"1093208600";"0.5335599";"UMP";"Droite";"j_ump75";"2courson"
"130495269";"1140874034";"0.6496011";"PS";"PS";"Kheira_Bouziane";"VincentTISON"
"1316528215";"1004071460";"0.5212612";"UMP";"UMP";"agneslebrun";"LArribage"
"1316528215";"128149754";"0.5224434";"Droite";"UMP";"2courson";"LArribage"
"132465432";"101817931";"0.5114066";"Droite";"Droite";"alainhoupert";"ACTIFSPACACORSE,PhilippeMemoli"
"1358830140";"128149754";"0.5065016";"Droite";"UMP";"2courson";"LamureE"
"1358830140";"111323397";"0.6238313";"UMP";"UMP";"Francoispinte";"LamureE"
"1358830140";"1093208600";"0.6528359";"UMP";"UMP";"j_ump75";"LamureE"
"1358847770";"111323397";"0.6650495";"UMP";"UMP";"Francoispinte";"CDeroche_Senat"
"1358847770";"1358830140";"0.6370762";"UMP";"UMP";"LamureE";"CDeroche_Senat"
"1358847770";"1093208600";"0.6093137";"UMP";"UMP";"j_ump75";"CDeroche_Senat"
"139333004";"128149754";"0.5102707";"Droite";"PRG";"2courson";"S_Revie"
"139333004";"1229928415";"0.5792903";"PS";"PRG";"psparis8";"S_Revie"
"139333004";"1093208600";"0.5107352";"UMP";"PRG";"j_ump75";"S_Revie"
"1429821811";"1149260660";"0.7360404";"UMP";"UMP";"TheveninPatrick";"mhdesesgaulx"
"14658057";"118341297";"0.5502171";"PS";"PS";"Rita_Maalouf_";"jccambadelis"
"147974770";"132465432";"0.5706479";"Droite";"UMP";"ACTIFSPACACORSE,PhilippeMemoli";"jacky_deromedi"
"147974770";"1004071460";"0.6620702";"UMP";"UMP";"agneslebrun";"jacky_deromedi"
"1490528762";"116229959";"0.7025881";"UMP";"Droite";"solere92";"LePCD95"
"1490528762";"128149754";"0.6889294";"Droite";"Droite";"2courson";"LePCD95"
"1490528762";"139526253";"0.5488951";"Droite";"Droite";"An_Mls,Democratospher";"LePCD95"
"156608013";"111323397";"0.5738045";"UMP";"UMP";"Francoispinte";"sophieprimas"
"156608013";"1358847770";"0.6050942";"UMP";"UMP";"CDeroche_Senat";"sophieprimas"
"156608013";"1358830140";"0.5918780";"UMP";"UMP";"LamureE";"sophieprimas"
"1567830938";"128149754";"0.5060771";"Droite";"UMP";"2courson";"NKMavecle9eme"
"1567830938";"1490528762";"0.5402016";"Droite";"UMP";"LePCD95";"NKMavecle9eme"
"1567830938";"116565781";"0.5361107";"UMP";"UMP";"Olaurentjoye";"NKMavecle9eme"
"1567830938";"139333004";"0.5143705";"PRG";"UMP";"S_Revie";"NKMavecle9eme"
"162780631";"116229959";"0.5258678";"UMP";"Droite";"solere92";"chjamin"
"162780631";"1490528762";"0.7307498";"Droite";"Droite";"LePCD95";"chjamin"
"16883353";"1140874034";"0.5253026";"PS";"PS";"Kheira_Bouziane";"corinnebord"
"16884402";"137253079";"0.5539993";"Media";"Media";"LaTribune";"ladepechedumidi"
"18167178";"132465432";"0.5377184";"Droite";"Media";"ACTIFSPACACORSE,PhilippeMemoli";"laprovence"
"18167178";"111887233";"0.5180324";"PS";"Media";"MASSEFLO13013";"laprovence"
"18396319";"113047084";"0.5135032";"ExtremeDroite";"Media";"LdeDanne,ldedanne";"CNEWS,itele,cnews,CNews"
"18396319";"127643327";"0.6283652";"PS";"Media";"luniseMarquis";"CNEWS,itele,cnews,CNews"
"18578222";"104921164";"0.6780826";"PS";"Gauche";"VincentGuibert";"larrouturou"
"187508945";"1543776073";"0.5247980";"centre";"centre";"UDI_ardeche";"Sophie_Auconie"
"1894416624";"126988205";"0.5487791";"UMP";"FN";"N_Guillerme";"FCoolzaet"
"191097428";"1367398610";"0.5100522";"UMP";"Droite";"Meunier_Ph";"RPR06"
"192130715";"128149754";"0.5344896";"Droite";"UMP";"2courson";"lsailliet"
"192130715";"1004071460";"0.7239064";"UMP";"UMP";"agneslebrun";"lsailliet"
"192130715";"11911322";"0.5233034";"UMP";"UMP";"philippejuvin";"lsailliet"
"192130715";"116565781";"0.5448137";"UMP";"UMP";"Olaurentjoye";"lsailliet"
"192130715";"1316528215";"0.5984636";"UMP";"UMP";"LArribage";"lsailliet"
"192130715";"105116603";"0.5084932";"UMP";"UMP";"jf_cope";"lsailliet"
"192130715";"116025332";"0.6614363";"UMP";"UMP";"DDouillet";"lsailliet"
"192130715";"147974770";"0.6059905";"UMP";"UMP";"jacky_deromedi";"lsailliet"
"19294401";"16040704";"0.5464140";"centre";"centre";"julienjanvier";"ModemRUI,ModemEurNord"
"19294401";"11911322";"0.6034952";"UMP";"centre";"philippejuvin";"ModemRUI,ModemEurNord"
"19294401";"137253079";"0.5104689";"Media";"centre";"LaTribune";"ModemRUI,ModemEurNord"
"1931057509";"1429821811";"0.5306507";"UMP";"UMP";"mhdesesgaulx";"GrosdidierSenat"
"194114947";"113047084";"0.5440985";"ExtremeDroite";"Droite";"LdeDanne,ldedanne";"CBeigbeder"
"198828368";"14658057";"0.6216782";"PS";"PS";"jccambadelis";"ideashumanumest"
"19900973";"1005885764";"0.7585501";"PS";"PS";"angersps";"partisocialiste"
"19900973";"118341297";"0.8125276";"PS";"PS";"Rita_Maalouf_";"partisocialiste"
"19900973";"14658057";"0.6582764";"PS";"PS";"jccambadelis";"partisocialiste"
"201737230";"139333004";"0.5104012";"PRG";"PS";"S_Revie";"socialistesAN"
"204368725";"1229928415";"0.5258177";"PS";"PCF";"psparis8";"IanBrossat"
"204368725";"14301443";"0.5405438";"PS";"PCF";"romainblachier";"IanBrossat"
"20702279";"116565781";"0.6467920";"UMP";"UMP";"Olaurentjoye";"nk_m"
"20702279";"1567830938";"0.8464124";"UMP";"UMP";"NKMavecle9eme";"nk_m"
"21302947";"19900973";"0.6321993";"PS";"PS";"partisocialiste";"PierreKanuty"
"21302947";"118341297";"0.6464680";"PS";"PS";"Rita_Maalouf_";"PierreKanuty"
"21302947";"1005885764";"0.5697157";"PS";"PS";"angersps";"PierreKanuty"
"21302947";"14658057";"0.6132875";"PS";"PS";"jccambadelis";"PierreKanuty"
"213754264";"21302947";"0.5284597";"PS";"PS";"PierreKanuty";"faureolivier"
"213754264";"201737230";"0.5106632";"PS";"PS";"socialistesAN";"faureolivier"
"217749896";"113047084";"0.6044593";"ExtremeDroite";"FN";"LdeDanne,ldedanne";"MLP_officiel"
"218144431";"126988205";"0.5107997";"UMP";"UMP";"N_Guillerme";"Sylvie_Ramond"
"218144431";"1004071460";"0.5894529";"UMP";"UMP";"agneslebrun";"Sylvie_Ramond"
"218144431";"147974770";"0.7290438";"UMP";"UMP";"jacky_deromedi";"Sylvie_Ramond"
"218144431";"192130715";"0.6083996";"UMP";"UMP";"lsailliet";"Sylvie_Ramond"
"218144431";"116025332";"0.5815621";"UMP";"UMP";"DDouillet";"Sylvie_Ramond"
"218865347";"1367398610";"0.5297300";"UMP";"centre";"Meunier_Ph";"MarioRossiReims"
