"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"1040154241";"1018489008";"0.6470638";"PS";"PS";"VanessaThomas75";"ps_49"
"107238011";"103020386";"0.5666189";"PS";"PS";"sgrandgambe";"capucineedou"
"108404834";"10381732";"0.5406087";"PS";"Gauche";"BaptisteChapuis";"mehdimassrour"
"108404834";"107238011";"0.5015559";"PS";"Gauche";"capucineedou";"mehdimassrour"
"1092822246";"107238011";"0.8553747";"PS";"PS";"capucineedou";"GhislaineSalmat"
"1092822246";"103020386";"0.7462524";"PS";"PS";"sgrandgambe";"GhislaineSalmat"
"113623030";"111323397";"0.5118097";"UMP";"Droite";"Francoispinte";"juliendetheve"
"113623030";"110969851";"0.6384302";"PRG";"Droite";"simoncachia59";"juliendetheve"
"113691851";"10381732";"0.5683695";"PS";"PS";"BaptisteChapuis";"HellaKR"
"113691851";"108404834";"0.5716211";"Gauche";"PS";"mehdimassrour";"HellaKR"
"113691851";"107238011";"0.6580340";"PS";"PS";"capucineedou";"HellaKR"
"113691851";"103020386";"0.5337660";"PS";"PS";"sgrandgambe";"HellaKR"
"113691851";"1092822246";"0.6076834";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113861790";"1018489008";"0.5326960";"PS";"PS";"VanessaThomas75";"delpeyrat"
"113861790";"107238011";"0.5120000";"PS";"PS";"capucineedou";"delpeyrat"
"113861790";"113691851";"0.5731425";"PS";"PS";"HellaKR";"delpeyrat"
"113861790";"1092822246";"0.5486149";"PS";"PS";"GhislaineSalmat";"delpeyrat"
"113861790";"103020386";"0.5895293";"PS";"PS";"sgrandgambe";"delpeyrat"
"114704955";"105103721";"0.5908873";"Media";"Media";"TV5MONDEINFO";"lemonde_pol"
"1149260660";"105103721";"0.5572713";"Media";"UMP";"TV5MONDEINFO";"TheveninPatrick"
"115643244";"1092822246";"0.5312502";"PS";"PS";"GhislaineSalmat";"MathieuHanotin"
"115643244";"103020386";"0.6192740";"PS";"PS";"sgrandgambe";"MathieuHanotin"
"115643244";"113691851";"0.6270802";"PS";"PS";"HellaKR";"MathieuHanotin"
"115643244";"113861790";"0.6174764";"PS";"PS";"delpeyrat";"MathieuHanotin"
"117884007";"107238011";"0.6943098";"PS";"PS";"capucineedou";"FFE_PS"
"117884007";"115643244";"0.6884772";"PS";"PS";"MathieuHanotin";"FFE_PS"
"117884007";"113691851";"0.7990834";"PS";"PS";"HellaKR";"FFE_PS"
"117884007";"1092822246";"0.6826701";"PS";"PS";"GhislaineSalmat";"FFE_PS"
"117884007";"103020386";"0.6168632";"PS";"PS";"sgrandgambe";"FFE_PS"
"117884007";"108404834";"0.5790677";"Gauche";"PS";"mehdimassrour";"FFE_PS"
"117884007";"1140898249";"0.5149164";"PS";"PS";"MartineMartinel";"FFE_PS"
