"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"10652262";"105103721";"0.6128693";"Media";"Media";"TV5MONDEINFO";"Bekouz"
"10652262";"1006325990";"0.5309069";"PS";"Media";"luccarvounas";"Bekouz"
"110969851";"1001415254";"0.6303151";"PS";"PRG";"JocelynBureau";"simoncachia59"
"110969851";"10652262";"0.5050095";"Media";"PRG";"Bekouz";"simoncachia59"
"112284601";"110969851";"0.5253878";"PRG";"Media";"simoncachia59";"FredMichalak"
"112284601";"1001415254";"0.7050627";"PS";"Media";"JocelynBureau";"FredMichalak"
"1123600008";"1006325990";"0.8114687";"PS";"PS";"luccarvounas";"Socialiste94"
"1123600008";"104921164";"0.5031152";"PS";"PS";"VincentGuibert";"Socialiste94"
"113691851";"1018489008";"0.6170821";"PS";"PS";"VanessaThomas75";"HellaKR"
"113861790";"113691851";"0.6903148";"PS";"PS";"HellaKR";"delpeyrat"
"113861790";"1018489008";"0.6322720";"PS";"PS";"VanessaThomas75";"delpeyrat"
"1140898249";"113691851";"0.5421456";"PS";"PS";"HellaKR";"MartineMartinel"
"1140898249";"1018489008";"0.5808888";"PS";"PS";"VanessaThomas75";"MartineMartinel"
"114704955";"10652262";"0.6833868";"Media";"Media";"Bekouz";"lemonde_pol"
"114704955";"105103721";"0.6264159";"Media";"Media";"TV5MONDEINFO";"lemonde_pol"
"115086169";"114704955";"0.5790445";"Media";"Media";"lemonde_pol";"WEBINDEP,lindependant"
"115086169";"114512948";"0.5650578";"Media";"Media";"GG_RMC";"WEBINDEP,lindependant"
"115086169";"105103721";"0.7543960";"Media";"Media";"TV5MONDEINFO";"WEBINDEP,lindependant"
"115643244";"113691851";"0.6953830";"PS";"PS";"HellaKR";"MathieuHanotin"
"117884007";"115643244";"0.5519897";"PS";"PS";"MathieuHanotin";"FFE_PS"
"117884007";"113691851";"0.5362902";"PS";"PS";"HellaKR";"FFE_PS"
"11911322";"113047084";"0.5110611";"ExtremeDroite";"UMP";"LdeDanne,ldedanne";"philippejuvin"
"1198226959";"115086169";"0.5074583";"Media";"PS";"WEBINDEP,lindependant";"JulienRichard92"
"121704763";"114512948";"0.5648644";"Media";"Media";"GG_RMC";"Panouille"
"121704763";"115086169";"0.5400726";"Media";"Media";"WEBINDEP,lindependant";"Panouille"
"1229928415";"1198226959";"0.5489488";"PS";"PS";"JulienRichard92";"psparis8"
"1229928415";"113691851";"0.5013345";"PS";"PS";"HellaKR";"psparis8"
"1229928415";"1018489008";"0.5438058";"PS";"PS";"VanessaThomas75";"psparis8"
"1229928415";"113861790";"0.6018118";"PS";"PS";"delpeyrat";"psparis8"
