"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"103020386";"1018489008";"0.7285900";"PS";"PS";"VanessaThomas75";"sgrandgambe"
"106389937";"104921164";"0.8801110";"PS";"PS";"VincentGuibert";"BRUNOHELIN"
"107238011";"103020386";"0.6526131";"PS";"PS";"sgrandgambe";"capucineedou"
"1092822246";"1018489008";"0.8350873";"PS";"PS";"VanessaThomas75";"GhislaineSalmat"
"1092822246";"107238011";"0.5392653";"PS";"PS";"capucineedou";"GhislaineSalmat"
"1092822246";"103020386";"0.7631180";"PS";"PS";"sgrandgambe";"GhislaineSalmat"
"110521463";"106389937";"0.7486311";"PS";"Gauche";"BRUNOHELIN";"PatricePrat"
"110521463";"104921164";"0.7837789";"PS";"Gauche";"VincentGuibert";"PatricePrat"
"1108780806";"110521463";"0.5158578";"Gauche";"PS";"PatricePrat";"AGralepois"
"1108780806";"106389937";"0.6196321";"PS";"PS";"BRUNOHELIN";"AGralepois"
"1108780806";"104921164";"0.6202115";"PS";"PS";"VincentGuibert";"AGralepois"
"113691851";"1018489008";"0.6461588";"PS";"PS";"VanessaThomas75";"HellaKR"
"113691851";"107238011";"0.7185671";"PS";"PS";"capucineedou";"HellaKR"
"113691851";"103020386";"0.7916891";"PS";"PS";"sgrandgambe";"HellaKR"
"113691851";"1092822246";"0.6818551";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113861790";"103020386";"0.8392252";"PS";"PS";"sgrandgambe";"delpeyrat"
"113861790";"1018489008";"0.6982829";"PS";"PS";"VanessaThomas75";"delpeyrat"
"113861790";"1092822246";"0.7107957";"PS";"PS";"GhislaineSalmat";"delpeyrat"
"113861790";"107238011";"0.7785598";"PS";"PS";"capucineedou";"delpeyrat"
"113861790";"113691851";"0.8224737";"PS";"PS";"HellaKR";"delpeyrat"
"1139354426";"1018489008";"0.5274085";"PS";"PS";"VanessaThomas75";"PCohen"
"1139354426";"113861790";"0.5319215";"PS";"PS";"delpeyrat";"PCohen"
"1139354426";"1092822246";"0.5567916";"PS";"PS";"GhislaineSalmat";"PCohen"
"1140874034";"110521463";"0.7922846";"Gauche";"PS";"PatricePrat";"Kheira_Bouziane"
"1140874034";"106389937";"0.6754914";"PS";"PS";"BRUNOHELIN";"Kheira_Bouziane"
"1140874034";"104921164";"0.6740185";"PS";"PS";"VincentGuibert";"Kheira_Bouziane"
"115643244";"113861790";"0.8795002";"PS";"PS";"delpeyrat";"MathieuHanotin"
"115643244";"1092822246";"0.7022450";"PS";"PS";"GhislaineSalmat";"MathieuHanotin"
"115643244";"103020386";"0.8050194";"PS";"PS";"sgrandgambe";"MathieuHanotin"
"115643244";"1139354426";"0.5026033";"PS";"PS";"PCohen";"MathieuHanotin"
"115643244";"107238011";"0.7378440";"PS";"PS";"capucineedou";"MathieuHanotin"
"115643244";"113691851";"0.8369221";"PS";"PS";"HellaKR";"MathieuHanotin"
"115643244";"1018489008";"0.6799218";"PS";"PS";"VanessaThomas75";"MathieuHanotin"
"116229959";"111323397";"0.5921860";"UMP";"UMP";"Francoispinte";"solere92"
"1198226959";"1139354426";"0.5082944";"PS";"PS";"PCohen";"JulienRichard92"
"122314392";"1018489008";"0.5112391";"PS";"Gauche";"VanessaThomas75";"SabrinaMetayer"
"122314392";"113861790";"0.8353866";"PS";"Gauche";"delpeyrat";"SabrinaMetayer"
"122314392";"103020386";"0.5819974";"PS";"Gauche";"sgrandgambe";"SabrinaMetayer"
"122314392";"1092822246";"0.5159372";"PS";"Gauche";"GhislaineSalmat";"SabrinaMetayer"
"122314392";"107238011";"0.6789534";"PS";"Gauche";"capucineedou";"SabrinaMetayer"
"122314392";"115643244";"0.6187189";"PS";"Gauche";"MathieuHanotin";"SabrinaMetayer"
"122314392";"113691851";"0.6145730";"PS";"Gauche";"HellaKR";"SabrinaMetayer"
"128556304";"123830541";"0.5428142";"Media";"Media";"RMCinfo";"RTL_presse"
"130495269";"103020386";"0.6315307";"PS";"PS";"sgrandgambe";"VincentTISON"
"130495269";"1092822246";"0.5247819";"PS";"PS";"GhislaineSalmat";"VincentTISON"
"130495269";"122314392";"0.5211883";"Gauche";"PS";"SabrinaMetayer";"VincentTISON"
"130495269";"107238011";"0.7415609";"PS";"PS";"capucineedou";"VincentTISON"
"130495269";"115643244";"0.7575921";"PS";"PS";"MathieuHanotin";"VincentTISON"
"130495269";"113691851";"0.7201841";"PS";"PS";"HellaKR";"VincentTISON"
"130495269";"1139354426";"0.5537058";"PS";"PS";"PCohen";"VincentTISON"
"130495269";"113861790";"0.7225091";"PS";"PS";"delpeyrat";"VincentTISON"
"1336697245";"130495269";"0.5094561";"PS";"PS";"VincentTISON";"barlis_c"
"1336697245";"113861790";"0.5530620";"PS";"PS";"delpeyrat";"barlis_c"
"1336697245";"113691851";"0.5943139";"PS";"PS";"HellaKR";"barlis_c"
"1336697245";"103020386";"0.5161244";"PS";"PS";"sgrandgambe";"barlis_c"
"1336697245";"1092822246";"0.6348768";"PS";"PS";"GhislaineSalmat";"barlis_c"
"1336697245";"1018489008";"0.6188290";"PS";"PS";"VanessaThomas75";"barlis_c"
"1336697245";"115643244";"0.6215171";"PS";"PS";"MathieuHanotin";"barlis_c"
"134439661";"114316064";"0.5453677";"PS";"centre";"jpdaviaud";"eddieait_of"
"134439661";"1006325990";"0.5280539";"PS";"centre";"luccarvounas";"eddieait_of"
"134505011";"1026449407";"0.9214673";"centre";"centre";"prgparis18";"JRGParis"
"1356884672";"113861790";"0.6249471";"PS";"PS";"delpeyrat";"NormaMevPla"
"1356884672";"113691851";"0.5232018";"PS";"PS";"HellaKR";"NormaMevPla"
"1356884672";"1092822246";"0.5403620";"PS";"PS";"GhislaineSalmat";"NormaMevPla"
"1356884672";"1018489008";"0.6545554";"PS";"PS";"VanessaThomas75";"NormaMevPla"
"1356884672";"115643244";"0.6521475";"PS";"PS";"MathieuHanotin";"NormaMevPla"
"1356884672";"103020386";"0.6541794";"PS";"PS";"sgrandgambe";"NormaMevPla"
"139333004";"108359730";"0.6103320";"Media";"PRG";"lilianalemagna";"S_Revie"
"139333004";"1092822246";"0.5271200";"PS";"PRG";"GhislaineSalmat";"S_Revie"
"14389177";"113691851";"0.7231268";"PS";"PS";"HellaKR";"benoithamon"
"14389177";"130495269";"0.7816987";"PS";"PS";"VincentTISON";"benoithamon"
"14389177";"107238011";"0.6335053";"PS";"PS";"capucineedou";"benoithamon"
"14389177";"103020386";"0.6403631";"PS";"PS";"sgrandgambe";"benoithamon"
"14389177";"115643244";"0.7549312";"PS";"PS";"MathieuHanotin";"benoithamon"
