"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"107238011";"103020386";"0.6692458";"PS";"PS";"sgrandgambe";"capucineedou"
"107238011";"1018489008";"0.6470758";"PS";"PS";"VanessaThomas75";"capucineedou"
"1092822246";"1018489008";"0.7231236";"PS";"PS";"VanessaThomas75";"GhislaineSalmat"
"1092822246";"107238011";"0.6503265";"PS";"PS";"capucineedou";"GhislaineSalmat"
"1108780806";"104921164";"0.6870531";"PS";"PS";"VincentGuibert";"AGralepois"
"110969851";"104921164";"0.6383852";"PS";"PRG";"VincentGuibert";"simoncachia59"
"110969851";"1108780806";"0.5463685";"PS";"PRG";"AGralepois";"simoncachia59"
"113691851";"1001415254";"0.5627303";"PS";"PS";"JocelynBureau";"HellaKR"
"113691851";"1018489008";"0.5229852";"PS";"PS";"VanessaThomas75";"HellaKR"
"113691851";"1092822246";"0.5158081";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113691851";"107238011";"0.5640168";"PS";"PS";"capucineedou";"HellaKR"
"113861790";"107238011";"0.5165948";"PS";"PS";"capucineedou";"delpeyrat"
"113861790";"104517242";"0.5094379";"PS";"PS";"MJS_63";"delpeyrat"
"113861790";"1018489008";"0.5094898";"PS";"PS";"VanessaThomas75";"delpeyrat"
"113861790";"113691851";"0.5773918";"PS";"PS";"HellaKR";"delpeyrat"
"1140898249";"1092822246";"0.5294338";"PS";"PS";"GhislaineSalmat";"MartineMartinel"
"1140898249";"1006325990";"0.5622606";"PS";"PS";"luccarvounas";"MartineMartinel"
"114704955";"112284601";"0.5726449";"Media";"Media";"FredMichalak";"lemonde_pol"
"115086169";"114704955";"0.5338454";"Media";"Media";"lemonde_pol";"WEBINDEP,lindependant"
"115643244";"103020386";"0.5121305";"PS";"PS";"sgrandgambe";"MathieuHanotin"
"115643244";"113861790";"0.5222923";"PS";"PS";"delpeyrat";"MathieuHanotin"
"115643244";"107238011";"0.6300042";"PS";"PS";"capucineedou";"MathieuHanotin"
"115643244";"1092822246";"0.5221976";"PS";"PS";"GhislaineSalmat";"MathieuHanotin"
"115643244";"113691851";"0.5933776";"PS";"PS";"HellaKR";"MathieuHanotin"
"115643244";"1018489008";"0.5057334";"PS";"PS";"VanessaThomas75";"MathieuHanotin"
"117798111";"111887233";"0.5179094";"PS";"PS";"MASSEFLO13013";"JLGagnaire"
"117884007";"115643244";"0.5238359";"PS";"PS";"MathieuHanotin";"FFE_PS"
"117884007";"1018489008";"0.5188559";"PS";"PS";"VanessaThomas75";"FFE_PS"
"122133343";"114704955";"0.7565101";"Media";"Media";"lemonde_pol";"lemondelive"
"123658261";"1103126714";"0.5159974";"centre";"Media";"UDIjeunes51";"boxepopuli"
"123658261";"112284601";"0.7691388";"Media";"Media";"FredMichalak";"boxepopuli"
"123658261";"114704955";"0.7811465";"Media";"Media";"lemonde_pol";"boxepopuli"
"123658261";"115086169";"0.5140496";"Media";"Media";"WEBINDEP,lindependant";"boxepopuli"
"123830541";"114512948";"0.6406314";"Media";"Media";"GG_RMC";"RMCinfo"
"125706476";"1108780806";"0.5217861";"PS";"PS";"AGralepois";"lorenzichris"
"125706476";"110969851";"0.6413625";"PRG";"PS";"simoncachia59";"lorenzichris"
"125706476";"104921164";"0.5608718";"PS";"PS";"VincentGuibert";"lorenzichris"
"127643327";"117798111";"0.5278817";"PS";"PS";"JLGagnaire";"luniseMarquis"
"127643327";"105103721";"0.5979881";"Media";"PS";"TV5MONDEINFO";"luniseMarquis"
"1283588581";"125706476";"0.5339169";"PS";"Media";"lorenzichris";"Lopinion_fr,lopinion_fr"
"1283588581";"114704955";"0.6236666";"Media";"Media";"lemonde_pol";"Lopinion_fr,lopinion_fr"
"1283588581";"112284601";"0.8137105";"Media";"Media";"FredMichalak";"Lopinion_fr,lopinion_fr"
"1283588581";"1108780806";"0.5075782";"PS";"Media";"AGralepois";"Lopinion_fr,lopinion_fr"
"1283588581";"123658261";"0.7315468";"Media";"Media";"boxepopuli";"Lopinion_fr,lopinion_fr"
"128556304";"112284601";"0.6478198";"Media";"Media";"FredMichalak";"RTL_presse"
"128556304";"1283588581";"0.5936004";"Media";"Media";"Lopinion_fr,lopinion_fr";"RTL_presse"
"128556304";"125706476";"0.5093076";"PS";"Media";"lorenzichris";"RTL_presse"
"128556304";"123658261";"0.5426012";"Media";"Media";"boxepopuli";"RTL_presse"
"128593679";"1283588581";"0.5975386";"Media";"Media";"Lopinion_fr,lopinion_fr";"GuillaumeDaret"
"128593679";"115086169";"0.7489877";"Media";"Media";"WEBINDEP,lindependant";"GuillaumeDaret"
"128593679";"114704955";"0.7026619";"Media";"Media";"lemonde_pol";"GuillaumeDaret"
"128593679";"123658261";"0.8041359";"Media";"Media";"boxepopuli";"GuillaumeDaret"
"128593679";"112284601";"0.6636055";"Media";"Media";"FredMichalak";"GuillaumeDaret"
"130495269";"103020386";"0.5745764";"PS";"PS";"sgrandgambe";"VincentTISON"
"130495269";"1018489008";"0.5305626";"PS";"PS";"VanessaThomas75";"VincentTISON"
"130495269";"113861790";"0.5787250";"PS";"PS";"delpeyrat";"VincentTISON"
"130495269";"1092822246";"0.5552155";"PS";"PS";"GhislaineSalmat";"VincentTISON"
"130495269";"113691851";"0.5052956";"PS";"PS";"HellaKR";"VincentTISON"
"130495269";"107238011";"0.7458968";"PS";"PS";"capucineedou";"VincentTISON"
"130495269";"115643244";"0.6393356";"PS";"PS";"MathieuHanotin";"VincentTISON"
"1315446344";"125706476";"0.5756090";"PS";"PS";"lorenzichris";"MattBrasseLH"
"1318611924";"113047084";"0.5281423";"ExtremeDroite";"ExtremeDroite";"LdeDanne,ldedanne";"OuchikhKarim"
"1318611924";"117798111";"0.5234717";"PS";"ExtremeDroite";"JLGagnaire";"OuchikhKarim"
"133663801";"122133343";"0.6162165";"Media";"Media";"lemondelive";"BFMTV"
"133663801";"114704955";"0.6887263";"Media";"Media";"lemonde_pol";"BFMTV"
"1336697245";"113861790";"0.5717586";"PS";"PS";"delpeyrat";"barlis_c"
"1336697245";"104517242";"0.5353398";"PS";"PS";"MJS_63";"barlis_c"
"1356884672";"115643244";"0.6813197";"PS";"PS";"MathieuHanotin";"NormaMevPla"
"1356884672";"117884007";"0.5193351";"PS";"PS";"FFE_PS";"NormaMevPla"
"1356884672";"107238011";"0.5983400";"PS";"PS";"capucineedou";"NormaMevPla"
"1356884672";"130495269";"0.6020831";"PS";"PS";"VincentTISON";"NormaMevPla"
"1356884672";"103020386";"0.5880588";"PS";"PS";"sgrandgambe";"NormaMevPla"
"1358827794";"101817931";"0.6871564";"Droite";"UMP";"alainhoupert";"BasPhilippe"
"1358847770";"1103126714";"0.5337845";"centre";"UMP";"UDIjeunes51";"CDeroche_Senat"
"14301443";"110969851";"0.5336470";"PRG";"PS";"simoncachia59";"romainblachier"
"14389177";"1356884672";"0.6964431";"PS";"PS";"NormaMevPla";"benoithamon"
"14389177";"107238011";"0.5198115";"PS";"PS";"capucineedou";"benoithamon"
"14389177";"115643244";"0.6593699";"PS";"PS";"MathieuHanotin";"benoithamon"
"14389177";"113691851";"0.5161197";"PS";"PS";"HellaKR";"benoithamon"
"14389177";"103020386";"0.7012648";"PS";"PS";"sgrandgambe";"benoithamon"
"14389177";"130495269";"0.6305079";"PS";"PS";"VincentTISON";"benoithamon"
"1439016650";"113047084";"0.5065430";"ExtremeDroite";"FN";"LdeDanne,ldedanne";"Bertrand_IRAGNE"
"1451103373";"1283588581";"0.5383044";"Media";"Media";"Lopinion_fr,lopinion_fr";"GermainTreill"
"1451103373";"112284601";"0.6233990";"Media";"Media";"FredMichalak";"GermainTreill"
"1451103373";"123830541";"0.5543744";"Media";"Media";"RMCinfo";"GermainTreill"
"1451103373";"123658261";"0.5767353";"Media";"Media";"boxepopuli";"GermainTreill"
"1451103373";"114512948";"0.5933538";"Media";"Media";"GG_RMC";"GermainTreill"
"1467711444";"125727024";"0.5338330";"PS";"centre";"CCastaner";"CAP21LRC_T"
"149813090";"137253079";"0.6380303";"Media";"UMP";"LaTribune";"MAlliotMarie"
"151043323";"125706476";"0.5391163";"PS";"Media";"lorenzichris";"msoudais"
"151043323";"115086169";"0.5444374";"Media";"Media";"WEBINDEP,lindependant";"msoudais"
"151043323";"110969851";"0.5780643";"PRG";"Media";"simoncachia59";"msoudais"
"151043323";"1358847770";"0.5260706";"UMP";"Media";"CDeroche_Senat";"msoudais"
"151043323";"104921164";"0.5605644";"PS";"Media";"VincentGuibert";"msoudais"
"151043323";"1451103373";"0.6314763";"Media";"Media";"GermainTreill";"msoudais"
"1525524354";"1018489008";"0.5929552";"PS";"PS";"VanessaThomas75";"Isabel_thomasEU"
"1525524354";"115643244";"0.6667658";"PS";"PS";"MathieuHanotin";"Isabel_thomasEU"
"1525524354";"107238011";"0.6064734";"PS";"PS";"capucineedou";"Isabel_thomasEU"
"1525524354";"130495269";"0.5445677";"PS";"PS";"VincentTISON";"Isabel_thomasEU"
"1525524354";"1092822246";"0.6282137";"PS";"PS";"GhislaineSalmat";"Isabel_thomasEU"
"1525524354";"103020386";"0.5362995";"PS";"PS";"sgrandgambe";"Isabel_thomasEU"
"1525524354";"1356884672";"0.5467398";"PS";"PS";"NormaMevPla";"Isabel_thomasEU"
"1525524354";"113691851";"0.5071620";"PS";"PS";"HellaKR";"Isabel_thomasEU"
"152786338";"1467711444";"0.5094949";"centre";"Gauche";"CAP21LRC_T";"ProgressistesEM,leClubDSK,_Progressistes"
"152786338";"128593679";"0.5494331";"Media";"Gauche";"GuillaumeDaret";"ProgressistesEM,leClubDSK,_Progressistes"
"152786338";"115086169";"0.5152008";"Media";"Gauche";"WEBINDEP,lindependant";"ProgressistesEM,leClubDSK,_Progressistes"
"1543776073";"133236438";"0.5072303";"Droite";"centre";"MaximeThiebaut";"UDI_ardeche"
"1543776073";"1316528215";"0.5114449";"UMP";"centre";"LArribage";"UDI_ardeche"
"15823722";"123658261";"0.6186169";"Media";"Media";"boxepopuli";"MarianneleMag"
"15823722";"108561712";"0.5502031";"Media";"Media";"EnvoyeSpecial";"MarianneleMag"
"15823722";"112284601";"0.7878862";"Media";"Media";"FredMichalak";"MarianneleMag"
"15823722";"1283588581";"0.7283622";"Media";"Media";"Lopinion_fr,lopinion_fr";"MarianneleMag"
"1585904815";"114704955";"0.5836533";"Media";"Media";"lemonde_pol";"DelphGirard"
"15892162";"1103126714";"0.5089823";"centre";"Media";"UDIjeunes51";"ParisMatch"
