"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"103020386";"1018489008";"0.5421251";"PS";"PS";"VanessaThomas75";"sgrandgambe"
"106389937";"104921164";"0.8583154";"PS";"PS";"VincentGuibert";"BRUNOHELIN"
"107238011";"103020386";"0.7820730";"PS";"PS";"sgrandgambe";"capucineedou"
"107238011";"1018489008";"0.6829794";"PS";"PS";"VanessaThomas75";"capucineedou"
"1092822246";"107238011";"0.6763616";"PS";"PS";"capucineedou";"GhislaineSalmat"
"1092822246";"1018489008";"0.6914592";"PS";"PS";"VanessaThomas75";"GhislaineSalmat"
"1092822246";"103020386";"0.6002048";"PS";"PS";"sgrandgambe";"GhislaineSalmat"
"110521463";"104921164";"0.6205142";"PS";"Gauche";"VincentGuibert";"PatricePrat"
"110521463";"106389937";"0.5835863";"PS";"Gauche";"BRUNOHELIN";"PatricePrat"
"1108780806";"104921164";"0.5594605";"PS";"PS";"VincentGuibert";"AGralepois"
"110969851";"1108780806";"0.6262750";"PS";"PRG";"AGralepois";"simoncachia59"
"112284601";"100737290";"0.5462209";"PS";"Media";"stephanemari";"FredMichalak"
"113691851";"1001415254";"0.5803697";"PS";"PS";"JocelynBureau";"HellaKR"
"113691851";"103020386";"0.5646428";"PS";"PS";"sgrandgambe";"HellaKR"
"113691851";"1092822246";"0.6302378";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113691851";"1018489008";"0.5505198";"PS";"PS";"VanessaThomas75";"HellaKR"
"113691851";"107238011";"0.6162440";"PS";"PS";"capucineedou";"HellaKR"
"113861790";"1018489008";"0.5682801";"PS";"PS";"VanessaThomas75";"delpeyrat"
"113861790";"103020386";"0.6078530";"PS";"PS";"sgrandgambe";"delpeyrat"
"113861790";"113691851";"0.7189280";"PS";"PS";"HellaKR";"delpeyrat"
"113861790";"1092822246";"0.6336334";"PS";"PS";"GhislaineSalmat";"delpeyrat"
"113861790";"107238011";"0.6043420";"PS";"PS";"capucineedou";"delpeyrat"
"1139354426";"113861790";"0.5139943";"PS";"PS";"delpeyrat";"PCohen"
"1139354426";"1092822246";"0.5140979";"PS";"PS";"GhislaineSalmat";"PCohen"
"1139354426";"103020386";"0.5044472";"PS";"PS";"sgrandgambe";"PCohen"
"1139354426";"107238011";"0.5319095";"PS";"PS";"capucineedou";"PCohen"
"1140874034";"104921164";"0.8145332";"PS";"PS";"VincentGuibert";"Kheira_Bouziane"
"1140874034";"110521463";"0.5521133";"Gauche";"PS";"PatricePrat";"Kheira_Bouziane"
"1140874034";"106389937";"0.7515988";"PS";"PS";"BRUNOHELIN";"Kheira_Bouziane"
"114512948";"112284601";"0.7114963";"Media";"Media";"FredMichalak";"GG_RMC"
"114512948";"1108780806";"0.5241582";"PS";"Media";"AGralepois";"GG_RMC"
"114704955";"112284601";"0.5032866";"Media";"Media";"FredMichalak";"lemonde_pol"
"115086169";"114704955";"0.5629583";"Media";"Media";"lemonde_pol";"WEBINDEP,lindependant"
"115643244";"113861790";"0.7664578";"PS";"PS";"delpeyrat";"MathieuHanotin"
"115643244";"1092822246";"0.5753680";"PS";"PS";"GhislaineSalmat";"MathieuHanotin"
"115643244";"1139354426";"0.5432198";"PS";"PS";"PCohen";"MathieuHanotin"
"115643244";"113691851";"0.6893198";"PS";"PS";"HellaKR";"MathieuHanotin"
"115643244";"1018489008";"0.5578432";"PS";"PS";"VanessaThomas75";"MathieuHanotin"
"115643244";"103020386";"0.6757676";"PS";"PS";"sgrandgambe";"MathieuHanotin"
"115643244";"107238011";"0.6681720";"PS";"PS";"capucineedou";"MathieuHanotin"
"117798111";"111887233";"0.5324567";"PS";"PS";"MASSEFLO13013";"JLGagnaire"
"117884007";"1108780806";"0.6247599";"PS";"PS";"AGralepois";"FFE_PS"
"118381162";"108359730";"0.5680574";"Media";"Media";"lilianalemagna";"AnneChDusseaulx"
"118381162";"110969851";"0.5477061";"PRG";"Media";"simoncachia59";"AnneChDusseaulx"
"118381162";"114704955";"0.5187382";"Media";"Media";"lemonde_pol";"AnneChDusseaulx"
"122133343";"114704955";"0.8054663";"Media";"Media";"lemonde_pol";"lemondelive"
"122133343";"115086169";"0.5157649";"Media";"Media";"WEBINDEP,lindependant";"lemondelive"
"122314392";"113691851";"0.6409574";"PS";"Gauche";"HellaKR";"SabrinaMetayer"
"122314392";"113861790";"0.8073749";"PS";"Gauche";"delpeyrat";"SabrinaMetayer"
"122314392";"107238011";"0.5059923";"PS";"Gauche";"capucineedou";"SabrinaMetayer"
"122314392";"115643244";"0.6204143";"PS";"Gauche";"MathieuHanotin";"SabrinaMetayer"
"123658261";"112284601";"0.7438552";"Media";"Media";"FredMichalak";"boxepopuli"
"123658261";"114704955";"0.7379900";"Media";"Media";"lemonde_pol";"boxepopuli"
"123658261";"114512948";"0.6081949";"Media";"Media";"GG_RMC";"boxepopuli"
"123830541";"114512948";"0.5386602";"Media";"Media";"GG_RMC";"RMCinfo"
"125706476";"1108780806";"0.5811757";"PS";"PS";"AGralepois";"lorenzichris"
"125706476";"118381162";"0.6331317";"Media";"PS";"AnneChDusseaulx";"lorenzichris"
"125706476";"110969851";"0.7677713";"PRG";"PS";"simoncachia59";"lorenzichris"
"125727024";"123830541";"0.5595308";"Media";"PS";"RMCinfo";"CCastaner"
"1283588581";"123658261";"0.7646570";"Media";"Media";"boxepopuli";"Lopinion_fr,lopinion_fr"
