"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"103020386";"1001415254";"0.5303172";"PS";"PS";"JocelynBureau";"sgrandgambe"
"1040154241";"1018489008";"0.6008000";"PS";"PS";"VanessaThomas75";"ps_49"
"104921164";"1001415254";"0.6084494";"PS";"PS";"JocelynBureau";"VincentGuibert"
"104921164";"103020386";"0.5001134";"PS";"PS";"sgrandgambe";"VincentGuibert"
"107238011";"103020386";"0.5607412";"PS";"PS";"sgrandgambe";"capucineedou"
"108404834";"103020386";"0.5027514";"PS";"Gauche";"sgrandgambe";"mehdimassrour"
"108404834";"104921164";"0.5953438";"PS";"Gauche";"VincentGuibert";"mehdimassrour"
"108404834";"1001415254";"0.5439393";"PS";"Gauche";"JocelynBureau";"mehdimassrour"
"1092822246";"107238011";"0.8258076";"PS";"PS";"capucineedou";"GhislaineSalmat"
"1092822246";"103020386";"0.7292569";"PS";"PS";"sgrandgambe";"GhislaineSalmat"
"110969851";"104606496";"0.5320143";"Media";"PRG";"ebertholomey";"simoncachia59"
"112754792";"105103721";"0.6235630";"Media";"Media";"TV5MONDEINFO";"Valeurs"
"112754792";"104606496";"0.5255730";"Media";"Media";"ebertholomey";"Valeurs"
"113623030";"111323397";"0.5190978";"UMP";"Droite";"Francoispinte";"juliendetheve"
"113691851";"103020386";"0.6014487";"PS";"PS";"sgrandgambe";"HellaKR"
"113691851";"108404834";"0.6129720";"Gauche";"PS";"mehdimassrour";"HellaKR"
"113691851";"1092822246";"0.5624134";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113691851";"107238011";"0.6179648";"PS";"PS";"capucineedou";"HellaKR"
"113861790";"113691851";"0.6034715";"PS";"PS";"HellaKR";"delpeyrat"
"113861790";"107238011";"0.5168788";"PS";"PS";"capucineedou";"delpeyrat"
"113861790";"103020386";"0.6230288";"PS";"PS";"sgrandgambe";"delpeyrat"
"113861790";"1092822246";"0.5123668";"PS";"PS";"GhislaineSalmat";"delpeyrat"
"1140898249";"104857771";"0.5619676";"PCF";"PS";"plaurent_pcf";"MartineMartinel"
"114512948";"110969851";"0.5484246";"PRG";"Media";"simoncachia59";"GG_RMC"
"115643244";"103020386";"0.6388757";"PS";"PS";"sgrandgambe";"MathieuHanotin"
"115643244";"113691851";"0.5374823";"PS";"PS";"HellaKR";"MathieuHanotin"
"115643244";"113861790";"0.5696595";"PS";"PS";"delpeyrat";"MathieuHanotin"
"115643244";"104921164";"0.5684633";"PS";"PS";"VincentGuibert";"MathieuHanotin"
"117798111";"114316064";"0.6697919";"PS";"PS";"jpdaviaud";"JLGagnaire"
"117884007";"115643244";"0.6214957";"PS";"PS";"MathieuHanotin";"FFE_PS"
"117884007";"107238011";"0.6382931";"PS";"PS";"capucineedou";"FFE_PS"
"117884007";"1018489008";"0.5206700";"PS";"PS";"VanessaThomas75";"FFE_PS"
"117884007";"104921164";"0.6154177";"PS";"PS";"VincentGuibert";"FFE_PS"
"117884007";"1092822246";"0.6273455";"PS";"PS";"GhislaineSalmat";"FFE_PS"
"117884007";"103020386";"0.6369649";"PS";"PS";"sgrandgambe";"FFE_PS"
"117884007";"113861790";"0.5572869";"PS";"PS";"delpeyrat";"FFE_PS"
"117884007";"108404834";"0.5947441";"Gauche";"PS";"mehdimassrour";"FFE_PS"
"117884007";"113691851";"0.7910221";"PS";"PS";"HellaKR";"FFE_PS"
"118341297";"114316064";"0.5304157";"PS";"PS";"jpdaviaud";"Rita_Maalouf_"
"1184256836";"113623030";"0.5315224";"Droite";"UMP";"juliendetheve";"PierreGaboriau"
"1184256836";"114998731";"0.5927670";"Droite";"UMP";"senateurJGM";"PierreGaboriau"
"1198226959";"1149260660";"0.5143692";"UMP";"PS";"TheveninPatrick";"JulienRichard92"
"120064835";"104921164";"0.5140854";"PS";"Media";"VincentGuibert";"Toutsur"
"120064835";"112754792";"0.5011016";"Media";"Media";"Valeurs";"Toutsur"
"120064835";"104606496";"0.5578267";"Media";"Media";"ebertholomey";"Toutsur"
"120064835";"111887233";"0.6942468";"PS";"Media";"MASSEFLO13013";"Toutsur"
"12146642";"120064835";"0.5394794";"Media";"PRG";"Toutsur";"Sounix"
"12146642";"110940366";"0.5073965";"Droite";"PRG";"bretonxavier";"Sounix"
"12146642";"103020386";"0.6136629";"PS";"PRG";"sgrandgambe";"Sounix"
"12146642";"104606496";"0.5052152";"Media";"PRG";"ebertholomey";"Sounix"
"12146642";"115643244";"0.5004349";"PS";"PRG";"MathieuHanotin";"Sounix"
"12146642";"104921164";"0.6115433";"PS";"PRG";"VincentGuibert";"Sounix"
"12146642";"111887233";"0.5011045";"PS";"PRG";"MASSEFLO13013";"Sounix"
"12146642";"1001415254";"0.5545431";"PS";"PRG";"JocelynBureau";"Sounix"
"121704763";"110969851";"0.5709574";"PRG";"Media";"simoncachia59";"Panouille"
"122133343";"114704955";"0.5533274";"Media";"Media";"lemonde_pol";"lemondelive"
"12272292";"105103721";"0.5990683";"Media";"Media";"TV5MONDEINFO";"LaCroix"
"12272292";"112754792";"0.6608186";"Media";"Media";"Valeurs";"LaCroix"
"1229928415";"113861790";"0.5779354";"PS";"PS";"delpeyrat";"psparis8"
"1229928415";"103020386";"0.5310883";"PS";"PS";"sgrandgambe";"psparis8"
"1229928415";"115643244";"0.7399035";"PS";"PS";"MathieuHanotin";"psparis8"
"1229928415";"117884007";"0.5968580";"PS";"PS";"FFE_PS";"psparis8"
"1229928415";"104921164";"0.5496306";"PS";"PS";"VincentGuibert";"psparis8"
"1229928415";"113691851";"0.5665987";"PS";"PS";"HellaKR";"psparis8"
"1229928415";"107238011";"0.5228678";"PS";"PS";"capucineedou";"psparis8"
"123117092";"12146642";"0.5327858";"PRG";"Droite";"Sounix";"CharlesAslangul"
"123117092";"110969851";"0.5026733";"PRG";"Droite";"simoncachia59";"CharlesAslangul"
"123117092";"1198226959";"0.5335637";"PS";"Droite";"JulienRichard92";"CharlesAslangul"
"123830541";"114512948";"0.5332311";"Media";"Media";"GG_RMC";"RMCinfo"
"123830541";"12146642";"0.5170973";"PRG";"Media";"Sounix";"RMCinfo"
"125423326";"1198226959";"0.5225614";"PS";"Gauche";"JulienRichard92";"williamTchamaha"
