"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"103020386";"1001415254";"0.5118366";"PS";"PS";"JocelynBureau";"sgrandgambe"
"1040154241";"1018489008";"0.6578999";"PS";"PS";"VanessaThomas75";"ps_49"
"107238011";"103020386";"0.6206632";"PS";"PS";"sgrandgambe";"capucineedou"
"108404834";"1018489008";"0.5322360";"PS";"Gauche";"VanessaThomas75";"mehdimassrour"
"108404834";"1001415254";"0.5752730";"PS";"Gauche";"JocelynBureau";"mehdimassrour"
"108404834";"10381732";"0.6681120";"PS";"Gauche";"BaptisteChapuis";"mehdimassrour"
"1092822246";"103020386";"0.7314668";"PS";"PS";"sgrandgambe";"GhislaineSalmat"
"1092822246";"107238011";"0.8258297";"PS";"PS";"capucineedou";"GhislaineSalmat"
"113623030";"110969851";"0.6084062";"PRG";"Droite";"simoncachia59";"juliendetheve"
"113691851";"107238011";"0.6317661";"PS";"PS";"capucineedou";"HellaKR"
"113691851";"108404834";"0.6513446";"Gauche";"PS";"mehdimassrour";"HellaKR"
"113691851";"1092822246";"0.6034918";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113691851";"10381732";"0.5948501";"PS";"PS";"BaptisteChapuis";"HellaKR"
"113861790";"1092822246";"0.6516654";"PS";"PS";"GhislaineSalmat";"delpeyrat"
"113861790";"113691851";"0.6445984";"PS";"PS";"HellaKR";"delpeyrat"
"113861790";"1001415254";"0.5529058";"PS";"PS";"JocelynBureau";"delpeyrat"
"113861790";"103020386";"0.6519369";"PS";"PS";"sgrandgambe";"delpeyrat"
"113861790";"107238011";"0.5793653";"PS";"PS";"capucineedou";"delpeyrat"
"113861790";"104921164";"0.5226918";"PS";"PS";"VincentGuibert";"delpeyrat"
"115643244";"107238011";"0.5074068";"PS";"PS";"capucineedou";"MathieuHanotin"
"115643244";"1092822246";"0.5307812";"PS";"PS";"GhislaineSalmat";"MathieuHanotin"
"115643244";"113861790";"0.6573326";"PS";"PS";"delpeyrat";"MathieuHanotin"
"115643244";"108404834";"0.5382906";"Gauche";"PS";"mehdimassrour";"MathieuHanotin"
"115643244";"113691851";"0.6335252";"PS";"PS";"HellaKR";"MathieuHanotin"
"115643244";"103020386";"0.5476965";"PS";"PS";"sgrandgambe";"MathieuHanotin"
"117884007";"107238011";"0.7036740";"PS";"PS";"capucineedou";"FFE_PS"
"117884007";"108404834";"0.5687322";"Gauche";"PS";"mehdimassrour";"FFE_PS"
"117884007";"1092822246";"0.6946157";"PS";"PS";"GhislaineSalmat";"FFE_PS"
"117884007";"103020386";"0.5763350";"PS";"PS";"sgrandgambe";"FFE_PS"
"117884007";"113691851";"0.7646302";"PS";"PS";"HellaKR";"FFE_PS"
"117884007";"113861790";"0.6503507";"PS";"PS";"delpeyrat";"FFE_PS"
"117884007";"115643244";"0.6315637";"PS";"PS";"MathieuHanotin";"FFE_PS"
"118341297";"110969851";"0.5141235";"PRG";"PS";"simoncachia59";"Rita_Maalouf_"
"1198226959";"103965790";"0.5447276";"UMP";"PS";"CeciliaDurieu";"JulienRichard92"
"12146642";"113623030";"0.5493358";"Droite";"PRG";"juliendetheve";"Sounix"
"12146642";"1001415254";"0.5942865";"PS";"PRG";"JocelynBureau";"Sounix"
"12146642";"115643244";"0.5887816";"PS";"PRG";"MathieuHanotin";"Sounix"
"12146642";"1140898249";"0.5189592";"PS";"PRG";"MartineMartinel";"Sounix"
"12146642";"113861790";"0.6165686";"PS";"PRG";"delpeyrat";"Sounix"
"12146642";"110969851";"0.5441222";"PRG";"PRG";"simoncachia59";"Sounix"
"12146642";"103020386";"0.5890749";"PS";"PRG";"sgrandgambe";"Sounix"
