"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"1018489008";"1001415254";"0.5572923";"PS";"PS";"JocelynBureau";"VanessaThomas75"
"103020386";"1018489008";"0.6274119";"PS";"PS";"VanessaThomas75";"sgrandgambe"
"106389937";"104921164";"0.7833853";"PS";"PS";"VincentGuibert";"BRUNOHELIN"
"107238011";"103020386";"0.7746269";"PS";"PS";"sgrandgambe";"capucineedou"
"107238011";"1018489008";"0.6741544";"PS";"PS";"VanessaThomas75";"capucineedou"
"1092822246";"1001415254";"0.5613841";"PS";"PS";"JocelynBureau";"GhislaineSalmat"
"1092822246";"103020386";"0.6844960";"PS";"PS";"sgrandgambe";"GhislaineSalmat"
"1092822246";"1018489008";"0.7072860";"PS";"PS";"VanessaThomas75";"GhislaineSalmat"
"1092822246";"107238011";"0.6688971";"PS";"PS";"capucineedou";"GhislaineSalmat"
"110521463";"104921164";"0.7346758";"PS";"Gauche";"VincentGuibert";"PatricePrat"
"110521463";"106389937";"0.6870072";"PS";"Gauche";"BRUNOHELIN";"PatricePrat"
"110657817";"107238011";"0.5186653";"PS";"PS";"capucineedou";"paulmeyer67"
"110657817";"103020386";"0.5120810";"PS";"PS";"sgrandgambe";"paulmeyer67"
"110657817";"1092822246";"0.5882060";"PS";"PS";"GhislaineSalmat";"paulmeyer67"
"1108780806";"1018489008";"0.5014582";"PS";"PS";"VanessaThomas75";"AGralepois"
"1108780806";"104921164";"0.5526422";"PS";"PS";"VincentGuibert";"AGralepois"
"110969851";"1001415254";"0.5504500";"PS";"PRG";"JocelynBureau";"simoncachia59"
"110969851";"1108780806";"0.6001363";"PS";"PRG";"AGralepois";"simoncachia59"
"112284601";"100737290";"0.5291350";"PS";"Media";"stephanemari";"FredMichalak"
"113691851";"103020386";"0.7945009";"PS";"PS";"sgrandgambe";"HellaKR"
"113691851";"1092822246";"0.6988394";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113691851";"1018489008";"0.6310769";"PS";"PS";"VanessaThomas75";"HellaKR"
"113691851";"107238011";"0.7407206";"PS";"PS";"capucineedou";"HellaKR"
"113861790";"1018489008";"0.6386626";"PS";"PS";"VanessaThomas75";"delpeyrat"
"113861790";"1092822246";"0.7200914";"PS";"PS";"GhislaineSalmat";"delpeyrat"
"113861790";"107238011";"0.6766764";"PS";"PS";"capucineedou";"delpeyrat"
"113861790";"103020386";"0.7847173";"PS";"PS";"sgrandgambe";"delpeyrat"
"113861790";"113691851";"0.8764652";"PS";"PS";"HellaKR";"delpeyrat"
"1139354426";"1092822246";"0.5777137";"PS";"PS";"GhislaineSalmat";"PCohen"
"1139354426";"110657817";"0.5986539";"PS";"PS";"paulmeyer67";"PCohen"
"1139354426";"113861790";"0.5892969";"PS";"PS";"delpeyrat";"PCohen"
"1139354426";"113691851";"0.5512912";"PS";"PS";"HellaKR";"PCohen"
"1139354426";"103020386";"0.5201223";"PS";"PS";"sgrandgambe";"PCohen"
"1139354426";"107238011";"0.5452539";"PS";"PS";"capucineedou";"PCohen"
"1140874034";"104921164";"0.8186590";"PS";"PS";"VincentGuibert";"Kheira_Bouziane"
"1140874034";"106389937";"0.8146197";"PS";"PS";"BRUNOHELIN";"Kheira_Bouziane"
"1140874034";"110521463";"0.6769637";"Gauche";"PS";"PatricePrat";"Kheira_Bouziane"
"114512948";"112284601";"0.6410480";"Media";"Media";"FredMichalak";"GG_RMC"
"115643244";"1092822246";"0.5619366";"PS";"PS";"GhislaineSalmat";"MathieuHanotin"
"115643244";"113691851";"0.8690093";"PS";"PS";"HellaKR";"MathieuHanotin"
