"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"111323397";"1093208600";"0.5046356";"UMP";"UMP";"j_ump75";"Francoispinte"
"118341297";"1005885764";"0.5377511";"PS";"PS";"angersps";"Rita_Maalouf_"
"1184256836";"111323397";"0.6708790";"UMP";"UMP";"Francoispinte";"PierreGaboriau"
"124391791";"1184256836";"0.5950574";"UMP";"UMP";"PierreGaboriau";"XavierPERICAT"
"127643327";"104921164";"0.5412950";"PS";"PS";"VincentGuibert";"luniseMarquis"
"1318611924";"127080300";"0.6054983";"ExtremeDroite";"ExtremeDroite";"Gabriac";"OuchikhKarim"
"133236438";"1318611924";"0.5254191";"ExtremeDroite";"Droite";"OuchikhKarim";"MaximeThiebaut"
"1358830140";"111323397";"0.6418886";"UMP";"UMP";"Francoispinte";"LamureE"
"1358830140";"1093208600";"0.6216407";"UMP";"UMP";"j_ump75";"LamureE"
"1358830140";"1184256836";"0.5262816";"UMP";"UMP";"PierreGaboriau";"LamureE"
"1358847770";"1358830140";"0.5974334";"UMP";"UMP";"LamureE";"CDeroche_Senat"
"1358847770";"111323397";"0.6413060";"UMP";"UMP";"Francoispinte";"CDeroche_Senat"
"1429821811";"1149260660";"0.7873634";"UMP";"UMP";"TheveninPatrick";"mhdesesgaulx"
"14658057";"117798111";"0.6076592";"PS";"PS";"JLGagnaire";"jccambadelis"
"14658057";"118341297";"0.6846546";"PS";"PS";"Rita_Maalouf_";"jccambadelis"
"14658057";"1005885764";"0.5218896";"PS";"PS";"angersps";"jccambadelis"
"147974770";"132465432";"0.6085898";"Droite";"UMP";"ACTIFSPACACORSE,PhilippeMemoli";"jacky_deromedi"
"1490528762";"116229959";"0.7266402";"UMP";"Droite";"solere92";"LePCD95"
"1528568274";"113047084";"0.5246662";"ExtremeDroite";"FN";"LdeDanne,ldedanne";"Nevers_Patriote"
"1528568274";"1318611924";"0.7350855";"ExtremeDroite";"FN";"OuchikhKarim";"Nevers_Patriote"
"1589648886";"1229928415";"0.6473844";"PS";"PS";"psparis8";"TousAvecAnne,TousAvecHamon"
"15996880";"1589648886";"0.5001780";"PS";"PS";"TousAvecAnne,TousAvecHamon";"cgirard"
"1605436740";"1484320729";"0.5901919";"PS";"centre";"m_blondin";"ThierryBenoit35"
"162780631";"116229959";"0.6820338";"UMP";"Droite";"solere92";"chjamin"
"162780631";"1490528762";"0.8612491";"Droite";"Droite";"LePCD95";"chjamin"
"16697806";"151043323";"0.5647819";"Media";"PS";"msoudais";"DamienMariller"
"18167178";"111887233";"0.5586912";"PS";"Media";"MASSEFLO13013";"laprovence"
"18167178";"132465432";"0.5741232";"Droite";"Media";"ACTIFSPACACORSE,PhilippeMemoli";"laprovence"
"18578222";"104921164";"0.6746302";"PS";"Gauche";"VincentGuibert";"larrouturou"
"187508945";"1543776073";"0.5840367";"centre";"centre";"UDI_ardeche";"Sophie_Auconie"
"19068355";"189815209";"0.5420327";"FN";"centre";"david_rachline";"democratesIDF"
"192130715";"147974770";"0.5055915";"UMP";"UMP";"jacky_deromedi";"lsailliet"
"1931057509";"1149260660";"0.5331035";"UMP";"UMP";"TheveninPatrick";"GrosdidierSenat"
"194114947";"127080300";"0.5860991";"ExtremeDroite";"Droite";"Gabriac";"CBeigbeder"
"1954293308";"1589648886";"0.5560653";"PS";"PS";"TousAvecAnne,TousAvecHamon";"f_calandra"
"1954293308";"15996880";"0.6509847";"PS";"PS";"cgirard";"f_calandra"
"198828368";"14658057";"0.6858162";"PS";"PS";"jccambadelis";"ideashumanumest"
"198828368";"118341297";"0.5857716";"PS";"PS";"Rita_Maalouf_";"ideashumanumest"
"198828368";"117798111";"0.5896088";"PS";"PS";"JLGagnaire";"ideashumanumest"
"19900973";"198828368";"0.5894099";"PS";"PS";"ideashumanumest";"partisocialiste"
"19900973";"14658057";"0.7258023";"PS";"PS";"jccambadelis";"partisocialiste"
"19900973";"118341297";"0.8178675";"PS";"PS";"Rita_Maalouf_";"partisocialiste"
"19900973";"1005885764";"0.5854735";"PS";"PS";"angersps";"partisocialiste"
"204368725";"1589648886";"0.6079685";"PS";"PCF";"TousAvecAnne,TousAvecHamon";"IanBrossat"
"205401299";"1229928415";"0.5278633";"PS";"PS";"psparis8";"CBrossel"
"205401299";"1589648886";"0.8240593";"PS";"PS";"TousAvecAnne,TousAvecHamon";"CBrossel"
"205401299";"1954293308";"0.6863284";"PS";"PS";"f_calandra";"CBrossel"
"205401299";"15996880";"0.5335165";"PS";"PS";"cgirard";"CBrossel"
"20702279";"1567830938";"0.7783356";"UMP";"UMP";"NKMavecle9eme";"nk_m"
"21302947";"14658057";"0.7575060";"PS";"PS";"jccambadelis";"PierreKanuty"
"21302947";"198828368";"0.5079406";"PS";"PS";"ideashumanumest";"PierreKanuty"
"21302947";"117798111";"0.5059182";"PS";"PS";"JLGagnaire";"PierreKanuty"
"213031371";"113047084";"0.5760540";"ExtremeDroite";"PS";"LdeDanne,ldedanne";"AtaualpaPF"
"218144431";"1004071460";"0.5386016";"UMP";"UMP";"agneslebrun";"Sylvie_Ramond"
"218144431";"147974770";"0.7107243";"UMP";"UMP";"jacky_deromedi";"Sylvie_Ramond"
"218144431";"192130715";"0.5132338";"UMP";"UMP";"lsailliet";"Sylvie_Ramond"
"223847367";"189815209";"0.6028723";"FN";"FN";"david_rachline";"Lilian7130"
"231522846";"162780631";"0.9425056";"Droite";"Droite";"chjamin";"jeunespcd"
"231522846";"116229959";"0.6608543";"UMP";"Droite";"solere92";"jeunespcd"
"231522846";"1490528762";"0.8609426";"Droite";"Droite";"LePCD95";"jeunespcd"
"232144955";"194114947";"0.5264298";"Droite";"UMP";"CBeigbeder";"Valerie_LOISEL"
"232511465";"102458467";"0.5049744";"UMP";"UMP";"emorinchartier";"JBLemoyne"
"232511465";"132465432";"0.5767010";"Droite";"UMP";"ACTIFSPACACORSE,PhilippeMemoli";"JBLemoyne"
"2347360369";"127080300";"0.6151868";"ExtremeDroite";"FN";"Gabriac";"Bernard_Monot"
"2347360369";"223847367";"0.5228331";"FN";"FN";"Lilian7130";"Bernard_Monot"
"2347360369";"11911322";"0.5230740";"UMP";"FN";"philippejuvin";"Bernard_Monot"
"2347360369";"1528568274";"0.5826682";"FN";"FN";"Nevers_Patriote";"Bernard_Monot"
"2347360369";"1318611924";"0.5382833";"ExtremeDroite";"FN";"OuchikhKarim";"Bernard_Monot"
"239867102";"1004071460";"0.5059314";"UMP";"UMP";"agneslebrun";"G_Peltier"
"239867102";"218144431";"0.5235672";"UMP";"UMP";"Sylvie_Ramond";"G_Peltier"
"245290570";"218144431";"0.6338439";"UMP";"UMP";"Sylvie_Ramond";"arnaudjulien34"
"245290570";"147974770";"0.7468974";"UMP";"UMP";"jacky_deromedi";"arnaudjulien34"
"245290570";"132465432";"0.5577170";"Droite";"UMP";"ACTIFSPACACORSE,PhilippeMemoli";"arnaudjulien34"
"245290570";"1004071460";"0.5529390";"UMP";"UMP";"agneslebrun";"arnaudjulien34"
"245290570";"239867102";"0.5270543";"UMP";"UMP";"G_Peltier";"arnaudjulien34"
"2460090510";"205401299";"0.8160677";"PS";"Mairie";"CBrossel";"Mairie10Paris"
"2460090510";"1589648886";"0.6217442";"PS";"Mairie";"TousAvecAnne,TousAvecHamon";"Mairie10Paris"
"2460090510";"1954293308";"0.7787048";"PS";"Mairie";"f_calandra";"Mairie10Paris"
"246506946";"1931057509";"0.5931283";"UMP";"UMP";"GrosdidierSenat";"HubertdeJenlis"
"246506946";"1543776073";"0.5806659";"centre";"UMP";"UDI_ardeche";"HubertdeJenlis"
"246506946";"1149260660";"0.5962529";"UMP";"UMP";"TheveninPatrick";"HubertdeJenlis"
"246919889";"1528568274";"0.5386356";"FN";"FN";"Nevers_Patriote";"JClBlanchard"
"246919889";"1318611924";"0.6748943";"ExtremeDroite";"FN";"OuchikhKarim";"JClBlanchard"
"254116862";"192130715";"0.5691412";"UMP";"Droite";"lsailliet";"brunobeschizza"
"254116862";"245290570";"0.5297081";"UMP";"Droite";"arnaudjulien34";"brunobeschizza"
"254116862";"218144431";"0.5937337";"UMP";"Droite";"Sylvie_Ramond";"brunobeschizza"
"254116862";"147974770";"0.5181889";"UMP";"Droite";"jacky_deromedi";"brunobeschizza"
"25489768";"213754264";"0.6807437";"PS";"Gauche";"faureolivier";"VincentFeltesse"
"258345629";"1149260660";"0.5746029";"UMP";"UMP";"TheveninPatrick";"alainjuppe"
"258345629";"1429821811";"0.5982995";"UMP";"UMP";"mhdesesgaulx";"alainjuppe"
"26073581";"1589648886";"0.6564959";"PS";"PS";"TousAvecAnne,TousAvecHamon";"Anne_Hidalgo"
"26073581";"2460090510";"0.5606842";"Mairie";"PS";"Mairie10Paris";"Anne_Hidalgo"
"26073581";"205401299";"0.6654595";"PS";"PS";"CBrossel";"Anne_Hidalgo"
"26073581";"1229928415";"0.5028846";"PS";"PS";"psparis8";"Anne_Hidalgo"
"26073581";"1954293308";"0.6579212";"PS";"PS";"f_calandra";"Anne_Hidalgo"
"26073581";"15996880";"0.8147752";"PS";"PS";"cgirard";"Anne_Hidalgo"
"26454400";"244890770";"0.6491747";"Gauche";"PS";"erwannbinet";"philblet"
"2649991";"139333004";"0.5166508";"PRG";"Media";"S_Revie";"20Minutes"
"269822892";"118341297";"0.6617214";"PS";"PS";"Rita_Maalouf_";"CorinneNara"
"269822892";"14658057";"0.6283562";"PS";"PS";"jccambadelis";"CorinneNara"
"269822892";"1005885764";"0.5703641";"PS";"PS";"angersps";"CorinneNara"
"269822892";"19900973";"0.6749030";"PS";"PS";"partisocialiste";"CorinneNara"
"269822892";"21302947";"0.5853173";"PS";"PS";"PierreKanuty";"CorinneNara"
"274985153";"218144431";"0.6674495";"UMP";"UMP";"Sylvie_Ramond";"sdeschiens"
"274985153";"2305186092";"0.6904009";"UMP";"UMP";"oliviermarleix";"sdeschiens"
"276934698";"1358830140";"0.7035986";"UMP";"UMP";"LamureE";"valerieboyer13"
"276934698";"1093208600";"0.5411628";"UMP";"UMP";"j_ump75";"valerieboyer13"
"276934698";"1184256836";"0.5669798";"UMP";"UMP";"PierreGaboriau";"valerieboyer13"
"276934698";"111323397";"0.6053607";"UMP";"UMP";"Francoispinte";"valerieboyer13"
"2841196901";"2347360369";"0.5412086";"FN";"FN";"Bernard_Monot";"e_ferrand"
"285226634";"118341297";"0.5821181";"PS";"PS";"Rita_Maalouf_";"SebastienDenaja"
"285226634";"269822892";"0.6300161";"PS";"PS";"CorinneNara";"SebastienDenaja"
"285226634";"14658057";"0.5436450";"PS";"PS";"jccambadelis";"SebastienDenaja"
"285226634";"1229928415";"0.5017901";"PS";"PS";"psparis8";"SebastienDenaja"
"285226634";"19900973";"0.6096229";"PS";"PS";"partisocialiste";"SebastienDenaja"
"285226634";"198828368";"0.5654576";"PS";"PS";"ideashumanumest";"SebastienDenaja"
"288670629";"1184256836";"0.6297301";"UMP";"UMP";"PierreGaboriau";"DominiqueDord"
"288670629";"1358830140";"0.6996128";"UMP";"UMP";"LamureE";"DominiqueDord"
"288670629";"276934698";"0.7788507";"UMP";"UMP";"valerieboyer13";"DominiqueDord"
"288670629";"1093208600";"0.5377168";"UMP";"UMP";"j_ump75";"DominiqueDord"
"288670629";"111323397";"0.6687540";"UMP";"UMP";"Francoispinte";"DominiqueDord"
"29460450";"2460090510";"0.5093173";"Mairie";"PS";"Mairie10Paris";"mdesgayets"
"29460450";"205401299";"0.5456747";"PS";"PS";"CBrossel";"mdesgayets"
"29460450";"19900973";"0.6103084";"PS";"PS";"partisocialiste";"mdesgayets"
"296393928";"246506946";"0.6279664";"UMP";"centre";"HubertdeJenlis";"brunoDRAPRON"
"296393928";"22245559";"0.5256702";"UMP";"centre";"benoistapparu";"brunoDRAPRON"
"296393928";"1543776073";"0.5790567";"centre";"centre";"UDI_ardeche";"brunoDRAPRON"
"296733634";"218144431";"0.7086689";"UMP";"UMP";"Sylvie_Ramond";"CaVautrin"
"296733634";"239867102";"0.5677899";"UMP";"UMP";"G_Peltier";"CaVautrin"
"296733634";"147974770";"0.6892012";"UMP";"UMP";"jacky_deromedi";"CaVautrin"
"296733634";"254116862";"0.6511928";"Droite";"UMP";"brunobeschizza";"CaVautrin"
"296733634";"245290570";"0.7292247";"UMP";"UMP";"arnaudjulien34";"CaVautrin"
"296733634";"132465432";"0.5008854";"Droite";"UMP";"ACTIFSPACACORSE,PhilippeMemoli";"CaVautrin"
"296733634";"1004071460";"0.6545117";"UMP";"UMP";"agneslebrun";"CaVautrin"
"29960578";"274985153";"0.6123838";"UMP";"centre";"sdeschiens";"LydiaGuirous"
"29960578";"218144431";"0.5831626";"UMP";"centre";"Sylvie_Ramond";"LydiaGuirous"
"29960578";"2305186092";"0.5144139";"UMP";"centre";"oliviermarleix";"LydiaGuirous"
"299749328";"14658057";"0.5383401";"PS";"PS";"jccambadelis";"yannicktrigance"
"299749328";"285226634";"0.5645129";"PS";"PS";"SebastienDenaja";"yannicktrigance"
"299749328";"1005885764";"0.5220633";"PS";"PS";"angersps";"yannicktrigance"
"299749328";"118341297";"0.5858909";"PS";"PS";"Rita_Maalouf_";"yannicktrigance"
"299749328";"269822892";"0.6598980";"PS";"PS";"CorinneNara";"yannicktrigance"
"299749328";"19900973";"0.6136541";"PS";"PS";"partisocialiste";"yannicktrigance"
"30042407";"19900973";"0.5072642";"PS";"PS";"partisocialiste";"Socialistes4e"
"30042407";"14658057";"0.5492632";"PS";"PS";"jccambadelis";"Socialistes4e"
"30042407";"285226634";"0.5139407";"PS";"PS";"SebastienDenaja";"Socialistes4e"
"30042407";"117798111";"0.5177842";"PS";"PS";"JLGagnaire";"Socialistes4e"
"305827361";"162780631";"0.8069266";"Droite";"centre";"chjamin";"FranckMargain"
"305827361";"116229959";"0.5394131";"UMP";"centre";"solere92";"FranckMargain"
"305827361";"1490528762";"0.6761490";"Droite";"centre";"LePCD95";"FranckMargain"
"305827361";"194114947";"0.5018782";"Droite";"centre";"CBeigbeder";"FranckMargain"
"305827361";"231522846";"0.8540114";"Droite";"centre";"jeunespcd";"FranckMargain"
"3088517843";"1318611924";"0.6840322";"ExtremeDroite";"ExtremeDroite";"OuchikhKarim";"SIEL_Off"
"313836555";"118341297";"0.6208504";"PS";"PS";"Rita_Maalouf_";"mjsloiret"
"313836555";"269822892";"0.5084568";"PS";"PS";"CorinneNara";"mjsloiret"
"313836555";"299749328";"0.6208421";"PS";"PS";"yannicktrigance";"mjsloiret"
"316956459";"2443718293";"0.5367758";"FN";"FN";"nicolasbayfn";"louis_aliot"
"316956459";"2347360369";"0.5334395";"FN";"FN";"Bernard_Monot";"louis_aliot"
"316956459";"246919889";"0.6350830";"FN";"FN";"JClBlanchard";"louis_aliot"
"316956459";"1528568274";"0.5744986";"FN";"FN";"Nevers_Patriote";"louis_aliot"
"316956459";"1318611924";"0.6272980";"ExtremeDroite";"FN";"OuchikhKarim";"louis_aliot"
"316956459";"113047084";"0.5337176";"ExtremeDroite";"FN";"LdeDanne,ldedanne";"louis_aliot"
"3298739747";"316956459";"0.7978087";"FN";"FN";"louis_aliot";"jeanmarieverani"
"3298739747";"2443718293";"0.6509714";"FN";"FN";"nicolasbayfn";"jeanmarieverani"
"3298739747";"2347360369";"0.5209859";"FN";"FN";"Bernard_Monot";"jeanmarieverani"
"33080295";"301272907";"0.5318911";"Media";"centre";"bif_o";"MoDem92"
"33080295";"19068355";"0.7272303";"centre";"centre";"democratesIDF";"MoDem92"
"3345339515";"30042407";"0.7313795";"PS";"PS";"Socialistes4e";"PSseineetmarne"
"3345339515";"14658057";"0.5103697";"PS";"PS";"jccambadelis";"PSseineetmarne"
"33685533";"33080295";"0.5130741";"centre";"UMP";"MoDem92";"Adecosmi"
"33685533";"1093208600";"0.5247585";"UMP";"UMP";"j_ump75";"Adecosmi"
"33685533";"301272907";"0.5868829";"Media";"UMP";"bif_o";"Adecosmi"
"338910451";"102458467";"0.5100136";"UMP";"UMP";"emorinchartier";"constancelegrip,ConstanceLeGrip"
"339647694";"254116862";"0.5310756";"Droite";"centre";"brunobeschizza";"fm_PRGParis"
"34103634";"134505011";"0.7443976";"centre";"centre";"JRGParis";"JeunesRadicauxG"
"342288969";"1229928415";"0.5597943";"PS";"ExtremeGauche";"psparis8";"NavidHussain"
