"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"1018489008";"1005885764";"0.5742688";"PS";"PS";"angersps";"VanessaThomas75"
"103020386";"1001415254";"0.5197505";"PS";"PS";"JocelynBureau";"sgrandgambe"
"10381732";"1001415254";"0.6582500";"PS";"PS";"JocelynBureau";"BaptisteChapuis"
"10381732";"1018489008";"0.5334107";"PS";"PS";"VanessaThomas75";"BaptisteChapuis"
"106389937";"1018489008";"0.6071820";"PS";"PS";"VanessaThomas75";"BRUNOHELIN"
"107238011";"1018489008";"0.5921043";"PS";"PS";"VanessaThomas75";"capucineedou"
"107238011";"103020386";"0.6900593";"PS";"PS";"sgrandgambe";"capucineedou"
"107238011";"104517242";"0.6081000";"PS";"PS";"MJS_63";"capucineedou"
"107690427";"104606496";"0.5226011";"Media";"Media";"ebertholomey";"monsieurda"
"108401554";"1005885764";"0.5426819";"PS";"PS";"angersps";"ps37_fr"
"108404834";"1001415254";"0.5373448";"PS";"Gauche";"JocelynBureau";"mehdimassrour"
"108404834";"107238011";"0.5298383";"PS";"Gauche";"capucineedou";"mehdimassrour"
"108404834";"1018489008";"0.5167300";"PS";"Gauche";"VanessaThomas75";"mehdimassrour"
"108404834";"1005885764";"0.5873640";"PS";"Gauche";"angersps";"mehdimassrour"
"1092822246";"103020386";"0.7487670";"PS";"PS";"sgrandgambe";"GhislaineSalmat"
"1092822246";"107238011";"0.8505740";"PS";"PS";"capucineedou";"GhislaineSalmat"
"1092822246";"104517242";"0.5617628";"PS";"PS";"MJS_63";"GhislaineSalmat"
"1108780806";"108401554";"0.5098837";"PS";"PS";"ps37_fr";"AGralepois"
"1108780806";"1001415254";"0.6032452";"PS";"PS";"JocelynBureau";"AGralepois"
"110940366";"106431356";"0.6414048";"UMP";"Droite";"JeunesRep35";"bretonxavier"
"110969851";"107690427";"0.6691040";"Media";"PRG";"monsieurda";"simoncachia59"
"110969851";"104606496";"0.5355619";"Media";"PRG";"ebertholomey";"simoncachia59"
"111323397";"106431356";"0.6049213";"UMP";"UMP";"JeunesRep35";"Francoispinte"
"111323397";"110940366";"0.5145176";"Droite";"UMP";"bretonxavier";"Francoispinte"
"1123600008";"108404834";"0.6002976";"Gauche";"PS";"mehdimassrour";"Socialiste94"
"1123600008";"106389937";"0.5048419";"PS";"PS";"BRUNOHELIN";"Socialiste94"
"1123600008";"1005885764";"0.6965202";"PS";"PS";"angersps";"Socialiste94"
"1123600008";"1018489008";"0.6010522";"PS";"PS";"VanessaThomas75";"Socialiste94"
"113623030";"110969851";"0.6855156";"PRG";"Droite";"simoncachia59";"juliendetheve"
"113623030";"107690427";"0.7487331";"Media";"Droite";"monsieurda";"juliendetheve"
"113623030";"104606496";"0.6095304";"Media";"Droite";"ebertholomey";"juliendetheve"
"113691851";"103020386";"0.5356178";"PS";"PS";"sgrandgambe";"HellaKR"
"113691851";"108401554";"0.5469282";"PS";"PS";"ps37_fr";"HellaKR"
"113691851";"108404834";"0.5934984";"Gauche";"PS";"mehdimassrour";"HellaKR"
"113691851";"1092822246";"0.6443017";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113691851";"107238011";"0.7007487";"PS";"PS";"capucineedou";"HellaKR"
"113861790";"1018489008";"0.5604464";"PS";"PS";"VanessaThomas75";"delpeyrat"
"113861790";"106389937";"0.5517297";"PS";"PS";"BRUNOHELIN";"delpeyrat"
"113861790";"1092822246";"0.6522052";"PS";"PS";"GhislaineSalmat";"delpeyrat"
"113861790";"104517242";"0.5327063";"PS";"PS";"MJS_63";"delpeyrat"
