"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"103020386";"1001415254";"0.5027260";"PS";"PS";"JocelynBureau";"sgrandgambe"
"103020386";"1018489008";"0.6230827";"PS";"PS";"VanessaThomas75";"sgrandgambe"
"104517242";"10381732";"0.5388496";"PS";"PS";"BaptisteChapuis";"MJS_63"
"106389937";"1018489008";"0.5222653";"PS";"PS";"VanessaThomas75";"BRUNOHELIN"
"106389937";"103020386";"0.6035292";"PS";"PS";"sgrandgambe";"BRUNOHELIN"
"107238011";"1018489008";"0.6026247";"PS";"PS";"VanessaThomas75";"capucineedou"
"107238011";"103020386";"0.7086060";"PS";"PS";"sgrandgambe";"capucineedou"
"107238011";"104517242";"0.5475381";"PS";"PS";"MJS_63";"capucineedou"
"107238011";"10381732";"0.5623943";"PS";"PS";"BaptisteChapuis";"capucineedou"
"108401554";"104517242";"0.6292712";"PS";"PS";"MJS_63";"ps37_fr"
"108401554";"10381732";"0.5185854";"PS";"PS";"BaptisteChapuis";"ps37_fr"
"108401554";"107238011";"0.5041844";"PS";"PS";"capucineedou";"ps37_fr"
"1092822246";"107238011";"0.7630350";"PS";"PS";"capucineedou";"GhislaineSalmat"
"1092822246";"1018489008";"0.5770532";"PS";"PS";"VanessaThomas75";"GhislaineSalmat"
"1092822246";"104517242";"0.5761134";"PS";"PS";"MJS_63";"GhislaineSalmat"
"1092822246";"103020386";"0.6387732";"PS";"PS";"sgrandgambe";"GhislaineSalmat"
"1092822246";"106389937";"0.5046506";"PS";"PS";"BRUNOHELIN";"GhislaineSalmat"
"1092822246";"108401554";"0.5933465";"PS";"PS";"ps37_fr";"GhislaineSalmat"
"1092822246";"10381732";"0.5336332";"PS";"PS";"BaptisteChapuis";"GhislaineSalmat"
"1108780806";"1018489008";"0.5723774";"PS";"PS";"VanessaThomas75";"AGralepois"
"1108780806";"104921164";"0.5026307";"PS";"PS";"VincentGuibert";"AGralepois"
"1108780806";"1092822246";"0.5464523";"PS";"PS";"GhislaineSalmat";"AGralepois"
"1108780806";"1001415254";"0.5055758";"PS";"PS";"JocelynBureau";"AGralepois"
"1108780806";"107238011";"0.5366016";"PS";"PS";"capucineedou";"AGralepois"
"1108780806";"103020386";"0.6246229";"PS";"PS";"sgrandgambe";"AGralepois"
"110969851";"105103721";"0.5028831";"Media";"PRG";"TV5MONDEINFO";"simoncachia59"
"112284601";"10652262";"0.5727355";"Media";"Media";"Bekouz";"FredMichalak"
"1123600008";"108404834";"0.5127609";"Gauche";"PS";"mehdimassrour";"Socialiste94"
"1123600008";"1006325990";"0.6064356";"PS";"PS";"luccarvounas";"Socialiste94"
"113691851";"107238011";"0.7061415";"PS";"PS";"capucineedou";"HellaKR"
"113691851";"103020386";"0.5762892";"PS";"PS";"sgrandgambe";"HellaKR"
"113691851";"1108780806";"0.5231540";"PS";"PS";"AGralepois";"HellaKR"
"113691851";"1092822246";"0.7017243";"PS";"PS";"GhislaineSalmat";"HellaKR"
"113861790";"1123600008";"0.5632917";"PS";"PS";"Socialiste94";"delpeyrat"
"113861790";"1092822246";"0.6699779";"PS";"PS";"GhislaineSalmat";"delpeyrat"
"113861790";"108401554";"0.5811875";"PS";"PS";"ps37_fr";"delpeyrat"
